worker_execution_index,pair_block_execution_index,batch_size,pair_rep,variant,iteration_index,elapsed_ns,elapsed_seconds,flows,flows_per_second
10,5,256,4,V2_ORIGINAL,29,13455970,0.01345597,256,19025.012689534833
10,5,256,4,V2_ORIGINAL,30,12123201,0.012123201,256,21116.535146121885
10,5,256,4,V2_ORIGINAL,31,13396481,0.013396481,256,19109.495993761346
10,5,256,4,V2_ORIGINAL,32,12022240,0.01202224,256,21293.868696682148
10,5,256,4,V2_ORIGINAL,33,13600070,0.01360007,256,18823.43252645023
10,5,256,4,V2_ORIGINAL,34,12003410,0.01200341,256,21327.272833303203
10,5,256,4,V2_ORIGINAL,35,13372050,0.01337205,256,19144.409421143355
10,5,256,4,V2_ORIGINAL,36,12450330,0.01245033,256,20561.703986962595
10,5,256,4,V2_ORIGINAL,37,12891530,0.01289153,256,19857.999787457346
10,5,256,4,V2_ORIGINAL,38,11860920,0.01186092,256,21583.485935323733
10,5,256,4,V2_ORIGINAL,39,13024400,0.0130244,256,19655.41598845244
10,5,256,4,V2_ORIGINAL,40,11713240,0.01171324,256,21855.6095495354
10,5,256,4,V2_ORIGINAL,41,14606320,0.01460632,256,17526.659692516663
10,5,256,4,V2_ORIGINAL,42,12315380,0.01231538,256,20787.0159101871
10,5,256,4,V2_ORIGINAL,43,13356570,0.01335657,256,19166.59741235961
10,5,256,4,V2_ORIGINAL,44,12337470,0.01233747,256,20749.797162627347
10,5,256,4,V2_ORIGINAL,45,13830770,0.01383077,256,18509.45392049756
10,5,256,4,V2_ORIGINAL,46,12068770,0.01206877,256,21211.772202138247
10,5,256,4,V2_ORIGINAL,47,14203110,0.01420311,256,18024.22145572343
10,5,256,4,V2_ORIGINAL,48,12215950,0.01221595,256,20956.208890835343
10,5,256,4,V2_ORIGINAL,49,13612720,0.01361272,256,18805.940326400603
10,5,256,4,V2_ORIGINAL,50,12687750,0.01268775,256,20176.94232625958
10,5,256,4,V2_ORIGINAL,51,14554110,0.01455411,256,17589.533128442756
10,5,256,4,V2_ORIGINAL,52,12035830,0.01203583,256,21269.825180315773
10,5,256,4,V2_ORIGINAL,53,13261780,0.01326178,256,19303.592730387623
10,5,256,4,V2_ORIGINAL,54,12310180,0.01231018,256,20795.796649602198
10,5,256,4,V2_ORIGINAL,55,13586440,0.01358644,256,18842.316309496822
10,5,256,4,V2_ORIGINAL,56,13591970,0.01359197,256,18834.6501647664
10,5,256,4,V2_ORIGINAL,57,14161820,0.01416182,256,18076.772618208677
10,5,256,4,V2_ORIGINAL,58,12235860,0.01223586,256,20922.109275522933
10,5,256,4,V2_ORIGINAL,59,13418820,0.01341882,256,19077.683432671427
10,5,256,4,V2_ORIGINAL,60,12219471,0.012219471,256,20950.17042881807
10,5,256,4,V2_ORIGINAL,61,13349650,0.01334965,256,19176.532718086244
10,5,256,4,V2_ORIGINAL,62,11985300,0.0119853,256,21359.49871926443
10,5,256,4,V2_ORIGINAL,63,13196920,0.01319692,256,19398.465702603335
10,5,256,4,V2_ORIGINAL,64,12128370,0.01212837,256,21107.535472615036
10,5,256,4,V2_ORIGINAL,65,13280290,0.01328029,256,19276.68748197517
10,5,256,4,V2_ORIGINAL,66,12156960,0.01215696,256,21057.89605296061
10,5,256,4,V2_ORIGINAL,67,13156520,0.01315652,256,19458.03297528526
10,5,256,4,V2_ORIGINAL,68,12059890,0.01205989,256,21227.390962935813
10,5,256,4,V2_ORIGINAL,69,13491380,0.01349138,256,18975.078902232388
10,5,256,4,V2_ORIGINAL,70,12113590,0.01211359,256,21133.289140543802
10,5,256,4,V2_ORIGINAL,71,13121000,0.013121,256,19510.70802530295
10,5,256,4,V2_ORIGINAL,72,11878400,0.0118784,256,21551.724137931033
10,5,256,4,V2_ORIGINAL,73,13867900,0.0138679,256,18459.896595735474
10,5,256,4,V2_ORIGINAL,74,11985520,0.01198552,256,21359.10665536414
10,5,256,4,V2_ORIGINAL,75,12973960,0.01297396,256,19731.83206977669
10,5,256,4,V2_ORIGINAL,76,12188310,0.01218831,256,21003.732264768452
10,5,256,4,V2_ORIGINAL,77,13365070,0.01336507,256,19154.40772102204
10,5,256,4,V2_ORIGINAL,78,12050140,0.01205014,256,21244.56645316984
10,5,256,4,V2_ORIGINAL,79,13272550,0.01327255,256,19287.928845624992
10,5,256,4,V2_ORIGINAL,80,12205050,0.01220505,256,20974.924314115877
10,5,256,4,V2_ORIGINAL,81,13077840,0.01307784,256,19575.098028420594
10,5,256,4,V2_ORIGINAL,82,12046980,0.01204698,256,21250.139038995665
10,5,256,4,V2_ORIGINAL,83,13044830,0.01304483,256,19624.63290054374
10,5,256,4,V2_ORIGINAL,84,11932700,0.0119327,256,21453.65256815306
10,5,256,4,V2_ORIGINAL,85,12867010,0.01286701,256,19895.842157579733
10,5,256,4,V2_ORIGINAL,86,12051010,0.01205101,256,21243.03274165402
10,5,256,4,V2_ORIGINAL,87,12961370,0.01296137,256,19750.998544135382
10,5,256,4,V2_ORIGINAL,88,11892830,0.01189283,256,21525.574652963172
10,5,256,4,V2_ORIGINAL,89,13054100,0.0130541,256,19610.697022391432
10,5,256,4,V2_ORIGINAL,90,12148350,0.01214835,256,21072.82058880424
10,5,256,4,V2_ORIGINAL,91,13028871,0.013028871,256,19648.67101685173
10,5,256,4,V2_ORIGINAL,92,11949209,0.011949209,256,21424.012250518004
10,5,256,4,V2_ORIGINAL,93,13385409,0.013385409,256,19125.3027830528
10,5,256,4,V2_ORIGINAL,94,12265821,0.012265821,256,20871.004068948994
10,5,256,4,V2_ORIGINAL,95,13233530,0.01323353,256,19344.8006692092
10,5,256,4,V2_ORIGINAL,96,12123001,0.012123001,256,21116.883517538274
10,5,256,4,V2_ORIGINAL,97,13343081,0.013343081,256,19185.9736143399
10,5,256,4,V2_ORIGINAL,98,12492790,0.01249279,256,20491.819681592344
10,5,256,4,V2_ORIGINAL,99,14410170,0.01441017,256,17765.23108332518
10,5,256,4,V2_ORIGINAL,100,12854170,0.01285417,256,19915.716067237325
11,6,8192,3,V2_ORIGINAL,1,525858711,0.525858711,8192,15578.32898578721
11,6,8192,3,V2_ORIGINAL,2,536874300,0.5368743,8192,15258.692770356114
11,6,8192,3,V2_ORIGINAL,3,539212861,0.539212861,8192,15192.51596634302
11,6,8192,3,V2_ORIGINAL,4,538776480,0.53877648,8192,15204.821116170475
11,6,8192,3,V2_ORIGINAL,5,533853271,0.533853271,8192,15345.04037908199
11,6,8192,3,V2_ORIGINAL,6,540714011,0.540714011,8192,15150.33794824303
11,6,8192,3,V2_ORIGINAL,7,582903301,0.582903301,8192,14053.789000587596
11,6,8192,3,V2_ORIGINAL,8,540711521,0.540711521,8192,15150.407716206219
11,6,8192,3,V2_ORIGINAL,9,536046911,0.536046911,8192,15282.244579523376
11,6,8192,3,V2_ORIGINAL,10,543367771,0.543367771,8192,15076.345041450757
11,6,8192,3,V2_ORIGINAL,11,542975141,0.542975141,8192,15087.246876372192
11,6,8192,3,V2_ORIGINAL,12,542799061,0.542799061,8192,15092.14106765008
11,6,8192,3,V2_ORIGINAL,13,545452871,0.545452871,8192,15018.712771611757
11,6,8192,3,V2_ORIGINAL,14,545430911,0.545430911,8192,15019.317451188608
11,6,8192,3,V2_ORIGINAL,15,548572601,0.548572601,8192,14933.301417290433
11,6,8192,3,V2_ORIGINAL,16,540272910,0.54027291,8192,15162.707306572154
11,6,8192,3,V2_ORIGINAL,17,548608071,0.548608071,8192,14932.335911623875
11,6,8192,3,V2_ORIGINAL,18,547280601,0.547280601,8192,14968.555408379989
11,6,8192,3,V2_ORIGINAL,19,585712671,0.585712671,8192,13986.380021476434
11,6,8192,3,V2_ORIGINAL,20,545278741,0.545278741,8192,15023.508866266255
12,6,8192,3,V3_CLEAN,1,540895120,0.54089512,8192,15145.265130142052
12,6,8192,3,V3_CLEAN,2,539392991,0.539392991,8192,15187.44243378572
12,6,8192,3,V3_CLEAN,3,538225431,0.538225431,8192,15220.388201983715
12,6,8192,3,V3_CLEAN,4,536257181,0.536257181,8192,15276.252309990046
12,6,8192,3,V3_CLEAN,5,540179291,0.540179291,8192,15165.335170170381
12,6,8192,3,V3_CLEAN,6,583754221,0.583754221,8192,14033.303238418897
12,6,8192,3,V3_CLEAN,7,539902311,0.539902311,8192,15173.11527121802
12,6,8192,3,V3_CLEAN,8,550587671,0.550587671,8192,14878.647727656802
12,6,8192,3,V3_CLEAN,9,535503720,0.53550372,8192,15297.746204265397
12,6,8192,3,V3_CLEAN,10,545175770,0.54517577,8192,15026.346457033482
12,6,8192,3,V3_CLEAN,11,542164661,0.542164661,8192,15109.800747415367
12,6,8192,3,V3_CLEAN,12,543963981,0.543963981,8192,15059.820661177197
12,6,8192,3,V3_CLEAN,13,545773431,0.545773431,8192,15009.891531344992
12,6,8192,3,V3_CLEAN,14,545917981,0.545917981,8192,15005.917161757674
12,6,8192,3,V3_CLEAN,15,542193601,0.542193601,8192,15108.994250192192
12,6,8192,3,V3_CLEAN,16,535934931,0.535934931,8192,15285.437701764582
12,6,8192,3,V3_CLEAN,17,535010432,0.535010432,8192,15311.850965926586
12,6,8192,3,V3_CLEAN,18,539553980,0.53955398,8192,15182.91089243749
12,6,8192,3,V3_CLEAN,19,546477851,0.546477851,8192,14990.543505120027
12,6,8192,3,V3_CLEAN,20,539883981,0.539883981,8192,15173.630424867153
13,7,1,4,V3_CLEAN,1,38860,3.886e-05,1,25733.40195573855
13,7,1,4,V3_CLEAN,2,39191,3.9191e-05,1,25516.062361256412
13,7,1,4,V3_CLEAN,3,60099,6.0099e-05,1,16639.211966921244
13,7,1,4,V3_CLEAN,4,40180,4.018e-05,1,24888.003982080638
13,7,1,4,V3_CLEAN,5,36300,3.63e-05,1,27548.209366391184
13,7,1,4,V3_CLEAN,6,36080,3.608e-05,1,27716.18625277162
13,7,1,4,V3_CLEAN,7,36260,3.626e-05,1,27578.599007170433
13,7,1,4,V3_CLEAN,8,37490,3.749e-05,1,26673.779674579888
13,7,1,4,V3_CLEAN,9,35929,3.5929e-05,1,27832.66998803195
13,7,1,4,V3_CLEAN,10,35460,3.546e-05,1,28200.789622109416
13,7,1,4,V3_CLEAN,11,34729,3.4729e-05,1,28794.37933715339
13,7,1,4,V3_CLEAN,12,34769,3.4769e-05,1,28761.252840173718
13,7,1,4,V3_CLEAN,13,36210,3.621e-05,1,27616.680475006902
13,7,1,4,V3_CLEAN,14,37220,3.722e-05,1,26867.275658248254
13,7,1,4,V3_CLEAN,15,34951,3.4951e-05,1,28611.484649938488
13,7,1,4,V3_CLEAN,16,37669,3.7669e-05,1,26547.02806020866
13,7,1,4,V3_CLEAN,17,36149,3.6149e-05,1,27663.282525104427
13,7,1,4,V3_CLEAN,18,34750,3.475e-05,1,28776.97841726619
13,7,1,4,V3_CLEAN,19,34260,3.426e-05,1,29188.55808523059
13,7,1,4,V3_CLEAN,20,35171,3.5171e-05,1,28432.51542463962
13,7,1,4,V3_CLEAN,21,35831,3.5831e-05,1,27908.794061008623
13,7,1,4,V3_CLEAN,22,65790,6.579e-05,1,15199.878400972791
13,7,1,4,V3_CLEAN,23,36340,3.634e-05,1,27517.8866263071
13,7,1,4,V3_CLEAN,24,35920,3.592e-05,1,27839.643652561244
13,7,1,4,V3_CLEAN,25,39271,3.9271e-05,1,25464.08291105396
13,7,1,4,V3_CLEAN,26,36260,3.626e-05,1,27578.599007170433
13,7,1,4,V3_CLEAN,27,34989,3.4989e-05,1,28580.410986309984
13,7,1,4,V3_CLEAN,28,42160,4.216e-05,1,23719.16508538899
13,7,1,4,V3_CLEAN,29,38240,3.824e-05,1,26150.62761506276
13,7,1,4,V3_CLEAN,30,36149,3.6149e-05,1,27663.282525104427
13,7,1,4,V3_CLEAN,31,35400,3.54e-05,1,28248.58757062147
13,7,1,4,V3_CLEAN,32,35911,3.5911e-05,1,27846.620812564393
13,7,1,4,V3_CLEAN,33,38611,3.8611e-05,1,25899.355106057857
13,7,1,4,V3_CLEAN,34,38809,3.8809e-05,1,25767.21894405937
13,7,1,4,V3_CLEAN,35,38089,3.8089e-05,1,26254.29914148442
13,7,1,4,V3_CLEAN,36,37710,3.771e-05,1,26518.164942985943
13,7,1,4,V3_CLEAN,37,34700,3.47e-05,1,28818.44380403458
13,7,1,4,V3_CLEAN,38,34320,3.432e-05,1,29137.52913752914
13,7,1,4,V3_CLEAN,39,33791,3.3791e-05,1,29593.678790210408
13,7,1,4,V3_CLEAN,40,34231,3.4231e-05,1,29213.286202564926
13,7,1,4,V3_CLEAN,41,35639,3.5639e-05,1,28059.14868542888
13,7,1,4,V3_CLEAN,42,36880,3.688e-05,1,27114.967462039047
13,7,1,4,V3_CLEAN,43,34229,3.4229e-05,1,29214.993134476612
13,7,1,4,V3_CLEAN,44,36229,3.6229e-05,1,27602.197134891936
13,7,1,4,V3_CLEAN,45,36520,3.652e-05,1,27382.256297918946
13,7,1,4,V3_CLEAN,46,35741,3.5741e-05,1,27979.071654402505
13,7,1,4,V3_CLEAN,47,63560,6.356e-05,1,15733.165512901198
13,7,1,4,V3_CLEAN,48,39591,3.9591e-05,1,25258.265767472403
13,7,1,4,V3_CLEAN,49,35439,3.5439e-05,1,28217.50049380626
13,7,1,4,V3_CLEAN,50,34540,3.454e-05,1,28951.939779965258
13,7,1,4,V3_CLEAN,51,35289,3.5289e-05,1,28337.44226246139
13,7,1,4,V3_CLEAN,52,36189,3.6189e-05,1,27632.706070905522
13,7,1,4,V3_CLEAN,53,36329,3.6329e-05,1,27526.21872333398
13,7,1,4,V3_CLEAN,54,49730,4.973e-05,1,20108.586366378444
13,7,1,4,V3_CLEAN,55,36631,3.6631e-05,1,27299.28202888264
13,7,1,4,V3_CLEAN,56,34360,3.436e-05,1,29103.608847497086
13,7,1,4,V3_CLEAN,57,34180,3.418e-05,1,29256.87536571094
13,7,1,4,V3_CLEAN,58,34251,3.4251e-05,1,29196.22784736212
13,7,1,4,V3_CLEAN,59,34950,3.495e-05,1,28612.303290414875
13,7,1,4,V3_CLEAN,60,35980,3.598e-05,1,27793.218454697057
13,7,1,4,V3_CLEAN,61,42140,4.214e-05,1,23730.422401518746
13,7,1,4,V3_CLEAN,62,36131,3.6131e-05,1,27677.064017049073
13,7,1,4,V3_CLEAN,63,34440,3.444e-05,1,29036.004645760742
13,7,1,4,V3_CLEAN,64,34531,3.4531e-05,1,28959.485679534333
13,7,1,4,V3_CLEAN,65,34720,3.472e-05,1,28801.84331797235
13,7,1,4,V3_CLEAN,66,34809,3.4809e-05,1,28728.202476371054
13,7,1,4,V3_CLEAN,67,34040,3.404e-05,1,29377.20329024677
13,7,1,4,V3_CLEAN,68,39400,3.94e-05,1,25380.710659898476
13,7,1,4,V3_CLEAN,69,34401,3.4401e-05,1,29068.922415046076
13,7,1,4,V3_CLEAN,70,34100,3.41e-05,1,29325.513196480937
13,7,1,4,V3_CLEAN,71,36589,3.6589e-05,1,27330.618491896472
13,7,1,4,V3_CLEAN,72,34720,3.472e-05,1,28801.84331797235
13,7,1,4,V3_CLEAN,73,49080,4.908e-05,1,20374.898125509375
13,7,1,4,V3_CLEAN,74,39690,3.969e-05,1,25195.263290501385
13,7,1,4,V3_CLEAN,75,36540,3.654e-05,1,27367.26874657909
13,7,1,4,V3_CLEAN,76,35669,3.5669e-05,1,28035.549076228657
13,7,1,4,V3_CLEAN,77,34731,3.4731e-05,1,28792.72120008062
13,7,1,4,V3_CLEAN,78,36441,3.6441e-05,1,27441.61795779479
13,7,1,4,V3_CLEAN,79,34029,3.4029e-05,1,29386.699579770193
13,7,1,4,V3_CLEAN,80,42520,4.252e-05,1,23518.344308560678
13,7,1,4,V3_CLEAN,81,35900,3.59e-05,1,27855.15320334262
13,7,1,4,V3_CLEAN,82,34311,3.4311e-05,1,29145.172102241268
13,7,1,4,V3_CLEAN,83,33890,3.389e-05,1,29507.229271171436
13,7,1,4,V3_CLEAN,84,34060,3.406e-05,1,29359.95302407516
13,7,1,4,V3_CLEAN,85,34571,3.4571e-05,1,28925.978421220098
13,7,1,4,V3_CLEAN,86,34540,3.454e-05,1,28951.939779965258
13,7,1,4,V3_CLEAN,87,34011,3.4011e-05,1,29402.25221251948
13,7,1,4,V3_CLEAN,88,33970,3.397e-05,1,29437.739181630848
13,7,1,4,V3_CLEAN,89,37900,3.79e-05,1,26385.224274406333
13,7,1,4,V3_CLEAN,90,35449,3.5449e-05,1,28209.5404665858
13,7,1,4,V3_CLEAN,91,34940,3.494e-05,1,28620.492272467087
13,7,1,4,V3_CLEAN,92,38809,3.8809e-05,1,25767.21894405937
13,7,1,4,V3_CLEAN,93,35590,3.559e-05,1,28097.780275358244
13,7,1,4,V3_CLEAN,94,34820,3.482e-05,1,28719.126938541067
13,7,1,4,V3_CLEAN,95,34720,3.472e-05,1,28801.84331797235
13,7,1,4,V3_CLEAN,96,34660,3.466e-05,1,28851.70225043278
13,7,1,4,V3_CLEAN,97,34849,3.4849e-05,1,28695.22798358633
13,7,1,4,V3_CLEAN,98,34041,3.4041e-05,1,29376.34029552598
13,7,1,4,V3_CLEAN,99,35260,3.526e-05,1,28360.748723766308
13,7,1,4,V3_CLEAN,100,50649,5.0649e-05,1,19743.726430926574
13,7,1,4,V3_CLEAN,101,36440,3.644e-05,1,27442.371020856204
13,7,1,4,V3_CLEAN,102,34971,3.4971e-05,1,28595.121672242716
13,7,1,4,V3_CLEAN,103,34281,3.4281e-05,1,29170.677634841457
13,7,1,4,V3_CLEAN,104,33780,3.378e-05,1,29603.315571343992
13,7,1,4,V3_CLEAN,105,34740,3.474e-05,1,28785.261945883703
13,7,1,4,V3_CLEAN,106,34140,3.414e-05,1,29291.154071470413
13,7,1,4,V3_CLEAN,107,40989,4.0989e-05,1,24396.78938251726
13,7,1,4,V3_CLEAN,108,37921,3.7921e-05,1,26370.612589330452
13,7,1,4,V3_CLEAN,109,34811,3.4811e-05,1,28726.551951969202
13,7,1,4,V3_CLEAN,110,41329,4.1329e-05,1,24196.08507343512
13,7,1,4,V3_CLEAN,111,37291,3.7291e-05,1,26816.121852457698
13,7,1,4,V3_CLEAN,112,35420,3.542e-05,1,28232.6369282891
13,7,1,4,V3_CLEAN,113,34040,3.404e-05,1,29377.20329024677
13,7,1,4,V3_CLEAN,114,34091,3.4091e-05,1,29333.2551113197
13,7,1,4,V3_CLEAN,115,36329,3.6329e-05,1,27526.21872333398
13,7,1,4,V3_CLEAN,116,34560,3.456e-05,1,28935.185185185182
13,7,1,4,V3_CLEAN,117,35110,3.511e-05,1,28481.913984619765
13,7,1,4,V3_CLEAN,118,34830,3.483e-05,1,28710.88142405972
13,7,1,4,V3_CLEAN,119,36220,3.622e-05,1,27609.055770292653
13,7,1,4,V3_CLEAN,120,34600,3.46e-05,1,28901.73410404624
13,7,1,4,V3_CLEAN,121,34591,3.4591e-05,1,28909.253852158075
13,7,1,4,V3_CLEAN,122,34359,3.4359e-05,1,29104.455892197093
13,7,1,4,V3_CLEAN,123,34069,3.4069e-05,1,29352.197011946344
13,7,1,4,V3_CLEAN,124,33871,3.3871e-05,1,29523.78140592247
13,7,1,4,V3_CLEAN,125,33911,3.3911e-05,1,29488.956385833506
13,7,1,4,V3_CLEAN,126,47720,4.772e-05,1,20955.57418273261
13,7,1,4,V3_CLEAN,127,40241,4.0241e-05,1,24850.277080589447
13,7,1,4,V3_CLEAN,128,35720,3.572e-05,1,27995.520716685332
13,7,1,4,V3_CLEAN,129,35180,3.518e-05,1,28425.241614553725
13,7,1,4,V3_CLEAN,130,35440,3.544e-05,1,28216.704288939054
13,7,1,4,V3_CLEAN,131,35270,3.527e-05,1,28352.707683583783
13,7,1,4,V3_CLEAN,132,37320,3.732e-05,1,26795.284030010716
13,7,1,4,V3_CLEAN,133,40609,4.0609e-05,1,24625.083109655498
13,7,1,4,V3_CLEAN,134,37080,3.708e-05,1,26968.71628910464
13,7,1,4,V3_CLEAN,135,34820,3.482e-05,1,28719.126938541067
13,7,1,4,V3_CLEAN,136,34230,3.423e-05,1,29214.139643587496
13,7,1,4,V3_CLEAN,137,34180,3.418e-05,1,29256.87536571094
13,7,1,4,V3_CLEAN,138,36140,3.614e-05,1,27670.17155506364
13,7,1,4,V3_CLEAN,139,34849,3.4849e-05,1,28695.22798358633
13,7,1,4,V3_CLEAN,140,34149,3.4149e-05,1,29283.434361181877
13,7,1,4,V3_CLEAN,141,34050,3.405e-05,1,29368.57562408223
13,7,1,4,V3_CLEAN,142,34060,3.406e-05,1,29359.95302407516
13,7,1,4,V3_CLEAN,143,34020,3.402e-05,1,29394.473838918282
13,7,1,4,V3_CLEAN,144,34200,3.42e-05,1,29239.76608187135
13,7,1,4,V3_CLEAN,145,33940,3.394e-05,1,29463.759575721866
13,7,1,4,V3_CLEAN,146,33949,3.3949e-05,1,29455.94862882559
13,7,1,4,V3_CLEAN,147,33789,3.3789e-05,1,29595.430465536123
13,7,1,4,V3_CLEAN,148,33860,3.386e-05,1,29533.372711163618
13,7,1,4,V3_CLEAN,149,33800,3.38e-05,1,29585.798816568047
13,7,1,4,V3_CLEAN,150,34809,3.4809e-05,1,28728.202476371054
13,7,1,4,V3_CLEAN,151,34369,3.4369e-05,1,29095.987663301228
13,7,1,4,V3_CLEAN,152,33970,3.397e-05,1,29437.739181630848
13,7,1,4,V3_CLEAN,153,51580,5.158e-05,1,19387.35944164405
13,7,1,4,V3_CLEAN,154,39329,3.9329e-05,1,25426.530041445243
13,7,1,4,V3_CLEAN,155,34690,3.469e-05,1,28826.751225136926
13,7,1,4,V3_CLEAN,156,38860,3.886e-05,1,25733.40195573855
13,7,1,4,V3_CLEAN,157,34340,3.434e-05,1,29120.559114735002
13,7,1,4,V3_CLEAN,158,35989,3.5989e-05,1,27786.268026341386
13,7,1,4,V3_CLEAN,159,34660,3.466e-05,1,28851.70225043278
13,7,1,4,V3_CLEAN,160,40199,4.0199e-05,1,24876.240702505038
13,7,1,4,V3_CLEAN,161,37181,3.7181e-05,1,26895.45735725236
13,7,1,4,V3_CLEAN,162,34311,3.4311e-05,1,29145.172102241268
13,7,1,4,V3_CLEAN,163,33580,3.358e-05,1,29779.630732578917
13,7,1,4,V3_CLEAN,164,33480,3.348e-05,1,29868.57825567503
13,7,1,4,V3_CLEAN,165,33529,3.3529e-05,1,29824.927674550392
13,7,1,4,V3_CLEAN,166,33799,3.3799e-05,1,29586.674161957453
13,7,1,4,V3_CLEAN,167,33660,3.366e-05,1,29708.853238265005
13,7,1,4,V3_CLEAN,168,33511,3.3511e-05,1,29840.947748500494
13,7,1,4,V3_CLEAN,169,34040,3.404e-05,1,29377.20329024677
13,7,1,4,V3_CLEAN,170,33749,3.3749e-05,1,29630.507570594687
13,7,1,4,V3_CLEAN,171,33510,3.351e-05,1,29841.838257236643
13,7,1,4,V3_CLEAN,172,33730,3.373e-05,1,29647.198339756895
13,7,1,4,V3_CLEAN,173,33811,3.3811e-05,1,29576.173434681023
13,7,1,4,V3_CLEAN,174,38711,3.8711e-05,1,25832.45072460024
13,7,1,4,V3_CLEAN,175,35851,3.5851e-05,1,27893.224735711698
13,7,1,4,V3_CLEAN,176,35071,3.5071e-05,1,28513.586724074023
13,7,1,4,V3_CLEAN,177,35789,3.5789e-05,1,27941.546285171422
13,7,1,4,V3_CLEAN,178,35151,3.5151e-05,1,28448.69278256664
13,7,1,4,V3_CLEAN,179,34300,3.43e-05,1,29154.51895043732
13,7,1,4,V3_CLEAN,180,47351,4.7351e-05,1,21118.878165191865
13,7,1,4,V3_CLEAN,181,39271,3.9271e-05,1,25464.08291105396
13,7,1,4,V3_CLEAN,182,34640,3.464e-05,1,28868.360277136257
13,7,1,4,V3_CLEAN,183,34300,3.43e-05,1,29154.51895043732
13,7,1,4,V3_CLEAN,184,34160,3.416e-05,1,29274.00468384075
13,7,1,4,V3_CLEAN,185,33951,3.3951e-05,1,29454.21342523048
13,7,1,4,V3_CLEAN,186,33950,3.395e-05,1,29455.081001472754
13,7,1,4,V3_CLEAN,187,34249,3.4249e-05,1,29197.932786358728
13,7,1,4,V3_CLEAN,188,43920,4.392e-05,1,22768.670309653917
13,7,1,4,V3_CLEAN,189,36620,3.662e-05,1,27307.482250136538
13,7,1,4,V3_CLEAN,190,34340,3.434e-05,1,29120.559114735002
13,7,1,4,V3_CLEAN,191,34750,3.475e-05,1,28776.97841726619
13,7,1,4,V3_CLEAN,192,34180,3.418e-05,1,29256.87536571094
13,7,1,4,V3_CLEAN,193,33720,3.372e-05,1,29655.990510083033
13,7,1,4,V3_CLEAN,194,33960,3.396e-05,1,29446.40753828033
13,7,1,4,V3_CLEAN,195,37840,3.784e-05,1,26427.061310782243
13,7,1,4,V3_CLEAN,196,34910,3.491e-05,1,28645.08736751647
13,7,1,4,V3_CLEAN,197,35431,3.5431e-05,1,28223.871750726765
13,7,1,4,V3_CLEAN,198,36709,3.6709e-05,1,27241.27598136697
13,7,1,4,V3_CLEAN,199,34809,3.4809e-05,1,28728.202476371054
13,7,1,4,V3_CLEAN,200,34900,3.49e-05,1,28653.295128939826
14,7,1,4,V2_ORIGINAL,1,38250,3.825e-05,1,26143.7908496732
14,7,1,4,V2_ORIGINAL,2,39560,3.956e-05,1,25278.058645096055
14,7,1,4,V2_ORIGINAL,3,39580,3.958e-05,1,25265.285497726127
14,7,1,4,V2_ORIGINAL,4,41820,4.182e-05,1,23912.003825920612
14,7,1,4,V2_ORIGINAL,5,38530,3.853e-05,1,25953.802232026992
14,7,1,4,V2_ORIGINAL,6,61020,6.102e-05,1,16388.069485414617
14,7,1,4,V2_ORIGINAL,7,40240,4.024e-05,1,24850.89463220676
14,7,1,4,V2_ORIGINAL,8,39350,3.935e-05,1,25412.960609911053
14,7,1,4,V2_ORIGINAL,9,37840,3.784e-05,1,26427.061310782243
14,7,1,4,V2_ORIGINAL,10,36850,3.685e-05,1,27137.042062415196
14,7,1,4,V2_ORIGINAL,11,60890,6.089e-05,1,16423.057973394647
14,7,1,4,V2_ORIGINAL,12,46490,4.649e-05,1,21510.002151000215
14,7,1,4,V2_ORIGINAL,13,37640,3.764e-05,1,26567.48140276302
14,7,1,4,V2_ORIGINAL,14,37260,3.726e-05,1,26838.432635534085
14,7,1,4,V2_ORIGINAL,15,36880,3.688e-05,1,27114.967462039047
14,7,1,4,V2_ORIGINAL,16,36440,3.644e-05,1,27442.371020856204
14,7,1,4,V2_ORIGINAL,17,38150,3.815e-05,1,26212.31979030144
14,7,1,4,V2_ORIGINAL,18,39360,3.936e-05,1,25406.504065040648
14,7,1,4,V2_ORIGINAL,19,36990,3.699e-05,1,27034.333603676667
14,7,1,4,V2_ORIGINAL,20,57210,5.721e-05,1,17479.461632581715
14,7,1,4,V2_ORIGINAL,21,40560,4.056e-05,1,24654.83234714004
14,7,1,4,V2_ORIGINAL,22,37330,3.733e-05,1,26788.10608090008
14,7,1,4,V2_ORIGINAL,23,36070,3.607e-05,1,27723.87025228722
14,7,1,4,V2_ORIGINAL,24,36850,3.685e-05,1,27137.042062415196
14,7,1,4,V2_ORIGINAL,25,41030,4.103e-05,1,24372.410431391665
14,7,1,4,V2_ORIGINAL,26,37690,3.769e-05,1,26532.236667551075
14,7,1,4,V2_ORIGINAL,27,35680,3.568e-05,1,28026.905829596413
14,7,1,4,V2_ORIGINAL,28,36000,3.6e-05,1,27777.777777777777
14,7,1,4,V2_ORIGINAL,29,35540,3.554e-05,1,28137.310073157005
14,7,1,4,V2_ORIGINAL,30,35580,3.558e-05,1,28105.677346824057
14,7,1,4,V2_ORIGINAL,31,35220,3.522e-05,1,28392.958546280523
14,7,1,4,V2_ORIGINAL,32,35250,3.525e-05,1,28368.79432624113
14,7,1,4,V2_ORIGINAL,33,77820,7.782e-05,1,12850.167052171679
14,7,1,4,V2_ORIGINAL,34,62200,6.22e-05,1,16077.170418006432
