disagreement_case_id,model,model_display,explanation_seed,rank,feature_index,feature_name,condition,raw_feature_value,weight,absolute_weight,direction,y_true,attack_category,model_probability_attack,model_threshold,model_prediction,model_outcome
DISAGREE_05,lightgbm,LightGBM,130504,9,63,Subflow Fwd Byts,47.00 < Subflow Fwd Byts <= 777.00,51.0,-0.040014487175213324,0.040014487175213324,supports_benign,0,Benign,0.0884499601482781,0.26,0,TN
DISAGREE_05,lightgbm,LightGBM,130504,10,19,Flow IAT Max,11919.50 < Flow IAT Max <= 1964958.75,1933539.0,0.03604838052959461,0.03604838052959461,supports_attack,0,Benign,0.0884499601482781,0.26,0,TN
DISAGREE_05,lightgbm,LightGBM,130504,11,77,Idle Min,Idle Min <= 0.00,0.0,-0.030974883025920396,0.030974883025920396,supports_benign,0,Benign,0.0884499601482781,0.26,0,TN
DISAGREE_05,lightgbm,LightGBM,130504,12,6,TotLen Bwd Pkts,TotLen Bwd Pkts > 364.25,5600.0,-0.028206919696042186,0.028206919696042186,supports_benign,0,Benign,0.0884499601482781,0.26,0,TN
DISAGREE_05,lightgbm,LightGBM,130504,13,21,Fwd IAT Tot,Fwd IAT Tot > 2609386.75,119000000.0,0.02768850460899561,0.02768850460899561,supports_attack,0,Benign,0.0884499601482781,0.26,0,TN
DISAGREE_05,lightgbm,LightGBM,130504,14,7,Fwd Pkt Len Max,42.00 < Fwd Pkt Len Max <= 436.00,51.0,0.02498125890390343,0.02498125890390343,supports_attack,0,Benign,0.0884499601482781,0.26,0,TN
DISAGREE_05,lightgbm,LightGBM,130504,15,27,Bwd IAT Mean,Bwd IAT Mean > 23801.17,1056009.018,0.0241424629009181,0.0241424629009181,supports_attack,0,Benign,0.0884499601482781,0.26,0,TN
DISAGREE_05,xgboost,XGBoost,130504,1,46,RST Flag Cnt,RST Flag Cnt <= 0.00,0.0,-0.17710488433651406,0.17710488433651406,supports_benign,0,Benign,0.6096335053443909,0.51,1,FP
DISAGREE_05,xgboost,XGBoost,130504,2,33,Fwd URG Flags,Fwd URG Flags <= 0.00,0.0,-0.09635467268806458,0.09635467268806458,supports_benign,0,Benign,0.6096335053443909,0.51,1,FP
DISAGREE_05,xgboost,XGBoost,130504,3,0,Dst Port,123.00 < Dst Port <= 8080.00,3389.0,-0.09549389828345674,0.09549389828345674,supports_benign,0,Benign,0.6096335053443909,0.51,1,FP
DISAGREE_05,xgboost,XGBoost,130504,4,69,Fwd Seg Size Min,Fwd Seg Size Min <= 20.00,20.0,-0.08327258691510503,0.08327258691510503,supports_benign,0,Benign,0.6096335053443909,0.51,1,FP
DISAGREE_05,xgboost,XGBoost,130504,5,66,Init Fwd Win Byts,Init Fwd Win Byts > 26883.00,63817.0,-0.0686524247735996,0.0686524247735996,supports_benign,0,Benign,0.6096335053443909,0.51,1,FP
DISAGREE_05,xgboost,XGBoost,130504,6,30,Bwd IAT Min,Bwd IAT Min > 555.00,15456.0,0.05483629373723096,0.05483629373723096,supports_attack,0,Benign,0.6096335053443909,0.51,1,FP
DISAGREE_05,xgboost,XGBoost,130504,7,51,ECE Flag Cnt,ECE Flag Cnt <= 0.00,0.0,-0.051603099706581834,0.051603099706581834,supports_benign,0,Benign,0.6096335053443909,0.51,1,FP
DISAGREE_05,xgboost,XGBoost,130504,8,29,Bwd IAT Max,Bwd IAT Max > 44279.50,2015629.0,0.04783030520876559,0.04783030520876559,supports_attack,0,Benign,0.6096335053443909,0.51,1,FP
DISAGREE_05,xgboost,XGBoost,130504,9,5,TotLen Fwd Pkts,47.00 < TotLen Fwd Pkts <= 777.00,51.0,-0.038899626533026165,0.038899626533026165,supports_benign,0,Benign,0.6096335053443909,0.51,1,FP
DISAGREE_05,xgboost,XGBoost,130504,10,50,CWE Flag Count,CWE Flag Count <= 0.00,0.0,0.03826832871147085,0.03826832871147085,supports_attack,0,Benign,0.6096335053443909,0.51,1,FP
DISAGREE_05,xgboost,XGBoost,130504,11,44,FIN Flag Cnt,FIN Flag Cnt <= 0.00,0.0,-0.035208289325245126,0.035208289325245126,supports_benign,0,Benign,0.6096335053443909,0.51,1,FP
DISAGREE_05,xgboost,XGBoost,130504,12,77,Idle Min,Idle Min <= 0.00,0.0,-0.0344186292306085,0.0344186292306085,supports_benign,0,Benign,0.6096335053443909,0.51,1,FP
DISAGREE_05,xgboost,XGBoost,130504,13,35,Fwd Header Len,Fwd Header Len > 136.00,2240.0,0.033870755763896775,0.033870755763896775,supports_attack,0,Benign,0.6096335053443909,0.51,1,FP
DISAGREE_05,xgboost,XGBoost,130504,14,49,URG Flag Cnt,URG Flag Cnt <= 0.00,0.0,0.031565297924485446,0.031565297924485446,supports_attack,0,Benign,0.6096335053443909,0.51,1,FP
DISAGREE_05,xgboost,XGBoost,130504,15,23,Fwd IAT Std,Fwd IAT Std > 207551.12,435072.3362,0.031541593278855834,0.031541593278855834,supports_attack,0,Benign,0.6096335053443909,0.51,1,FP
DISAGREE_06,lightgbm,LightGBM,130505,1,69,Fwd Seg Size Min,Fwd Seg Size Min <= 20.00,20.0,-0.1087014295915769,0.1087014295915769,supports_benign,0,Benign,0.5184144651378136,0.26,1,FP
DISAGREE_06,lightgbm,LightGBM,130505,2,51,ECE Flag Cnt,ECE Flag Cnt <= 0.00,0.0,-0.10726131154328633,0.10726131154328633,supports_benign,0,Benign,0.5184144651378136,0.26,1,FP
DISAGREE_06,lightgbm,LightGBM,130505,3,46,RST Flag Cnt,RST Flag Cnt <= 0.00,0.0,-0.09003968951089722,0.09003968951089722,supports_benign,0,Benign,0.5184144651378136,0.26,1,FP
DISAGREE_06,lightgbm,LightGBM,130505,4,7,Fwd Pkt Len Max,Fwd Pkt Len Max <= 0.00,0.0,0.06030579611227702,0.06030579611227702,supports_attack,0,Benign,0.5184144651378136,0.26,1,FP
DISAGREE_06,lightgbm,LightGBM,130505,5,19,Flow IAT Max,11919.50 < Flow IAT Max <= 1964958.75,288414.0,0.03990424198655652,0.03990424198655652,supports_attack,0,Benign,0.5184144651378136,0.26,1,FP
DISAGREE_06,lightgbm,LightGBM,130505,6,50,CWE Flag Count,CWE Flag Count <= 0.00,0.0,-0.03924547039701225,0.03924547039701225,supports_benign,0,Benign,0.5184144651378136,0.26,1,FP
DISAGREE_06,lightgbm,LightGBM,130505,7,45,SYN Flag Cnt,SYN Flag Cnt <= 0.00,0.0,0.03439742809039022,0.03439742809039022,supports_attack,0,Benign,0.5184144651378136,0.26,1,FP
DISAGREE_06,lightgbm,LightGBM,130505,8,49,URG Flag Cnt,URG Flag Cnt <= 0.00,0.0,-0.03321019725429224,0.03321019725429224,supports_benign,0,Benign,0.5184144651378136,0.26,1,FP
DISAGREE_06,lightgbm,LightGBM,130505,9,0,Dst Port,123.00 < Dst Port <= 8080.00,443.0,-0.031006498885688332,0.031006498885688332,supports_benign,0,Benign,0.5184144651378136,0.26,1,FP
DISAGREE_06,lightgbm,LightGBM,130505,10,35,Fwd Header Len,Fwd Header Len <= 40.00,40.0,-0.029675442773358263,0.029675442773358263,supports_benign,0,Benign,0.5184144651378136,0.26,1,FP
DISAGREE_06,lightgbm,LightGBM,130505,11,63,Subflow Fwd Byts,Subflow Fwd Byts <= 0.00,0.0,-0.028574516960451143,0.028574516960451143,supports_benign,0,Benign,0.5184144651378136,0.26,1,FP
DISAGREE_06,lightgbm,LightGBM,130505,12,75,Idle Std,Idle Std <= 0.00,0.0,0.027348491195616907,0.027348491195616907,supports_attack,0,Benign,0.5184144651378136,0.26,1,FP
DISAGREE_06,lightgbm,LightGBM,130505,13,5,TotLen Fwd Pkts,TotLen Fwd Pkts <= 0.00,0.0,-0.02701136412715219,0.02701136412715219,supports_benign,0,Benign,0.5184144651378136,0.26,1,FP
DISAGREE_06,lightgbm,LightGBM,130505,14,77,Idle Min,Idle Min <= 0.00,0.0,-0.024457390367413873,0.024457390367413873,supports_benign,0,Benign,0.5184144651378136,0.26,1,FP
DISAGREE_06,lightgbm,LightGBM,130505,15,37,Fwd Pkts/s,1.57 < Fwd Pkts/s <= 223.39,6.934476135,-0.02241685981474077,0.02241685981474077,supports_benign,0,Benign,0.5184144651378136,0.26,1,FP
DISAGREE_06,xgboost,XGBoost,130505,1,46,RST Flag Cnt,RST Flag Cnt <= 0.00,0.0,-0.17754167586692965,0.17754167586692965,supports_benign,0,Benign,0.08000002056360245,0.51,0,TN
DISAGREE_06,xgboost,XGBoost,130505,2,33,Fwd URG Flags,Fwd URG Flags <= 0.00,0.0,0.1230352303790817,0.1230352303790817,supports_attack,0,Benign,0.08000002056360245,0.51,0,TN
DISAGREE_06,xgboost,XGBoost,130505,3,0,Dst Port,123.00 < Dst Port <= 8080.00,443.0,-0.08919231687890662,0.08919231687890662,supports_benign,0,Benign,0.08000002056360245,0.51,0,TN
DISAGREE_06,xgboost,XGBoost,130505,4,50,CWE Flag Count,CWE Flag Count <= 0.00,0.0,0.06766168512201895,0.06766168512201895,supports_attack,0,Benign,0.08000002056360245,0.51,0,TN
DISAGREE_06,xgboost,XGBoost,130505,5,69,Fwd Seg Size Min,Fwd Seg Size Min <= 20.00,20.0,-0.06763887951945846,0.06763887951945846,supports_benign,0,Benign,0.08000002056360245,0.51,0,TN
DISAGREE_06,xgboost,XGBoost,130505,6,44,FIN Flag Cnt,FIN Flag Cnt <= 0.00,0.0,-0.056527947003598325,0.056527947003598325,supports_benign,0,Benign,0.08000002056360245,0.51,0,TN
DISAGREE_06,xgboost,XGBoost,130505,7,49,URG Flag Cnt,URG Flag Cnt <= 0.00,0.0,-0.04734732706875706,0.04734732706875706,supports_benign,0,Benign,0.08000002056360245,0.51,0,TN
DISAGREE_06,xgboost,XGBoost,130505,8,7,Fwd Pkt Len Max,Fwd Pkt Len Max <= 0.00,0.0,0.045376863460314054,0.045376863460314054,supports_attack,0,Benign,0.08000002056360245,0.51,0,TN
DISAGREE_06,xgboost,XGBoost,130505,9,11,Bwd Pkt Len Max,Bwd Pkt Len Max <= 0.00,0.0,0.043426887735721495,0.043426887735721495,supports_attack,0,Benign,0.08000002056360245,0.51,0,TN
DISAGREE_06,xgboost,XGBoost,130505,10,77,Idle Min,Idle Min <= 0.00,0.0,-0.0384074052894831,0.0384074052894831,supports_benign,0,Benign,0.08000002056360245,0.51,0,TN
DISAGREE_06,xgboost,XGBoost,130505,11,53,Pkt Size Avg,Pkt Size Avg <= 0.00,0.0,-0.03558207401473963,0.03558207401473963,supports_benign,0,Benign,0.08000002056360245,0.51,0,TN
DISAGREE_06,xgboost,XGBoost,130505,12,30,Bwd IAT Min,Bwd IAT Min <= 0.00,0.0,-0.03362920346226242,0.03362920346226242,supports_benign,0,Benign,0.08000002056360245,0.51,0,TN
DISAGREE_06,xgboost,XGBoost,130505,13,31,Fwd PSH Flags,Fwd PSH Flags <= 0.00,0.0,-0.03186339167215976,0.03186339167215976,supports_benign,0,Benign,0.08000002056360245,0.51,0,TN
DISAGREE_06,xgboost,XGBoost,130505,14,19,Flow IAT Max,11919.50 < Flow IAT Max <= 1964958.75,288414.0,0.03146473209368932,0.03146473209368932,supports_attack,0,Benign,0.08000002056360245,0.51,0,TN
DISAGREE_06,xgboost,XGBoost,130505,15,51,ECE Flag Cnt,ECE Flag Cnt <= 0.00,0.0,-0.02909251833557557,0.02909251833557557,supports_benign,0,Benign,0.08000002056360245,0.51,0,TN
DISAGREE_07,lightgbm,LightGBM,130506,1,51,ECE Flag Cnt,ECE Flag Cnt <= 0.00,0.0,-0.11251166632297752,0.11251166632297752,supports_benign,1,Infilteration,0.2672456872982205,0.26,1,TP
DISAGREE_07,lightgbm,LightGBM,130506,2,69,Fwd Seg Size Min,Fwd Seg Size Min <= 20.00,8.0,-0.1084308700311271,0.1084308700311271,supports_benign,1,Infilteration,0.2672456872982205,0.26,1,TP
DISAGREE_07,lightgbm,LightGBM,130506,3,33,Fwd URG Flags,Fwd URG Flags <= 0.00,0.0,-0.10007996241300207,0.10007996241300207,supports_benign,1,Infilteration,0.2672456872982205,0.26,1,TP
DISAGREE_07,lightgbm,LightGBM,130506,4,50,CWE Flag Count,CWE Flag Count <= 0.00,0.0,-0.09846933999403848,0.09846933999403848,supports_benign,1,Infilteration,0.2672456872982205,0.26,1,TP
DISAGREE_07,lightgbm,LightGBM,130506,5,46,RST Flag Cnt,RST Flag Cnt <= 0.00,0.0,-0.09562000232586647,0.09562000232586647,supports_benign,1,Infilteration,0.2672456872982205,0.26,1,TP
DISAGREE_07,lightgbm,LightGBM,130506,6,66,Init Fwd Win Byts,Init Fwd Win Byts <= 219.00,-1.0,0.08910361505732024,0.08910361505732024,supports_attack,1,Infilteration,0.2672456872982205,0.26,1,TP
DISAGREE_07,lightgbm,LightGBM,130506,7,35,Fwd Header Len,Fwd Header Len <= 40.00,16.0,-0.051906628064737684,0.051906628064737684,supports_benign,1,Infilteration,0.2672456872982205,0.26,1,TP
DISAGREE_07,lightgbm,LightGBM,130506,8,63,Subflow Fwd Byts,47.00 < Subflow Fwd Byts <= 777.00,84.0,-0.04233915012832855,0.04233915012832855,supports_benign,1,Infilteration,0.2672456872982205,0.26,1,TP
DISAGREE_07,lightgbm,LightGBM,130506,9,44,FIN Flag Cnt,FIN Flag Cnt <= 0.00,0.0,-0.038984660898366025,0.038984660898366025,supports_benign,1,Infilteration,0.2672456872982205,0.26,1,TP
DISAGREE_07,lightgbm,LightGBM,130506,10,6,TotLen Bwd Pkts,TotLen Bwd Pkts > 364.25,414.0,-0.03291614353840084,0.03291614353840084,supports_benign,1,Infilteration,0.2672456872982205,0.26,1,TP
DISAGREE_07,lightgbm,LightGBM,130506,11,7,Fwd Pkt Len Max,0.00 < Fwd Pkt Len Max <= 42.00,42.0,0.02896890776443956,0.02896890776443956,supports_attack,1,Infilteration,0.2672456872982205,0.26,1,TP
DISAGREE_07,lightgbm,LightGBM,130506,12,10,Fwd Pkt Len Std,Fwd Pkt Len Std <= 0.00,0.0,0.028530244061034746,0.028530244061034746,supports_attack,1,Infilteration,0.2672456872982205,0.26,1,TP
DISAGREE_07,lightgbm,LightGBM,130506,13,49,URG Flag Cnt,URG Flag Cnt <= 0.00,0.0,-0.023668609405593958,0.023668609405593958,supports_benign,1,Infilteration,0.2672456872982205,0.26,1,TP
DISAGREE_07,lightgbm,LightGBM,130506,14,20,Flow IAT Min,Flow IAT Min <= 3.00,2.0,-0.022174503158746292,0.022174503158746292,supports_benign,1,Infilteration,0.2672456872982205,0.26,1,TP
DISAGREE_07,lightgbm,LightGBM,130506,15,67,Init Bwd Win Byts,Init Bwd Win Byts <= -1.00,-1.0,0.019700681401014268,0.019700681401014268,supports_attack,1,Infilteration,0.2672456872982205,0.26,1,TP
DISAGREE_07,xgboost,XGBoost,130506,1,46,RST Flag Cnt,RST Flag Cnt <= 0.00,0.0,-0.17810185109282745,0.17810185109282745,supports_benign,1,Infilteration,0.4837058186531067,0.51,0,FN
DISAGREE_07,xgboost,XGBoost,130506,2,44,FIN Flag Cnt,FIN Flag Cnt <= 0.00,0.0,-0.1473230463156531,0.1473230463156531,supports_benign,1,Infilteration,0.4837058186531067,0.51,0,FN
DISAGREE_07,xgboost,XGBoost,130506,3,69,Fwd Seg Size Min,Fwd Seg Size Min <= 20.00,8.0,-0.0663429255188245,0.0663429255188245,supports_benign,1,Infilteration,0.4837058186531067,0.51,0,FN
DISAGREE_07,xgboost,XGBoost,130506,4,50,CWE Flag Count,CWE Flag Count <= 0.00,0.0,0.052879870042407386,0.052879870042407386,supports_attack,1,Infilteration,0.4837058186531067,0.51,0,FN
DISAGREE_07,xgboost,XGBoost,130506,5,66,Init Fwd Win Byts,Init Fwd Win Byts <= 219.00,-1.0,0.048532137292307834,0.048532137292307834,supports_attack,1,Infilteration,0.4837058186531067,0.51,0,FN
DISAGREE_07,xgboost,XGBoost,130506,6,51,ECE Flag Cnt,ECE Flag Cnt <= 0.00,0.0,-0.04585127987025998,0.04585127987025998,supports_benign,1,Infilteration,0.4837058186531067,0.51,0,FN
DISAGREE_07,xgboost,XGBoost,130506,7,35,Fwd Header Len,Fwd Header Len <= 40.00,16.0,-0.03475067054740804,0.03475067054740804,supports_benign,1,Infilteration,0.4837058186531067,0.51,0,FN
DISAGREE_07,xgboost,XGBoost,130506,8,0,Dst Port,Dst Port <= 53.00,53.0,0.03405735342723417,0.03405735342723417,supports_attack,1,Infilteration,0.4837058186531067,0.51,0,FN
DISAGREE_07,xgboost,XGBoost,130506,9,12,Bwd Pkt Len Min,Bwd Pkt Len Min > 0.00,207.0,0.0328541174152978,0.0328541174152978,supports_attack,1,Infilteration,0.4837058186531067,0.51,0,FN
DISAGREE_07,xgboost,XGBoost,130506,10,5,TotLen Fwd Pkts,47.00 < TotLen Fwd Pkts <= 777.00,84.0,-0.03187736001942401,0.03187736001942401,supports_benign,1,Infilteration,0.4837058186531067,0.51,0,FN
DISAGREE_07,xgboost,XGBoost,130506,11,77,Idle Min,Idle Min <= 0.00,0.0,-0.028266718906120068,0.028266718906120068,supports_benign,1,Infilteration,0.4837058186531067,0.51,0,FN
DISAGREE_07,xgboost,XGBoost,130506,12,13,Bwd Pkt Len Mean,Bwd Pkt Len Mean > 155.00,207.0,0.02491522290477874,0.02491522290477874,supports_attack,1,Infilteration,0.4837058186531067,0.51,0,FN
DISAGREE_07,xgboost,XGBoost,130506,13,20,Flow IAT Min,Flow IAT Min <= 3.00,2.0,-0.023744795278035764,0.023744795278035764,supports_benign,1,Infilteration,0.4837058186531067,0.51,0,FN
DISAGREE_07,xgboost,XGBoost,130506,14,33,Fwd URG Flags,Fwd URG Flags <= 0.00,0.0,-0.023058091373936173,0.023058091373936173,supports_benign,1,Infilteration,0.4837058186531067,0.51,0,FN
DISAGREE_07,xgboost,XGBoost,130506,15,25,Fwd IAT Min,Fwd IAT Min > 346.25,24896.0,-0.022264711055556954,0.022264711055556954,supports_benign,1,Infilteration,0.4837058186531067,0.51,0,FN
DISAGREE_08,lightgbm,LightGBM,130507,1,7,Fwd Pkt Len Max,Fwd Pkt Len Max > 436.00,677.0,-0.12080907042411894,0.12080907042411894,supports_benign,1,Infilteration,0.2629131365136174,0.26,1,TP
DISAGREE_08,lightgbm,LightGBM,130507,2,33,Fwd URG Flags,Fwd URG Flags <= 0.00,0.0,0.11873951459446316,0.11873951459446316,supports_attack,1,Infilteration,0.2629131365136174,0.26,1,TP
DISAGREE_08,lightgbm,LightGBM,130507,3,51,ECE Flag Cnt,ECE Flag Cnt <= 0.00,0.0,-0.11492968370541035,0.11492968370541035,supports_benign,1,Infilteration,0.2629131365136174,0.26,1,TP
DISAGREE_08,lightgbm,LightGBM,130507,4,44,FIN Flag Cnt,FIN Flag Cnt <= 0.00,0.0,-0.11020135612315404,0.11020135612315404,supports_benign,1,Infilteration,0.2629131365136174,0.26,1,TP
DISAGREE_08,lightgbm,LightGBM,130507,5,69,Fwd Seg Size Min,Fwd Seg Size Min <= 20.00,20.0,-0.09806863613676131,0.09806863613676131,supports_benign,1,Infilteration,0.2629131365136174,0.26,1,TP
DISAGREE_08,lightgbm,LightGBM,130507,6,46,RST Flag Cnt,RST Flag Cnt <= 0.00,0.0,-0.09587119149557684,0.09587119149557684,supports_benign,1,Infilteration,0.2629131365136174,0.26,1,TP
DISAGREE_08,lightgbm,LightGBM,130507,7,63,Subflow Fwd Byts,Subflow Fwd Byts > 777.00,1148.0,0.0898660668538898,0.0898660668538898,supports_attack,1,Infilteration,0.2629131365136174,0.26,1,TP
DISAGREE_08,lightgbm,LightGBM,130507,8,50,CWE Flag Count,CWE Flag Count <= 0.00,0.0,-0.07472218912279036,0.07472218912279036,supports_benign,1,Infilteration,0.2629131365136174,0.26,1,TP
DISAGREE_08,lightgbm,LightGBM,130507,9,5,TotLen Fwd Pkts,TotLen Fwd Pkts > 777.00,1148.0,0.06415859815520292,0.06415859815520292,supports_attack,1,Infilteration,0.2629131365136174,0.26,1,TP
DISAGREE_08,lightgbm,LightGBM,130507,10,35,Fwd Header Len,Fwd Header Len > 136.00,192.0,0.061153119659339096,0.061153119659339096,supports_attack,1,Infilteration,0.2629131365136174,0.26,1,TP
DISAGREE_08,lightgbm,LightGBM,130507,11,53,Pkt Size Avg,Pkt Size Avg > 161.25,170.5625,0.0462575859113972,0.0462575859113972,supports_attack,1,Infilteration,0.2629131365136174,0.26,1,TP
DISAGREE_08,lightgbm,LightGBM,130507,12,10,Fwd Pkt Len Std,Fwd Pkt Len Std > 188.22,218.6910556,-0.03955084083086534,0.03955084083086534,supports_benign,1,Infilteration,0.2629131365136174,0.26,1,TP
DISAGREE_08,lightgbm,LightGBM,130507,13,11,Bwd Pkt Len Max,Bwd Pkt Len Max > 351.00,1173.0,-0.030698950553852324,0.030698950553852324,supports_benign,1,Infilteration,0.2629131365136174,0.26,1,TP
DISAGREE_08,lightgbm,LightGBM,130507,14,67,Init Bwd Win Byts,Init Bwd Win Byts > 219.00,62852.0,-0.030005349746940694,0.030005349746940694,supports_benign,1,Infilteration,0.2629131365136174,0.26,1,TP
DISAGREE_08,lightgbm,LightGBM,130507,15,0,Dst Port,123.00 < Dst Port <= 8080.00,3389.0,-0.02912316117505239,0.02912316117505239,supports_benign,1,Infilteration,0.2629131365136174,0.26,1,TP
DISAGREE_08,xgboost,XGBoost,130507,1,46,RST Flag Cnt,RST Flag Cnt <= 0.00,0.0,-0.17753027129186907,0.17753027129186907,supports_benign,1,Infilteration,0.44532081484794617,0.51,0,FN
DISAGREE_08,xgboost,XGBoost,130507,2,44,FIN Flag Cnt,FIN Flag Cnt <= 0.00,0.0,-0.13933856550263873,0.13933856550263873,supports_benign,1,Infilteration,0.44532081484794617,0.51,0,FN
DISAGREE_08,xgboost,XGBoost,130507,3,7,Fwd Pkt Len Max,Fwd Pkt Len Max > 436.00,677.0,-0.09922505877184577,0.09922505877184577,supports_benign,1,Infilteration,0.44532081484794617,0.51,0,FN
DISAGREE_08,xgboost,XGBoost,130507,4,0,Dst Port,123.00 < Dst Port <= 8080.00,3389.0,-0.09519204418516178,0.09519204418516178,supports_benign,1,Infilteration,0.44532081484794617,0.51,0,FN
DISAGREE_08,xgboost,XGBoost,130507,5,5,TotLen Fwd Pkts,TotLen Fwd Pkts > 777.00,1148.0,0.08038235107976642,0.08038235107976642,supports_attack,1,Infilteration,0.44532081484794617,0.51,0,FN
DISAGREE_08,xgboost,XGBoost,130507,6,69,Fwd Seg Size Min,Fwd Seg Size Min <= 20.00,20.0,-0.07407285239618946,0.07407285239618946,supports_benign,1,Infilteration,0.44532081484794617,0.51,0,FN
DISAGREE_08,xgboost,XGBoost,130507,7,33,Fwd URG Flags,Fwd URG Flags <= 0.00,0.0,0.06799465135896339,0.06799465135896339,supports_attack,1,Infilteration,0.44532081484794617,0.51,0,FN
DISAGREE_08,xgboost,XGBoost,130507,8,11,Bwd Pkt Len Max,Bwd Pkt Len Max > 351.00,1173.0,-0.0633396181020131,0.0633396181020131,supports_benign,1,Infilteration,0.44532081484794617,0.51,0,FN
DISAGREE_08,xgboost,XGBoost,130507,9,30,Bwd IAT Min,Bwd IAT Min > 555.00,289734.0,0.05646640153587524,0.05646640153587524,supports_attack,1,Infilteration,0.44532081484794617,0.51,0,FN
DISAGREE_08,xgboost,XGBoost,130507,10,29,Bwd IAT Max,Bwd IAT Max > 44279.50,1120632.0,0.05474146841827782,0.05474146841827782,supports_attack,1,Infilteration,0.44532081484794617,0.51,0,FN
DISAGREE_08,xgboost,XGBoost,130507,11,50,CWE Flag Count,CWE Flag Count <= 0.00,0.0,0.052511025858219984,0.052511025858219984,supports_attack,1,Infilteration,0.44532081484794617,0.51,0,FN
DISAGREE_08,xgboost,XGBoost,130507,12,68,Fwd Act Data Pkts,Fwd Act Data Pkts > 1.00,5.0,0.04797268868108806,0.04797268868108806,supports_attack,1,Infilteration,0.44532081484794617,0.51,0,FN
DISAGREE_08,xgboost,XGBoost,130507,13,53,Pkt Size Avg,Pkt Size Avg > 161.25,170.5625,0.04334516986549789,0.04334516986549789,supports_attack,1,Infilteration,0.44532081484794617,0.51,0,FN
DISAGREE_08,xgboost,XGBoost,130507,14,51,ECE Flag Cnt,ECE Flag Cnt <= 0.00,0.0,-0.036575098729798985,0.036575098729798985,supports_benign,1,Infilteration,0.44532081484794617,0.51,0,FN
DISAGREE_08,xgboost,XGBoost,130507,15,12,Bwd Pkt Len Min,Bwd Pkt Len Min <= 0.00,0.0,-0.0365560474109987,0.0365560474109987,supports_benign,1,Infilteration,0.44532081484794617,0.51,0,FN
DISAGREE_09,lightgbm,LightGBM,130508,1,7,Fwd Pkt Len Max,Fwd Pkt Len Max > 436.00,500.0,-0.12742028701232014,0.12742028701232014,supports_benign,1,Brute Force -Web,0.31126687689255444,0.26,1,TP
DISAGREE_09,lightgbm,LightGBM,130508,2,51,ECE Flag Cnt,ECE Flag Cnt <= 0.00,0.0,-0.11437365190198295,0.11437365190198295,supports_benign,1,Brute Force -Web,0.31126687689255444,0.26,1,TP
DISAGREE_09,lightgbm,LightGBM,130508,3,69,Fwd Seg Size Min,Fwd Seg Size Min <= 20.00,8.0,-0.10185619953667774,0.10185619953667774,supports_benign,1,Brute Force -Web,0.31126687689255444,0.26,1,TP
DISAGREE_09,lightgbm,LightGBM,130508,4,63,Subflow Fwd Byts,Subflow Fwd Byts > 777.00,3000.0,0.09977905732937233,0.09977905732937233,supports_attack,1,Brute Force -Web,0.31126687689255444,0.26,1,TP
DISAGREE_09,lightgbm,LightGBM,130508,5,66,Init Fwd Win Byts,Init Fwd Win Byts <= 219.00,-1.0,0.09058755167344085,0.09058755167344085,supports_attack,1,Brute Force -Web,0.31126687689255444,0.26,1,TP
DISAGREE_09,lightgbm,LightGBM,130508,6,46,RST Flag Cnt,RST Flag Cnt <= 0.00,0.0,-0.08960147328907189,0.08960147328907189,supports_benign,1,Brute Force -Web,0.31126687689255444,0.26,1,TP
DISAGREE_09,lightgbm,LightGBM,130508,7,33,Fwd URG Flags,Fwd URG Flags <= 0.00,0.0,0.05991656565130314,0.05991656565130314,supports_attack,1,Brute Force -Web,0.31126687689255444,0.26,1,TP
DISAGREE_09,lightgbm,LightGBM,130508,8,5,TotLen Fwd Pkts,TotLen Fwd Pkts > 777.00,3000.0,0.0533159429799172,0.0533159429799172,supports_attack,1,Brute Force -Web,0.31126687689255444,0.26,1,TP
DISAGREE_09,lightgbm,LightGBM,130508,9,44,FIN Flag Cnt,FIN Flag Cnt <= 0.00,0.0,0.05203015382761398,0.05203015382761398,supports_attack,1,Brute Force -Web,0.31126687689255444,0.26,1,TP
DISAGREE_09,lightgbm,LightGBM,130508,10,19,Flow IAT Max,Flow IAT Max > 1964958.75,41990219.0,-0.05008693477816509,0.05008693477816509,supports_benign,1,Brute Force -Web,0.31126687689255444,0.26,1,TP
DISAGREE_09,lightgbm,LightGBM,130508,11,0,Dst Port,123.00 < Dst Port <= 8080.00,500.0,-0.04127913186055121,0.04127913186055121,supports_benign,1,Brute Force -Web,0.31126687689255444,0.26,1,TP
DISAGREE_09,lightgbm,LightGBM,130508,12,31,Fwd PSH Flags,Fwd PSH Flags <= 0.00,0.0,-0.031923720441285365,0.031923720441285365,supports_benign,1,Brute Force -Web,0.31126687689255444,0.26,1,TP
DISAGREE_09,lightgbm,LightGBM,130508,13,53,Pkt Size Avg,Pkt Size Avg > 161.25,583.3333333333,0.028755921750846094,0.028755921750846094,supports_attack,1,Brute Force -Web,0.31126687689255444,0.26,1,TP
DISAGREE_09,lightgbm,LightGBM,130508,14,13,Bwd Pkt Len Mean,Bwd Pkt Len Mean <= 0.00,0.0,-0.023282380762102376,0.023282380762102376,supports_benign,1,Brute Force -Web,0.31126687689255444,0.26,1,TP
