disagreement_case_id,replicate_index,explanation_seed,model,model_display,y_true,attack_category,threshold,model_probability,model_prediction,model_outcome,local_prediction,local_prediction_clipped,local_decision,decision_agreement,local_r2,fidelity_gap,num_samples,num_terms,elapsed_seconds,top5_feature_indices,top10_feature_indices,top15_feature_indices
DISAGREE_07,5,141006,xgboost,XGBoost,1,Infilteration,0.51,0.4837058186531067,0,FN,0.4356901772834596,0.4356901772834596,0,True,0.14952108423678956,0.04801564136964709,10000,15,0.20225683000035133,"[66, 53, 0, 11, 18]","[66, 53, 0, 11, 18, 23, 8, 69, 19, 7]","[66, 53, 0, 11, 18, 23, 8, 69, 19, 7, 38, 39, 52, 14, 12]"
DISAGREE_08,1,137007,lightgbm,LightGBM,1,Infilteration,0.26,0.2629131365136174,1,TP,0.2986604394853357,0.2986604394853357,1,True,0.3914272412955929,0.0357473029717183,10000,15,0.16236541099988244,"[7, 66, 51, 46, 69]","[7, 66, 51, 46, 69, 19, 0, 10, 37, 53]","[7, 66, 51, 46, 69, 19, 0, 10, 37, 53, 40, 13, 42, 43, 11]"
DISAGREE_08,2,138007,lightgbm,LightGBM,1,Infilteration,0.26,0.2629131365136174,1,TP,0.30278542070448067,0.30278542070448067,1,True,0.39058790266595844,0.03987228419086325,10000,15,0.16684946200030026,"[7, 66, 51, 46, 69]","[7, 66, 51, 46, 69, 10, 19, 37, 0, 53]","[7, 66, 51, 46, 69, 10, 19, 37, 0, 53, 13, 14, 40, 42, 11]"
DISAGREE_08,3,139007,lightgbm,LightGBM,1,Infilteration,0.26,0.2629131365136174,1,TP,0.29436639588645164,0.29436639588645164,1,True,0.3846908772968356,0.03145325937283422,10000,15,0.1673852670000997,"[7, 66, 51, 46, 69]","[7, 66, 51, 46, 69, 10, 37, 19, 0, 40]","[7, 66, 51, 46, 69, 10, 37, 19, 0, 40, 53, 55, 47, 42, 67]"
DISAGREE_08,4,140007,lightgbm,LightGBM,1,Infilteration,0.26,0.2629131365136174,1,TP,0.29789832637393665,0.29789832637393665,1,True,0.39553223602097454,0.03498518986031923,10000,15,0.15953567800033852,"[7, 66, 51, 46, 69]","[7, 66, 51, 46, 69, 19, 10, 0, 37, 53]","[7, 66, 51, 46, 69, 19, 10, 0, 37, 53, 40, 43, 42, 13, 67]"
DISAGREE_08,5,141007,lightgbm,LightGBM,1,Infilteration,0.26,0.2629131365136174,1,TP,0.29885825698957863,0.29885825698957863,1,True,0.3993288621940604,0.03594512047596121,10000,15,0.15991158099996028,"[7, 66, 51, 46, 69]","[7, 66, 51, 46, 69, 0, 10, 19, 37, 76]","[7, 66, 51, 46, 69, 0, 10, 19, 37, 76, 53, 43, 40, 42, 67]"
DISAGREE_08,1,137007,xgboost,XGBoost,1,Infilteration,0.51,0.44532081484794617,0,FN,0.23952942762878887,0.23952942762878887,0,True,0.23590079675484232,0.2057913872191573,10000,15,0.19850091600028463,"[7, 66, 11, 18, 69]","[7, 66, 11, 18, 69, 53, 20, 24, 38, 10]","[7, 66, 11, 18, 69, 53, 20, 24, 38, 10, 67, 9, 40, 14, 42]"
DISAGREE_08,2,138007,xgboost,XGBoost,1,Infilteration,0.51,0.44532081484794617,0,FN,0.23986885941856523,0.23986885941856523,0,True,0.23957008251967016,0.20545195542938094,10000,15,0.196953300000132,"[7, 66, 11, 69, 18]","[7, 66, 11, 69, 18, 20, 53, 23, 40, 10]","[7, 66, 11, 69, 18, 20, 53, 23, 40, 10, 9, 67, 42, 54, 14]"
DISAGREE_08,3,139007,xgboost,XGBoost,1,Infilteration,0.51,0.44532081484794617,0,FN,0.23399161640334737,0.23399161640334737,0,True,0.23198752941364864,0.2113291984445988,10000,15,0.19428551700002572,"[7, 66, 11, 18, 69]","[7, 66, 11, 18, 69, 20, 53, 23, 10, 67]","[7, 66, 11, 18, 69, 20, 53, 23, 10, 67, 9, 38, 14, 40, 42]"
DISAGREE_08,4,140007,xgboost,XGBoost,1,Infilteration,0.51,0.44532081484794617,0,FN,0.2391153731376436,0.2391153731376436,0,True,0.2373449758502929,0.20620544171030256,10000,15,0.2197825099997317,"[7, 66, 11, 18, 53]","[7, 66, 11, 18, 53, 69, 20, 10, 67, 9]","[7, 66, 11, 18, 53, 69, 20, 10, 67, 9, 46, 14, 42, 40, 47]"
DISAGREE_08,5,141007,xgboost,XGBoost,1,Infilteration,0.51,0.44532081484794617,0,FN,0.2396441294537236,0.2396441294537236,0,True,0.2402244938796001,0.20567668539422257,10000,15,0.20866024799988736,"[7, 66, 11, 18, 53]","[7, 66, 11, 18, 53, 69, 20, 10, 38, 9]","[7, 66, 11, 18, 53, 69, 20, 10, 38, 9, 67, 40, 14, 42, 52]"
DISAGREE_09,1,137008,lightgbm,LightGBM,1,Brute Force -Web,0.26,0.31126687689255444,1,TP,0.3507758940169001,0.3507758940169001,1,True,0.296886115821269,0.03950901712434568,10000,15,0.1688648839999587,"[66, 7, 37, 51, 0]","[66, 7, 37, 51, 0, 24, 76, 46, 74, 73]","[66, 7, 37, 51, 0, 24, 76, 46, 74, 73, 23, 19, 54, 53, 39]"
DISAGREE_09,2,138008,lightgbm,LightGBM,1,Brute Force -Web,0.26,0.31126687689255444,1,TP,0.35449799349412253,0.35449799349412253,1,True,0.2997727584004046,0.04323111660156809,10000,15,0.1805618759999561,"[66, 7, 37, 51, 0]","[66, 7, 37, 51, 0, 46, 24, 76, 23, 74]","[66, 7, 37, 51, 0, 46, 24, 76, 23, 74, 53, 19, 21, 9, 39]"
DISAGREE_09,3,139008,lightgbm,LightGBM,1,Brute Force -Web,0.26,0.31126687689255444,1,TP,0.3510084718884774,0.3510084718884774,1,True,0.2963661635064089,0.039741594995922946,10000,15,0.1659599489998982,"[66, 7, 37, 51, 76]","[66, 7, 37, 51, 76, 0, 24, 46, 73, 74]","[66, 7, 37, 51, 76, 0, 24, 46, 73, 74, 70, 23, 75, 9, 54]"
DISAGREE_09,4,140008,lightgbm,LightGBM,1,Brute Force -Web,0.26,0.31126687689255444,1,TP,0.34800178698693046,0.34800178698693046,1,True,0.28353657098729823,0.036734910094376017,10000,15,0.16338798200013116,"[66, 7, 37, 51, 46]","[66, 7, 37, 51, 46, 0, 24, 76, 22, 21]","[66, 7, 37, 51, 46, 0, 24, 76, 22, 21, 23, 41, 75, 39, 8]"
DISAGREE_09,5,141008,lightgbm,LightGBM,1,Brute Force -Web,0.26,0.31126687689255444,1,TP,0.35062189658894793,0.35062189658894793,1,True,0.2977180693591476,0.03935501969639349,10000,15,0.15050843200015152,"[66, 7, 37, 51, 0]","[66, 7, 37, 51, 0, 24, 46, 76, 73, 53]","[66, 7, 37, 51, 0, 24, 46, 76, 73, 53, 23, 39, 21, 8, 54]"
DISAGREE_09,1,137008,xgboost,XGBoost,1,Brute Force -Web,0.51,0.4868808388710022,0,FN,0.33493006672995385,0.33493006672995385,0,True,0.1351661859350538,0.15195077214104835,10000,15,0.20429522499989616,"[66, 0, 7, 74, 22]","[66, 0, 7, 74, 22, 72, 24, 21, 2, 76]","[66, 0, 7, 74, 22, 72, 24, 21, 2, 76, 19, 75, 53, 39, 8]"
DISAGREE_09,2,138008,xgboost,XGBoost,1,Brute Force -Web,0.51,0.4868808388710022,0,FN,0.3326921824816156,0.3326921824816156,0,True,0.13582614871170873,0.1541886563893866,10000,15,0.19037783900012073,"[66, 0, 7, 74, 22]","[66, 0, 7, 74, 22, 72, 24, 21, 2, 70]","[66, 0, 7, 74, 22, 72, 24, 21, 2, 70, 75, 19, 53, 39, 8]"
DISAGREE_09,3,139008,xgboost,XGBoost,1,Brute Force -Web,0.51,0.4868808388710022,0,FN,0.33145164869041366,0.33145164869041366,0,True,0.13317491645107127,0.15542919018058854,10000,15,0.20704929899966373,"[66, 0, 7, 74, 22]","[66, 0, 7, 74, 22, 24, 2, 75, 21, 73]","[66, 0, 7, 74, 22, 24, 2, 75, 21, 73, 76, 19, 54, 39, 53]"
DISAGREE_09,4,140008,xgboost,XGBoost,1,Brute Force -Web,0.51,0.4868808388710022,0,FN,0.3327581938960179,0.3327581938960179,0,True,0.13926101480204156,0.1541226449749843,10000,15,0.20462296000005153,"[66, 0, 7, 74, 22]","[66, 0, 7, 74, 22, 24, 72, 75, 2, 21]","[66, 0, 7, 74, 22, 24, 72, 75, 2, 21, 76, 19, 39, 9, 41]"
DISAGREE_09,5,141008,xgboost,XGBoost,1,Brute Force -Web,0.51,0.4868808388710022,0,FN,0.3320996724431435,0.3320996724431435,0,True,0.1395954083355444,0.15478116642785872,10000,15,0.20531782799980647,"[66, 0, 7, 74, 72]","[66, 0, 7, 74, 72, 24, 22, 21, 75, 76]","[66, 0, 7, 74, 72, 24, 22, 21, 75, 76, 2, 53, 9, 8, 39]"
DISAGREE_10,1,137009,lightgbm,LightGBM,1,Infilteration,0.26,0.8946649828780958,1,TP,0.4303376636595873,0.4303376636595873,1,True,0.4643579345630534,0.4643273192185085,10000,15,0.1558535649996884,"[66, 69, 0, 37, 19]","[66, 69, 0, 37, 19, 51, 11, 46, 7, 53]","[66, 69, 0, 37, 19, 51, 11, 46, 7, 53, 10, 9, 55, 42, 41]"
DISAGREE_10,2,138009,lightgbm,LightGBM,1,Infilteration,0.26,0.8946649828780958,1,TP,0.42941507357986086,0.42941507357986086,1,True,0.45152899521910184,0.46524990929823495,10000,15,0.18330690299990238,"[66, 69, 0, 37, 19]","[66, 69, 0, 37, 19, 51, 46, 43, 76, 7]","[66, 69, 0, 37, 19, 51, 46, 43, 76, 7, 13, 10, 55, 40, 53]"
DISAGREE_10,3,139009,lightgbm,LightGBM,1,Infilteration,0.26,0.8946649828780958,1,TP,0.42488441286187445,0.42488441286187445,1,True,0.4490033395497839,0.46978057001622137,10000,15,0.1594479200002752,"[66, 69, 0, 19, 37]","[66, 69, 0, 19, 37, 51, 46, 16, 10, 42]","[66, 69, 0, 19, 37, 51, 46, 16, 10, 42, 7, 43, 13, 11, 53]"
DISAGREE_10,4,140009,lightgbm,LightGBM,1,Infilteration,0.26,0.8946649828780958,1,TP,0.4261198898007511,0.4261198898007511,1,True,0.45977296732423567,0.4685450930773447,10000,15,0.14957403100015654,"[66, 69, 0, 19, 37]","[66, 69, 0, 19, 37, 51, 46, 7, 40, 76]","[66, 69, 0, 19, 37, 51, 46, 7, 40, 76, 16, 10, 53, 14, 11]"
DISAGREE_10,5,141009,lightgbm,LightGBM,1,Infilteration,0.26,0.8946649828780958,1,TP,0.42521900469913887,0.42521900469913887,1,True,0.44440898153784403,0.46944597817895695,10000,15,0.1525145320001684,"[66, 69, 0, 19, 37]","[66, 69, 0, 19, 37, 51, 46, 16, 53, 42]","[66, 69, 0, 19, 37, 51, 46, 16, 53, 42, 40, 55, 10, 14, 13]"
DISAGREE_10,1,137009,xgboost,XGBoost,1,Infilteration,0.51,0.41593611240386963,0,FN,0.3594889975150596,0.3594889975150596,0,True,0.245110398438805,0.056447114888810046,10000,15,0.2003380319997632,"[69, 66, 18, 0, 16]","[69, 66, 18, 0, 16, 38, 47, 21, 11, 28]","[69, 66, 18, 0, 16, 38, 47, 21, 11, 28, 53, 7, 13, 9, 42]"
DISAGREE_10,2,138009,xgboost,XGBoost,1,Infilteration,0.51,0.41593611240386963,0,FN,0.3616655669488675,0.3616655669488675,0,True,0.23631189464198732,0.05427054545500215,10000,15,0.19243872600009126,"[69, 66, 18, 0, 38]","[69, 66, 18, 0, 38, 47, 16, 11, 21, 53]","[69, 66, 18, 0, 38, 47, 16, 11, 21, 53, 2, 7, 42, 51, 9]"
DISAGREE_10,3,139009,xgboost,XGBoost,1,Infilteration,0.51,0.41593611240386963,0,FN,0.3566157947417844,0.3566157947417844,0,True,0.23895485402885908,0.05932031766208523,10000,15,0.1983461630002239,"[69, 66, 18, 0, 47]","[69, 66, 18, 0, 47, 16, 21, 38, 11, 28]","[69, 66, 18, 0, 47, 16, 21, 38, 11, 28, 53, 7, 14, 9, 42]"
DISAGREE_10,4,140009,xgboost,XGBoost,1,Infilteration,0.51,0.41593611240386963,0,FN,0.3587282185526044,0.3587282185526044,0,True,0.2367807579337211,0.057207893851265235,10000,15,0.20820017300002291,"[69, 66, 18, 0, 38]","[69, 66, 18, 0, 38, 47, 16, 11, 21, 7]","[69, 66, 18, 0, 38, 47, 16, 11, 21, 7, 53, 67, 42, 40, 14]"
DISAGREE_10,5,141009,xgboost,XGBoost,1,Infilteration,0.51,0.41593611240386963,0,FN,0.36208052636453947,0.36208052636453947,0,True,0.24945905334687946,0.05385558603933016,10000,15,0.19343980500025282,"[69, 66, 18, 16, 0]","[69, 66, 18, 16, 0, 47, 38, 21, 11, 53]","[69, 66, 18, 16, 0, 47, 38, 21, 11, 53, 28, 7, 2, 42, 9]"
DISAGREE_11,1,137010,lightgbm,LightGBM,1,Infilteration,0.26,0.20817075540176824,0,FN,0.40435727960685675,0.40435727960685675,1,False,0.3679002355264648,0.1961865242050885,10000,15,0.15662492899991776,"[7, 66, 10, 64, 37]","[7, 66, 10, 64, 37, 67, 0, 42, 53, 54]","[7, 66, 10, 64, 37, 67, 0, 42, 53, 54, 13, 51, 41, 9, 46]"
DISAGREE_11,2,138010,lightgbm,LightGBM,1,Infilteration,0.26,0.20817075540176824,0,FN,0.40114460184815287,0.40114460184815287,1,False,0.3738571285722989,0.19297384644638463,10000,15,0.1810595420001846,"[66, 7, 64, 10, 37]","[66, 7, 64, 10, 37, 0, 14, 67, 52, 53]","[66, 7, 64, 10, 37, 0, 14, 67, 52, 53, 13, 42, 54, 47, 9]"
DISAGREE_11,3,139010,lightgbm,LightGBM,1,Infilteration,0.26,0.20817075540176824,0,FN,0.40191603945247156,0.40191603945247156,1,False,0.3747661173170681,0.19374528405070332,10000,15,0.18553611800007275,"[7, 66, 64, 10, 37]","[7, 66, 64, 10, 37, 76, 42, 67, 38, 53]","[7, 66, 64, 10, 37, 76, 42, 67, 38, 53, 13, 54, 46, 41, 51]"
DISAGREE_11,4,140010,lightgbm,LightGBM,1,Infilteration,0.26,0.20817075540176824,0,FN,0.3991476011181773,0.3991476011181773,1,False,0.3878658168331721,0.19097684571640908,10000,15,0.17049888400015334,"[7, 66, 10, 64, 69]","[7, 66, 10, 64, 69, 37, 42, 53, 76, 13]","[7, 66, 10, 64, 69, 37, 42, 53, 76, 13, 67, 55, 14, 41, 51]"
DISAGREE_11,5,141010,lightgbm,LightGBM,1,Infilteration,0.26,0.20817075540176824,0,FN,0.40243795908555646,0.40243795908555646,1,False,0.3682022277777891,0.19426720368378822,10000,15,0.18795307300024433,"[7, 66, 10, 64, 53]","[7, 66, 10, 64, 53, 26, 37, 67, 51, 42]","[7, 66, 10, 64, 53, 26, 37, 67, 51, 42, 13, 9, 41, 46, 54]"
DISAGREE_11,1,137010,xgboost,XGBoost,1,Infilteration,0.51,0.5706228017807007,1,TP,0.40265310825004624,0.40265310825004624,0,False,0.2368998411461315,0.16796969353065444,10000,15,0.21217199400007303,"[7, 66, 46, 30, 10]","[7, 66, 46, 30, 10, 28, 11, 38, 51, 9]","[7, 66, 46, 30, 10, 28, 11, 38, 51, 9, 53, 13, 42, 0, 54]"
DISAGREE_11,2,138010,xgboost,XGBoost,1,Infilteration,0.51,0.5706228017807007,1,TP,0.39373614937085344,0.39373614937085344,0,False,0.23869830982476803,0.17688665240984724,10000,15,0.21296800600021015,"[66, 7, 46, 30, 10]","[66, 7, 46, 30, 10, 29, 69, 11, 53, 9]","[66, 7, 46, 30, 10, 29, 69, 11, 53, 9, 51, 13, 41, 47, 54]"
DISAGREE_11,3,139010,xgboost,XGBoost,1,Infilteration,0.51,0.5706228017807007,1,TP,0.4020403299014007,0.4020403299014007,0,False,0.2428568619470982,0.16858247187929998,10000,15,0.19460917799960953,"[7, 66, 46, 30, 10]","[7, 66, 46, 30, 10, 69, 11, 51, 38, 26]","[7, 66, 46, 30, 10, 69, 11, 51, 38, 26, 53, 0, 13, 54, 9]"
DISAGREE_11,4,140010,xgboost,XGBoost,1,Infilteration,0.51,0.5706228017807007,1,TP,0.3978174533168881,0.3978174533168881,0,False,0.25347149362496,0.17280534846381257,10000,15,0.19870159800029796,"[66, 7, 46, 30, 10]","[66, 7, 46, 30, 10, 23, 69, 11, 51, 38]","[66, 7, 46, 30, 10, 23, 69, 11, 51, 38, 53, 13, 9, 0, 41]"
DISAGREE_11,5,141010,xgboost,XGBoost,1,Infilteration,0.51,0.5706228017807007,1,TP,0.40046413436959843,0.40046413436959843,0,False,0.2302137463057855,0.17015866741110225,10000,15,0.19447324900011154,"[7, 66, 46, 10, 11]","[7, 66, 46, 10, 11, 38, 69, 53, 51, 0]","[7, 66, 46, 10, 11, 38, 69, 53, 51, 0, 13, 9, 14, 48, 54]"
DISAGREE_12,1,137011,lightgbm,LightGBM,1,Infilteration,0.26,0.655675835830698,1,TP,0.5545169030001729,0.5545169030001729,1,True,0.38611253524203326,0.10115893283052513,10000,15,0.18208935399979964,"[66, 26, 40, 37, 77]","[66, 26, 40, 37, 77, 51, 24, 76, 74, 14]","[66, 26, 40, 37, 77, 51, 24, 76, 74, 14, 28, 19, 11, 43, 23]"
DISAGREE_12,2,138011,lightgbm,LightGBM,1,Infilteration,0.26,0.655675835830698,1,TP,0.5531930573038909,0.5531930573038909,1,True,0.38676470285338405,0.1024827785268071,10000,15,0.18948320300023624,"[66, 26, 77, 40, 37]","[66, 26, 77, 40, 37, 0, 27, 24, 74, 51]","[66, 26, 77, 40, 37, 0, 27, 24, 74, 51, 43, 76, 14, 11, 23]"
DISAGREE_12,3,139011,lightgbm,LightGBM,1,Infilteration,0.26,0.655675835830698,1,TP,0.5504283746648837,0.5504283746648837,1,True,0.38821114764947073,0.1052474611658143,10000,15,0.21284954600014316,"[66, 40, 77, 26, 37]","[66, 40, 77, 26, 37, 53, 51, 24, 76, 21]","[66, 40, 77, 26, 37, 53, 51, 24, 76, 21, 74, 43, 23, 13, 29]"
DISAGREE_12,4,140011,lightgbm,LightGBM,1,Infilteration,0.26,0.655675835830698,1,TP,0.5543336055025815,0.5543336055025815,1,True,0.3885857631139561,0.10134223032811651,10000,15,0.16474109300042983,"[66, 26, 40, 77, 37]","[66, 26, 40, 77, 37, 24, 46, 11, 43, 42]","[66, 26, 40, 77, 37, 24, 46, 11, 43, 42, 2, 14, 28, 74, 23]"
DISAGREE_12,5,141011,lightgbm,LightGBM,1,Infilteration,0.26,0.655675835830698,1,TP,0.5562152572078951,0.5562152572078951,1,True,0.37612227293599965,0.09946057862280289,10000,15,0.16287982599988027,"[66, 26, 40, 77, 0]","[66, 26, 40, 77, 0, 74, 76, 27, 24, 14]","[66, 26, 40, 77, 0, 74, 76, 27, 24, 14, 2, 43, 11, 19, 23]"
DISAGREE_12,1,137011,xgboost,XGBoost,1,Infilteration,0.51,0.33467897772789,0,FN,0.3617452270500053,0.3617452270500053,0,True,0.3085129255340969,0.027066249322115266,10000,15,0.19815078000010544,"[46, 66, 51, 11, 2]","[46, 66, 51, 11, 2, 21, 77, 24, 26, 41]","[46, 66, 51, 11, 2, 21, 77, 24, 26, 41, 40, 42, 18, 23, 43]"
DISAGREE_12,2,138011,xgboost,XGBoost,1,Infilteration,0.51,0.33467897772789,0,FN,0.3625368308885176,0.3625368308885176,0,True,0.31024831331941316,0.02785785316062761,10000,15,0.20453858000018954,"[46, 66, 11, 51, 21]","[46, 66, 11, 51, 21, 2, 77, 24, 27, 26]","[46, 66, 11, 51, 21, 2, 77, 24, 27, 26, 14, 42, 29, 23, 13]"
DISAGREE_12,3,139011,xgboost,XGBoost,1,Infilteration,0.51,0.33467897772789,0,FN,0.36245730127493153,0.36245730127493153,0,True,0.30175447170935676,0.027778323547041517,10000,15,0.20054342499997801,"[46, 66, 11, 51, 21]","[46, 66, 11, 51, 21, 2, 77, 24, 26, 74]","[46, 66, 11, 51, 21, 2, 77, 24, 26, 74, 23, 14, 18, 43, 42]"
DISAGREE_12,4,140011,xgboost,XGBoost,1,Infilteration,0.51,0.33467897772789,0,FN,0.3610200609704023,0.3610200609704023,0,True,0.30989647045955093,0.026341083242512275,10000,15,0.20870012299974405,"[46, 66, 11, 51, 2]","[46, 66, 11, 51, 2, 21, 77, 24, 0, 27]","[46, 66, 11, 51, 2, 21, 77, 24, 0, 27, 14, 26, 42, 18, 23]"
DISAGREE_12,5,141011,xgboost,XGBoost,1,Infilteration,0.51,0.33467897772789,0,FN,0.36053010591819723,0.36053010591819723,0,True,0.2962125922780511,0.025851128190307215,10000,15,0.20370357799993144,"[46, 66, 11, 51, 2]","[46, 66, 11, 51, 2, 21, 77, 24, 26, 27]","[46, 66, 11, 51, 2, 21, 77, 24, 26, 27, 42, 13, 23, 14, 55]"
