config_order,config_id,config_description,discretize_continuous,discretizer,sample_around_instance,num_samples,kernel_width,disagreement_case_id,case_seed,model,model_display,y_true,attack_category,threshold,model_probability,model_prediction,model_outcome,local_prediction,local_prediction_clipped,local_decision,decision_agreement,local_r2,fidelity_gap,num_terms_returned,selected_feature_indices,selected_weights,elapsed_seconds
2,quartile_local_10k,Quartile discretization with instance-centred sampling,True,quartile,True,10000,6.623820649745886,DISAGREE_08,136007,xgboost,XGBoost,1,Infilteration,0.51,0.44532081484794617,0,FN,0.27738902627172674,0.27738902627172674,0,True,0.2828296212581226,0.16793178857621943,15,"[46, 7, 0, 5, 69, 30, 11, 29, 68, 51, 53, 18, 23, 50, 35]","[-0.17165727196088287, -0.10098591007689699, -0.09406040464940892, 0.08440156708259909, -0.08049088913816115, 0.06318496218806166, -0.059313526384176, 0.05240503642012216, 0.051010932243193634, -0.041562830155350575, 0.03916411788159364, -0.03753496065445891, 0.03471424784593345, 0.034352908506616604, 0.03427035928311056]",0.38351160499996695
2,quartile_local_10k,Quartile discretization with instance-centred sampling,True,quartile,True,10000,6.623820649745886,DISAGREE_09,136008,lightgbm,LightGBM,1,Brute Force -Web,0.26,0.31126687689255444,1,TP,0.21896522097758336,0.21896522097758336,0,False,0.2846440027628455,0.09230165591497108,15,"[7, 50, 51, 69, 46, 63, 66, 19, 5, 44, 33, 0, 53, 13, 76]","[-0.13004615027043875, 0.11646188524325046, -0.10669883383948753, -0.10268722614495447, -0.09644791472701485, 0.08964416617165137, 0.08252729183470901, -0.06374579389278476, 0.0585448937630168, -0.045719350721019576, -0.039007431968846984, -0.037625141054636005, 0.031876281253699484, -0.024755329926136462, 0.02397711111893293]",0.325979838999956
2,quartile_local_10k,Quartile discretization with instance-centred sampling,True,quartile,True,10000,6.623820649745886,DISAGREE_09,136008,xgboost,XGBoost,1,Brute Force -Web,0.51,0.4868808388710022,0,FN,0.20881602218397982,0.20881602218397982,0,True,0.2602673316591966,0.2780648166870224,15,"[46, 50, 7, 0, 5, 33, 44, 69, 11, 68, 19, 66, 51, 18, 53]","[-0.17875194576043485, 0.12767232860482752, -0.10128205218187543, -0.08924871421646544, 0.08636399685275285, 0.08488265413378238, -0.08369392136399872, -0.06066590638941978, 0.048342888642501164, 0.04319413311539338, -0.04097742532077728, 0.04038727458008482, -0.03960429613577756, -0.039514863477805244, 0.03853750827372282]",0.3353088439998828
2,quartile_local_10k,Quartile discretization with instance-centred sampling,True,quartile,True,10000,6.623820649745886,DISAGREE_10,136009,lightgbm,LightGBM,1,Infilteration,0.26,0.8946649828780958,1,TP,0.2887020780567829,0.2887020780567829,1,True,0.21611390797861796,0.6059629048213129,15,"[69, 51, 46, 19, 7, 63, 50, 5, 53, 11, 37, 76, 75, 22, 55]","[0.19431459730357833, -0.11637612175063834, -0.08085350740191917, -0.0624526363311617, 0.05647614326223151, -0.03530423498493679, -0.02536811313209887, -0.024456207392021947, -0.024367585491242773, 0.024069823123359622, -0.023956471108380676, -0.022193904970531985, 0.021223042832232485, -0.02120261037564837, -0.02043614300700743]",0.3119272099997943
2,quartile_local_10k,Quartile discretization with instance-centred sampling,True,quartile,True,10000,6.623820649745886,DISAGREE_10,136009,xgboost,XGBoost,1,Infilteration,0.51,0.41593611240386963,0,FN,0.27019836528781327,0.27019836528781327,0,True,0.15698037109352225,0.14573774711605636,15,"[46, 33, 7, 11, 50, 19, 51, 23, 0, 18, 53, 30, 28, 5, 69]","[-0.1634658604454176, 0.08428971859394538, 0.057271896354588465, 0.05423452274039066, 0.05321987824081567, -0.041038315083127254, -0.04056600781558701, 0.03648119050220871, 0.03448772903812931, -0.034232072976105345, -0.034064724177405054, -0.034011569872859956, -0.03033983425855379, -0.030084053298204287, 0.030077361392359475]",0.3574061859999347
2,quartile_local_10k,Quartile discretization with instance-centred sampling,True,quartile,True,10000,6.623820649745886,DISAGREE_11,136010,lightgbm,LightGBM,1,Infilteration,0.26,0.20817075540176824,0,FN,0.36312888729322146,0.36312888729322146,1,False,0.2844276639176029,0.15495813189145322,15,"[7, 51, 69, 46, 63, 33, 5, 35, 19, 44, 10, 53, 6, 11, 50]","[-0.12513084403432556, 0.11197618072462462, -0.11052510552285826, 0.09032074529106447, 0.08369806780744793, 0.06619683258756814, 0.06501059192588472, 0.06428731938075548, -0.06398427205164356, -0.05749531647134877, -0.03415278843003827, 0.033827902977239366, -0.030183150496361544, -0.02751972804925193, -0.022087150221512093]",0.32599749299970426
2,quartile_local_10k,Quartile discretization with instance-centred sampling,True,quartile,True,10000,6.623820649745886,DISAGREE_11,136010,xgboost,XGBoost,1,Infilteration,0.51,0.5706228017807007,1,TP,0.4777601821726177,0.4777601821726177,0,False,0.2638453630183434,0.09286261960808301,15,"[46, 44, 7, 0, 5, 69, 11, 51, 53, 68, 29, 18, 30, 4, 50]","[0.17221782233007596, -0.13681581064517084, -0.10415159829501383, 0.09384998045911797, 0.08567590311898744, -0.07152674741074673, -0.06735436389961194, 0.04731886921008733, 0.043569417074484, 0.04318899334441435, 0.04098406672985126, -0.03896488725649872, -0.03541151926477527, -0.031625190824912205, -0.00986563987588279]",0.34798184100009166
2,quartile_local_10k,Quartile discretization with instance-centred sampling,True,quartile,True,10000,6.623820649745886,DISAGREE_12,136011,lightgbm,LightGBM,1,Infilteration,0.26,0.655675835830698,1,TP,0.37130766795018033,0.37130766795018033,1,True,0.16939911249501516,0.28436816788051766,15,"[69, 51, 46, 33, 35, 19, 50, 0, 63, 53, 7, 6, 77, 11, 8]","[-0.1034570969172846, 0.10226051345315779, 0.09156314137691039, 0.09050655968824915, 0.06888138233383272, -0.05739697529324328, -0.05238500276163005, -0.041244898739878806, -0.03298224699493524, 0.03018344064583612, 0.03011167360844596, -0.028671089634079338, 0.025556907122492065, -0.025443652172209716, 0.02253368081136848]",0.31477583600008074
2,quartile_local_10k,Quartile discretization with instance-centred sampling,True,quartile,True,10000,6.623820649745886,DISAGREE_12,136011,xgboost,XGBoost,1,Infilteration,0.51,0.33467897772789,0,FN,0.424574252365862,0.424574252365862,0,True,0.20779526176212437,0.08989527463797198,15,"[50, 46, 44, 0, 33, 69, 11, 29, 68, 51, 23, 18, 53, 77, 5]","[-0.17909859725543678, 0.17413660294256667, -0.09536562737405894, -0.0917056888288149, 0.07459146827179514, -0.07368365100135561, -0.062255457099175356, 0.04720773396269657, 0.046485095242108185, 0.0396830936480761, 0.0362181373528738, -0.03533386890395745, 0.03397204035114317, 0.03162445965637504, -0.030928578474491257]",0.3426972429997477
3,decile_local_10k,Decile discretization with instance-centred sampling,True,decile,True,10000,6.623820649745886,DISAGREE_01,136000,lightgbm,LightGBM,0,Benign,0.26,0.27170970779733533,1,FP,0.18414843123533992,0.18414843123533992,0,False,0.13636717144912547,0.08756127656199542,15,"[51, 46, 69, 50, 0, 33, 66, 49, 44, 40, 11, 6, 64, 7, 73]","[0.11651093267098306, 0.09565615201666454, -0.08424178607976664, -0.07709109443673498, -0.06432265431407999, -0.048521441759936515, -0.048242219236735835, 0.038548158436266425, -0.03703779725626906, -0.0363278885847352, -0.035511494999585974, -0.03189593935590337, -0.025763073796450865, 0.024875099050883528, -0.024872426419742667]",0.31762451900021915
3,decile_local_10k,Decile discretization with instance-centred sampling,True,decile,True,10000,6.623820649745886,DISAGREE_01,136000,xgboost,XGBoost,0,Benign,0.51,0.47803428769111633,0,TN,0.27108871937858137,0.27108871937858137,0,True,0.1451348668702549,0.20694556831253497,15,"[46, 44, 11, 0, 69, 33, 51, 4, 7, 53, 18, 49, 20, 24, 50]","[0.17431047600251195, -0.14833064911917204, -0.10231846684451151, -0.054475004145748414, -0.05401874199663195, -0.04463845757569067, 0.043435715609610535, -0.03501628567639618, 0.03197984345024909, 0.030499641351656625, -0.028424838531721765, 0.02651397036549488, -0.020966270916763938, 0.02077377062088995, -0.012949790000879811]",0.3674405389997446
3,decile_local_10k,Decile discretization with instance-centred sampling,True,decile,True,10000,6.623820649745886,DISAGREE_02,136001,lightgbm,LightGBM,0,Benign,0.26,0.26787340135836474,1,FP,0.24286618545251729,0.24286618545251729,0,False,0.13861758341308528,0.025007215905847452,15,"[51, 50, 33, 46, 63, 19, 0, 5, 69, 66, 21, 8, 7, 17, 53]","[-0.11500834252551581, 0.11093439578227522, 0.10643142652968454, -0.09427655657325022, 0.09398860694198634, -0.08052417222537804, -0.07987321636566547, 0.0585358045017079, -0.055544839152550464, 0.05135128287108394, 0.034294920637378455, -0.029015267856360855, 0.027437149573002136, -0.024431938723873302, 0.023636160167412358]",0.351368846999776
3,decile_local_10k,Decile discretization with instance-centred sampling,True,decile,True,10000,6.623820649745886,DISAGREE_02,136001,xgboost,XGBoost,0,Benign,0.51,0.46210363507270813,0,TN,0.26871702073916776,0.26871702073916776,0,True,0.1710549272918459,0.19338661433354037,15,"[46, 5, 0, 50, 19, 44, 51, 66, 11, 53, 69, 77, 33, 6, 18]","[-0.17753904702398704, 0.10323833111685896, -0.08512853934402308, 0.07306564071486711, -0.05661605184840815, -0.054535861956702916, -0.05443674312840189, 0.04352532568055264, 0.0416683745603723, 0.03456077716182494, -0.03096170793077952, 0.027577719568801406, 0.02727842402264298, 0.024516363316198057, -0.02178858293062732]",0.3693472310001198
3,decile_local_10k,Decile discretization with instance-centred sampling,True,decile,True,10000,6.623820649745886,DISAGREE_03,136002,lightgbm,LightGBM,0,Benign,0.26,0.2629219762567261,1,FP,0.19970562398333314,0.19970562398333314,0,False,0.09354092312160689,0.06321635227339295,15,"[33, 51, 46, 69, 66, 44, 8, 35, 0, 15, 39, 7, 19, 13, 50]","[0.12759549475628776, -0.11415521457050676, -0.08828671367219214, -0.05263173157273488, 0.05025517475788551, 0.03976015297229895, -0.03572507041682881, -0.02985432268043747, -0.02752936569594982, -0.0242249064472119, 0.022879285380546403, 0.022249691386348223, 0.02187638617334069, 0.01992303380974583, 0.010327753615305637]",0.32997893499987185
3,decile_local_10k,Decile discretization with instance-centred sampling,True,decile,True,10000,6.623820649745886,DISAGREE_03,136002,xgboost,XGBoost,0,Benign,0.51,0.4528842270374298,0,TN,0.2075049622173099,0.2075049622173099,0,True,0.1265842141986313,0.2453792648201199,15,"[46, 44, 51, 66, 12, 33, 35, 11, 69, 30, 48, 77, 18, 29, 71]","[-0.17252942765779408, 0.052971576976431185, -0.04708930135596845, 0.04426928171560941, 0.03890550388825857, 0.03754111019820268, -0.03636638670400548, -0.030864510625737255, -0.0285128677651776, -0.023248182437167295, 0.021511114915125612, -0.020363884883727198, 0.018317744278944947, -0.01728386644864551, 0.016911898392121146]",0.3675726719998238
3,decile_local_10k,Decile discretization with instance-centred sampling,True,decile,True,10000,6.623820649745886,DISAGREE_04,136003,lightgbm,LightGBM,0,Benign,0.26,0.8066140522374621,1,FP,0.46232839341192483,0.46232839341192483,1,True,0.2165266647107229,0.34428565882553724,15,"[69, 51, 46, 7, 33, 66, 50, 53, 49, 8, 37, 6, 11, 55, 39]","[0.2254894132456153, -0.11549580351719979, -0.09759216671121256, 0.050095150172762754, -0.04741702438410071, 0.04399669475251655, -0.03769597558503413, -0.029618167420890986, -0.026088971683214123, 0.018463379120506013, -0.017338342672045117, 0.015856187544690547, 0.015756898105415532, -0.015664500470533523, -0.014760418582780356]",0.32464275299980727
3,decile_local_10k,Decile discretization with instance-centred sampling,True,decile,True,10000,6.623820649745886,DISAGREE_04,136003,xgboost,XGBoost,0,Benign,0.51,0.06418690830469131,0,TN,0.31155232278381784,0.31155232278381784,0,True,0.144876941910984,0.24736541447912652,15,"[46, 69, 51, 7, 53, 11, 31, 19, 77, 0, 6, 30, 12, 50, 25]","[-0.174903960528692, 0.05717427353233754, -0.052168101778820766, 0.046276964928175644, -0.0404053858749398, 0.03651275210936291, -0.024936529107498856, 0.023374305472456034, -0.022348483680357, 0.021463125493624863, 0.021254095822825926, -0.021191502899598532, -0.020727017318490887, -0.019132949972490407, -0.018395076790018314]",0.3574392830000761
3,decile_local_10k,Decile discretization with instance-centred sampling,True,decile,True,10000,6.623820649745886,DISAGREE_05,136004,lightgbm,LightGBM,0,Benign,0.26,0.0884499601482781,0,TN,0.13464946967481417,0.13464946967481417,0,True,0.14043989795858947,0.046199509526536064,15,"[51, 46, 69, 35, 0, 44, 21, 65, 36, 50, 8, 67, 66, 19, 33]","[-0.11254673925703274, -0.09523850729213353, -0.0871574323103517, 0.06397171648551678, -0.061686051124193245, -0.05353336971386017, 0.04768994887684483, -0.04008786731734348, -0.03472468161119638, 0.02899785818152619, 0.028624993333343517, -0.028101829480685857, -0.02569521121872371, 0.025256177729981517, 0.016216947222690712]",0.3289201630000207
3,decile_local_10k,Decile discretization with instance-centred sampling,True,decile,True,10000,6.623820649745886,DISAGREE_05,136004,xgboost,XGBoost,0,Benign,0.51,0.6096335053443909,1,FP,0.11876914124841176,0.11876914124841176,0,False,0.14032192274459743,0.4908643640959791,15,"[46, 0, 69, 51, 50, 33, 23, 21, 4, 11, 53, 29, 18, 40, 36]","[-0.17379140064834286, -0.08079606449562067, -0.05816378361268716, -0.04548877632305481, 0.04404458565634439, -0.03417737211043244, 0.0338715986433189, 0.031211780848670528, -0.028840318651085012, 0.027322633999644692, -0.026619933188759097, 0.021597926500985777, -0.02139542406780609, -0.02134066324671033, -0.01902574254818102]",0.35491758099988147
3,decile_local_10k,Decile discretization with instance-centred sampling,True,decile,True,10000,6.623820649745886,DISAGREE_06,136005,lightgbm,LightGBM,0,Benign,0.26,0.5184144651378136,1,FP,0.1116266348947299,0.1116266348947299,0,False,0.15475759378656562,0.40678783024308374,15,"[51, 44, 69, 46, 0, 7, 66, 50, 33, 53, 39, 20, 8, 55, 77]","[-0.1144469129250661, -0.09789315820984452, -0.09209232860222782, -0.0907103020987512, -0.0700673438095358, 0.05903843325303664, -0.04771205254298314, -0.04559798652547874, 0.03379977384455845, -0.026613801643463164, -0.022135234351008965, 0.02211796114126814, 0.018507200193003306, -0.018264282774421804, -0.01781929812486666]",0.30807101400023384
3,decile_local_10k,Decile discretization with instance-centred sampling,True,decile,True,10000,6.623820649745886,DISAGREE_06,136005,xgboost,XGBoost,0,Benign,0.51,0.08000002056360245,0,TN,0.18109333006296363,0.18109333006296363,0,True,0.15782334463671088,0.10109330949936118,15,"[46, 50, 44, 69, 0, 7, 51, 11, 53, 77, 12, 18, 5, 6, 39]","[-0.1689035895570966, -0.08454049775309139, -0.0779918681221194, -0.0636795935311236, -0.05721457111554478, 0.05212457126412381, -0.049083056194662335, 0.04758175591566732, -0.02806346066720489, -0.025963247126567876, -0.021210920911678706, 0.016689181395196737, -0.016630079028637775, 0.01557533602244979, -0.014871935221944103]",0.3573982489997434
3,decile_local_10k,Decile discretization with instance-centred sampling,True,decile,True,10000,6.623820649745886,DISAGREE_07,136006,lightgbm,LightGBM,1,Infilteration,0.26,0.2672456872982205,1,TP,0.18039596431337152,0.18039596431337152,0,False,0.10626702665852328,0.086849722984849,15,"[50, 51, 46, 44, 66, 69, 35, 7, 49, 53, 8, 37, 63, 77, 33]","[0.13518676167623397, -0.11770649548728455, -0.09470131953695757, 0.05162029954938881, 0.05107873989955712, -0.04775221926337711, -0.036744817691305214, 0.03622750673143615, 0.03553315029592953, 0.034221866164448604, -0.03398091897360982, -0.025026853969466478, -0.019575173830503168, -0.018419597283257202, 0.014714501358466678]",0.31485283199981495
3,decile_local_10k,Decile discretization with instance-centred sampling,True,decile,True,10000,6.623820649745886,DISAGREE_07,136006,xgboost,XGBoost,1,Infilteration,0.51,0.4837058186531067,0,FN,0.29288777318095033,0.29288777318095033,0,True,0.12794149090148788,0.19081804547215636,15,"[46, 50, 33, 51, 66, 53, 12, 44, 69, 35, 11, 0, 7, 39, 5]","[-0.1729087399642547, 0.09665228144408532, 0.05588608269786306, -0.05210221189085829, 0.0459090796911427, 0.038610357353702524, 0.034375088292679816, -0.032992894544388786, -0.0317645191917113, -0.03139106646571148, -0.02976222208786949, 0.028328428656520813, 0.027634980453426303, 0.02657599380534306, -0.024584621151701395]",0.3600643790000504
3,decile_local_10k,Decile discretization with instance-centred sampling,True,decile,True,10000,6.623820649745886,DISAGREE_08,136007,lightgbm,LightGBM,1,Infilteration,0.26,0.2629131365136174,1,TP,0.0528183878657526,0.0528183878657526,0,False,0.23841540599150945,0.21009474864786482,15,"[7, 51, 63, 50, 46, 69, 0, 5, 66, 53, 67, 6, 64, 44, 31]","[-0.15805298693316935, -0.1152296380979152, 0.1097491921754227, 0.10608738584919795, -0.09538044352424009, -0.08520497548191405, -0.08512274164646765, 0.054955304965006654, -0.04373644690772879, 0.04290414408382492, -0.03246929518616357, -0.028249537957951692, -0.02347262858492986, 0.022844818628203544, -0.022724877758463897]",0.330921275000037
3,decile_local_10k,Decile discretization with instance-centred sampling,True,decile,True,10000,6.623820649745886,DISAGREE_08,136007,xgboost,XGBoost,1,Infilteration,0.51,0.44532081484794617,0,FN,0.1567219452878334,0.1567219452878334,0,True,0.22007001874681864,0.28859886956011277,15,"[46, 7, 5, 0, 50, 69, 30, 11, 33, 51, 29, 53, 12, 67, 9]","[-0.1780275746638237, -0.11694750248831566, 0.09549007510908146, -0.09291815033755965, 0.08140092305623595, -0.06066629347905492, 0.05456692070586779, -0.04992539528010995, 0.043647421652760046, -0.04184642914606807, 0.03428772037705864, 0.031966041325141525, -0.03129768343312333, -0.028991047064874813, 0.027493475619360434]",0.3806541509998169
3,decile_local_10k,Decile discretization with instance-centred sampling,True,decile,True,10000,6.623820649745886,DISAGREE_09,136008,lightgbm,LightGBM,1,Brute Force -Web,0.26,0.31126687689255444,1,TP,0.23862375338924047,0.23862375338924047,0,False,0.13981273918809156,0.07264312350331398,15,"[50, 51, 63, 46, 0, 19, 5, 69, 66, 33, 8, 21, 55, 11, 77]","[-0.10955204359176719, -0.1090009978762129, 0.0931469771508201, -0.09239324759387448, -0.07541987733624902, -0.07393853120686969, 0.06765007428143809, -0.05629540215775983, 0.044848782056590784, -0.03502447936207106, -0.029744533939686492, 0.024890706976302853, -0.02366948799459153, 0.02162973122670951, 0.021283197251661664]",0.3101295989999926
3,decile_local_10k,Decile discretization with instance-centred sampling,True,decile,True,10000,6.623820649745886,DISAGREE_09,136008,xgboost,XGBoost,1,Brute Force -Web,0.51,0.4868808388710022,0,FN,0.18634769324559952,0.18634769324559952,0,True,0.15702367904707604,0.3005331456254027,15,"[46, 50, 5, 0, 19, 51, 69, 11, 77, 66, 74, 18, 23, 24, 30]","[-0.16365976994559653, 0.11795948694707943, 0.10503763707408638, -0.08231489629223547, -0.05476948685077063, -0.04486385318283433, -0.04214459945870485, 0.041599109649620276, 0.040101990912022774, 0.03107567049637121, -0.028593363177661115, -0.02806476796146357, 0.022467999863544467, -0.019967722918778685, -0.019363414763082863]",0.3572033499999634
3,decile_local_10k,Decile discretization with instance-centred sampling,True,decile,True,10000,6.623820649745886,DISAGREE_10,136009,lightgbm,LightGBM,1,Infilteration,0.26,0.8946649828780958,1,TP,0.4890428866287077,0.4890428866287077,1,True,0.21569064735691867,0.4056220962493881,15,"[69, 51, 46, 33, 7, 44, 66, 53, 19, 55, 11, 6, 12, 71, 50]","[0.21858247091529942, -0.12057893970670333, -0.09284536615482365, 0.08621847210802133, 0.05506488739035528, -0.049239526897760164, 0.044885039851825355, -0.029916569720103654, 0.024853094174821563, -0.021490284546894403, 0.019807921193172904, 0.01818500426053124, -0.01752308597217663, -0.016660181186790482, 0.016076897036846685]",0.3238249799996993
3,decile_local_10k,Decile discretization with instance-centred sampling,True,decile,True,10000,6.623820649745886,DISAGREE_10,136009,xgboost,XGBoost,1,Infilteration,0.51,0.41593611240386963,0,FN,0.33226614757279704,0.33226614757279704,0,True,0.1395560047662242,0.08366996483107259,15,"[46, 33, 7, 50, 69, 44, 51, 11, 53, 19, 12, 0, 18, 14, 28]","[-0.16782431181513288, 0.10543774763484422, 0.05728866513893852, 0.05692065379291801, 0.05455919529178312, -0.05395683946786482, -0.052674565103176856, 0.03786996666082061, -0.035914371424297875, 0.03350234476616811, -0.023190472594615822, 0.02091277085526027, -0.019179421418738987, 0.018831891966136046, -0.017884720019904238]",0.3534756419999212
3,decile_local_10k,Decile discretization with instance-centred sampling,True,decile,True,10000,6.623820649745886,DISAGREE_11,136010,lightgbm,LightGBM,1,Infilteration,0.26,0.20817075540176824,0,FN,0.5506432502042322,0.5506432502042322,1,False,0.15367344489220602,0.342472494802464,15,"[51, 46, 63, 69, 5, 44, 50, 35, 33, 66, 9, 7, 31, 64, 53]","[0.11678033962389114, 0.0942211472512603, 0.08892275576942581, -0.08469317357627888, 0.07278524644306011, -0.06968636389691692, -0.06024179063068721, 0.055431898009109616, 0.04731807292386978, -0.04527289612084819, -0.030212649195208264, 0.029180387840732402, -0.02667300585840712, -0.02652214944763208, 0.02569049900900893]",0.34295584699975734
3,decile_local_10k,Decile discretization with instance-centred sampling,True,decile,True,10000,6.623820649745886,DISAGREE_11,136010,xgboost,XGBoost,1,Infilteration,0.51,0.5706228017807007,1,TP,0.6506236952027027,0.6506236952027027,1,True,0.17616136232810153,0.080000893422002,15,"[46, 5, 44, 50, 0, 68, 51, 69, 23, 31, 4, 53, 29, 11, 67]","[0.17540481852966677, 0.11334050670965329, -0.10566009286526247, -0.094383618096299, 0.07900721763047228, 0.05870810479697068, 0.05117116475189863, -0.05048812383147845, 0.031541133403687124, -0.030358516734770056, -0.028107017859369164, 0.02691788959530412, 0.025399489475973272, -0.02403436967653187, -0.023174392152750262]",0.3857970630001546
3,decile_local_10k,Decile discretization with instance-centred sampling,True,decile,True,10000,6.623820649745886,DISAGREE_12,136011,lightgbm,LightGBM,1,Infilteration,0.26,0.655675835830698,1,TP,0.25355496412268375,0.25355496412268375,0,False,0.1396286902758057,0.40212087170801425,15,"[51, 46, 69, 35, 19, 0, 40, 11, 7, 66, 6, 43, 33, 50, 44]","[0.10138170727804408, 0.09411970492933823, -0.0802651957195394, 0.07143515645577152, -0.06690724631791505, -0.05634845845089507, -0.04487200441890443, -0.044376668643041677, 0.036762364803548116, -0.03518836680566934, -0.03424316628286714, 0.031341160520106964, 0.028246256583600006, -0.025414611124356425, 0.021469623130256115]",0.3432554500000151
3,decile_local_10k,Decile discretization with instance-centred sampling,True,decile,True,10000,6.623820649745886,DISAGREE_12,136011,xgboost,XGBoost,1,Infilteration,0.51,0.33467897772789,0,FN,0.3450214296360848,0.3450214296360848,0,True,0.15155520396098698,0.010342451908194772,15,"[46, 11, 44, 69, 0, 19, 68, 33, 51, 29, 64, 28, 77, 70, 50]","[0.1699451664030027, -0.10148708083053648, -0.09838064731524801, -0.05333077650233354, -0.05190508069926702, -0.04932577569258181, 0.0470081607843689, 0.04067013905367459, 0.03767578887451662, 0.035876391004925116, -0.03144177971013257, 0.031221874789054943, 0.029558098722909844, 0.027980363754751277, -0.019200033636819498]",0.37939105999976164
4,continuous_local_10k,Continuous features with instance-centred sampling,False,,True,10000,6.623820649745886,DISAGREE_01,136000,lightgbm,LightGBM,0,Benign,0.26,0.27170970779733533,1,FP,0.5773922112117436,0.5773922112117436,1,True,0.36070080425598194,0.3056825034144082,15,"[66, 7, 40, 37, 0, 48, 42, 41, 11, 51, 53, 46, 14, 55, 13]","[-0.16493606250324233, -0.04890786369034684, 0.02116593538466326, 0.017288553084361433, 0.01474700725707103, -0.007514486782311946, 0.005502476339037309, -0.004432316705031312, 0.004068871626235338, 0.003613445856447195, 0.002494017417918866, -0.0024440844843953043, 0.002181713381289463, 0.0015459825712366506, -0.0013898338116535734]",0.1628361399998539
4,continuous_local_10k,Continuous features with instance-centred sampling,False,,True,10000,6.623820649745886,DISAGREE_01,136000,xgboost,XGBoost,0,Benign,0.51,0.47803428769111633,0,TN,0.39839730816886887,0.39839730816886887,0,True,0.30897861475109967,0.07963697952224746,15,"[46, 66, 51, 11, 20, 7, 0, 42, 53, 41, 14, 55, 43, 40, 13]","[0.09983738268529636, -0.08871735391419952, 0.03284933976559205, -0.030985576880199334, 0.02285378740367451, -0.022033598392336425, 0.021826872465485158, 0.008377369742667111, -0.004464339576733792, -0.004242509600668093, 0.0027642839814925645, 0.0022318604313921004, -0.0020323951423542866, -0.0016553817243420827, 0.0003222840000876732]",0.20327227799998582
4,continuous_local_10k,Continuous features with instance-centred sampling,False,,True,10000,6.623820649745886,DISAGREE_02,136001,lightgbm,LightGBM,0,Benign,0.26,0.26787340135836474,1,FP,0.3515470570594361,0.3515470570594361,1,True,0.2800987566459482,0.08367365570107138,15,"[66, 7, 37, 51, 24, 76, 74, 21, 19, 54, 53, 23, 75, 39, 8]","[-0.08265245144572218, -0.06706565794764294, 0.03441062977838502, 0.030834642319865494, -0.02130848994677142, -0.019193857603381353, -0.010062991628728781, -0.006318087535873565, -0.004373954700099597, -0.0037685763745146533, 0.003546231414886197, 0.003208372993357794, -0.0020595933355201873, -0.0017983076548169757, -0.0011666892485611895]",0.16298889799963945
4,continuous_local_10k,Continuous features with instance-centred sampling,False,,True,10000,6.623820649745886,DISAGREE_02,136001,xgboost,XGBoost,0,Benign,0.51,0.46210363507270813,0,TN,0.33145157380220713,0.33145157380220713,0,True,0.14102538023322742,0.130652061270501,15,"[66, 0, 74, 7, 22, 24, 72, 21, 76, 2, 19, 75, 8, 54, 39]","[-0.049061235885782456, 0.03685629971229896, -0.030059611025437725, -0.02805471431523571, -0.01872624666364166, -0.017302931962071347, -0.014836387767758008, 0.013105177144001053, -0.012322432434656588, -0.011989724873688663, -0.011221156141993122, -0.009160160554191027, -0.004180352191450286, -0.003508032066380693, -0.0010519530581503823]",0.19540934399992693
4,continuous_local_10k,Continuous features with instance-centred sampling,False,,True,10000,6.623820649745886,DISAGREE_03,136002,lightgbm,LightGBM,0,Benign,0.26,0.2629219762567261,1,FP,0.47935478498948586,0.47935478498948586,1,True,0.28314639828748733,0.21643280873275977,15,"[66, 51, 46, 19, 7, 0, 37, 55, 13, 2, 53, 42, 48, 39, 12]","[-0.09323180605221208, 0.05011078793290598, 0.040318503182757086, -0.028816743759958463, -0.026033195999200308, 0.024847486599711144, 0.02341598894829962, 0.019229971217256475, 0.019191180759330972, -0.016059827372175216, 0.01365998331761053, 0.012305112220999071, -0.01091306969896292, 0.004764461581970317, 0.0016445621760080627]",0.16409498899975006
4,continuous_local_10k,Continuous features with instance-centred sampling,False,,True,10000,6.623820649745886,DISAGREE_03,136002,xgboost,XGBoost,0,Benign,0.51,0.4528842270374298,0,TN,0.4476671544756571,0.4476671544756571,0,True,0.1737849707694653,0.005217072561772729,15,"[66, 53, 30, 0, 11, 18, 7, 23, 12, 8, 29, 21, 19, 69, 39]","[-0.0535312706578168, 0.04146333542158537, 0.035863938580520706, 0.032976805247476336, -0.028048024373808895, -0.026845245519959454, -0.019677701997707686, 0.017405199623345646, 0.015834995208280533, 0.01531016078424537, 0.015188118019334472, 0.010227394281302317, -0.009203633270272016, 0.008884679694443811, 0.007869983006058961]",0.19790827599990735
4,continuous_local_10k,Continuous features with instance-centred sampling,False,,True,10000,6.623820649745886,DISAGREE_04,136003,lightgbm,LightGBM,0,Benign,0.26,0.8066140522374621,1,FP,0.4269870754051543,0.4269870754051543,1,True,0.4518428033743507,0.3796269768323078,15,"[66, 69, 0, 37, 19, 51, 46, 7, 13, 76, 41, 40, 11, 42, 47]","[-0.14042190855280626, 0.13509371786552604, -0.039786269234264864, 0.029173978673905414, -0.026437377802753306, 0.019238864364785307, 0.011294751555460425, -0.00797532069416103, 0.006907022497728847, 0.006669931310310339, 0.005021443555829467, -0.004691516704222041, -0.0033823351735177477, 0.0032670325296274057, -0.0032669284352291866]",0.16000529600023583
