Test Position,True Label,XGBoost Attack Probability,LightGBM Attack Probability
46102,1,0.9994541,0.9994341893623608
24409,0,0.00011977331,0.0001711958706661368
3181,0,4.803187e-05,0.0001207272739872306
24610,0,0.027004402,0.03511904411161362
26622,1,0.99940705,0.9991409598672374
35631,0,0.115960084,0.11004625043824363
41449,0,0.12845264,0.13690572675261803
25533,0,2.587698e-05,9.98495209972579e-05
59730,1,0.9998771,0.9997257920616716
37233,1,0.9998977,0.9997706651919207
15526,0,0.0001235017,0.0001711958706661368
30838,1,0.22079459,0.18227584102074162
13112,0,0.06961217,0.06459376901725838
30182,1,0.99935883,0.9995376949536822
7045,1,0.9998605,0.999762365904194
41027,1,0.9998771,0.9997257920616716
44508,1,0.99976987,0.9997054553785123
16842,1,0.9998977,0.9997706651919207
49151,0,0.090676,0.09237500697464338
26809,0,0.17920136,0.1828786587909373
10371,1,0.9998,0.9997841346511139
48820,0,0.10867247,0.12519564996272356
28811,1,0.9997862,0.9997340597109703
29691,0,0.12904274,0.1175120807630395
37674,1,0.9998771,0.9997257920616716
59482,1,0.13631785,0.15065401484421237
6883,1,0.9976248,0.996966630306779
31071,0,0.115794174,0.19990288200141842
37580,1,0.99904186,0.9988195436685856
55240,1,0.99980277,0.9997911055356291
47751,1,0.99960154,0.9995601444424227
19283,1,0.997431,0.9950416558433289
59787,1,0.9991204,0.9987717942494793
7026,0,0.2970758,0.5031153253485928
45162,1,0.9998977,0.9997706651919207
23090,1,0.9998072,0.9995812356773355
58274,0,0.07423468,0.09151002487989673
24541,0,3.877305e-05,8.661627730044624e-05
36041,1,0.9998977,0.9997706651919207
30055,0,6.836456e-05,0.00012140177564654025
3865,1,0.9998977,0.9997706651919207
29771,1,0.9998771,0.9997257920616716
44714,0,0.10177361,0.1189947665938316
17471,0,0.016658368,0.01760167233585478
8292,0,0.080430105,0.08890700020276557
33096,0,4.771986e-05,0.00010983514748914482
42930,1,0.99977344,0.9997645343018555
14384,1,0.9998117,0.999623260838151
27902,1,0.9998977,0.9997706651919207
18947,0,0.05274072,0.0643480519837974
35437,0,0.064248875,0.10008879597119
55020,1,0.9990821,0.9987717942494793
18597,1,0.9998771,0.9997257920616716
24011,0,0.14158995,0.12248290678215135
57094,1,0.9992933,0.9990449277640735
21646,1,0.9998977,0.9997706651919207
32253,0,0.11768762,0.11786128270044555
46964,1,0.9998605,0.999762365904194
4501,1,0.9998605,0.999762365904194
17823,1,0.99950755,0.9994827745224767
49466,1,0.9998192,0.9996395907427907
42480,0,0.17854957,0.18558507662892962
9943,1,0.41702956,0.43441838362637863
57794,0,0.2186912,0.21145040029100898
7193,0,0.14156234,0.12415705435197175
58019,1,0.9998424,0.9997051120974529
27248,0,0.00011340533,7.981260322508639e-05
47426,1,0.99943644,0.9991968489767639
47413,0,0.006578011,0.012972789144260446
5228,1,0.107164435,0.11882851030457568
35924,0,0.08242711,0.10808858677303067
53878,0,3.5319554e-05,0.00011211314108621564
39477,1,0.084648445,0.08795549366310203
37639,0,0.06743879,0.07942103202447924
56303,0,0.34996155,0.24880091951670866
2903,0,8.4058775e-05,0.00017362235589343645
26001,0,0.06772931,0.17935868509259856
55563,1,0.9998185,0.999623260838151
13484,0,0.21756841,0.2152834604959889
19922,0,0.1739603,0.16442576730833414
55837,1,0.9998605,0.999762365904194
31210,0,2.1935031e-05,6.229953350603352e-05
8690,0,0.0035285465,0.004496467761752581
41904,1,0.999131,0.9989386782438133
18535,0,0.008238283,0.01166980646180852
18006,1,0.16385947,0.16848862389760041
34829,0,0.17971486,0.11242792337852335
23225,1,0.9998771,0.9997257920616716
17537,0,0.16716446,0.17749826544219993
43097,1,0.9998977,0.9997706651919207
52747,0,0.19143227,0.16706016743653418
34111,0,4.5635476e-05,9.03541361466755e-05
27768,1,0.9998771,0.9997257920616716
2342,0,0.0029179854,0.003266792265498565
56880,1,0.999713,0.9997231058993739
42674,0,4.6681744e-05,0.00011917559490767233
28064,0,0.0026939053,0.002218105201298612
25095,0,0.0020016883,0.002426039970878824
2449,1,0.9996321,0.9994986199191551
2409,1,0.9998605,0.999762365904194
24293,1,0.9998977,0.9997706651919207
5422,0,0.0021715756,0.0037347985761020217
52333,1,0.9998771,0.9997257920616716
54945,1,0.99869365,0.9985855362557111
10107,1,0.99982053,0.9997930442356384
12749,0,0.0017724844,0.0045743089441292436
8740,0,0.17105822,0.16380943982396137
35920,0,4.006465e-05,0.00010599142661332614
19086,1,0.9998605,0.999762365904194
24794,1,0.9994319,0.999133763838274
14768,1,0.999848,0.9998081849327933
39155,0,0.08863404,0.09067858448261518
56348,1,0.18817523,0.20198181239748358
13684,1,0.9998977,0.9997706651919207
9443,0,0.00035759344,0.0006644989266232426
5369,0,0.013068405,0.013649011047609343
50257,0,0.0076934625,0.012063568203619562
58118,1,0.9998628,0.9996834445226686
30339,0,0.0047630803,0.008745128936632988
43431,0,0.00485237,0.004534374370365337
1515,1,0.9990847,0.9993188110790002
4813,1,0.9996111,0.9991321598270219
29592,0,0.0069706244,0.008882781502093155
21497,1,0.9998977,0.9997706651919207
24364,1,0.999796,0.9997107890180489
27612,1,0.9993437,0.9990032803773983
5635,0,0.035116706,0.07387379930227736
21922,0,0.0005703608,0.0010576342989634092
21303,1,0.999861,0.9996812837026234
33693,0,3.4737357e-05,8.62738069840471e-05
33846,1,0.9998771,0.9997257920616716
17161,0,0.2922012,0.2456993106781723
41722,0,0.064701274,0.06462563482805475
42541,0,3.3060234e-05,8.325310584537323e-05
15779,0,7.270734e-05,0.00015190459621083034
32741,1,0.16552359,0.16424846052588862
8280,0,0.10969557,0.1145060366757592
36423,0,0.0024729855,0.0029781981417733036
53123,1,0.23569909,0.23221014494291914
11646,0,0.1445501,0.03312328742210369
14561,1,0.9998605,0.999762365904194
5051,0,0.09165044,0.12658685341984435
41323,0,0.07539194,0.10928940062618328
41948,0,0.2934305,0.18447839646205977
18474,1,0.9993685,0.9991409598672374
55180,1,0.999777,0.9995763043881591
37114,0,0.17997064,0.16062246094902277
41377,0,0.26817846,0.43354940545536175
54138,0,0.07243661,0.08904317478893964
23353,0,0.0005703608,0.001071495805575693
5736,1,0.9994764,0.9994924641595366
41264,0,0.03418956,0.03774428156577558
28861,0,1.8930166e-05,7.753246901248235e-05
30723,0,0.003675057,0.004467802728363117
56663,0,3.032866e-05,8.695834279883423e-05
20828,1,0.9998393,0.9997854176020892
45036,0,0.0006551301,0.0015800251201596965
8687,0,5.4717282e-05,0.00023640219672971493
50751,1,0.9994319,0.999133763838274
28410,1,0.9996904,0.999653020440475
36819,1,0.9998977,0.9997706651919207
35758,1,0.99903834,0.9986677397090096
45248,1,0.999461,0.9995185874998423
690,0,0.13718367,0.157613681021421
16607,0,0.15700254,0.11626892763283671
9907,1,0.99984276,0.9996636665927758
50177,0,0.031682935,0.06110109471321033
5495,1,0.99611354,0.9945686285008748
38349,0,0.097602464,0.11237280757013192
23034,0,0.0007054466,0.0008750989860225005
29954,0,0.001625292,0.0024049974493015
20170,1,0.9978746,0.9962072886249996
29952,1,0.9993266,0.9990032803773983
38743,1,0.99976915,0.9997214450235337
3822,1,0.91139793,0.7557948566324186
9379,1,0.99919206,0.9989670515219883
26090,0,0.32655898,0.18436981429581703
7310,0,0.016624393,0.012850337271784012
31547,0,2.283932e-05,6.289032574799905e-05
52537,1,0.99942017,0.999133763838274
3928,1,0.9998605,0.999762365904194
59368,0,0.22846194,0.21767398789167292
11490,1,0.8606415,0.8687050825028757
18790,0,0.2859139,0.3276360667609566
22124,0,0.00200293,0.0018958420992017983
37206,0,0.00012039737,0.00018092661659093725
19757,1,0.9998202,0.9996221946273729
21221,1,0.99943644,0.9991968489767639
35250,0,0.02608483,0.026002766157679744
5461,0,0.0065063927,0.004661672073137044
46270,1,0.99983037,0.9997936438018404
34913,1,0.9998357,0.9997993457210184
43867,1,0.9993406,0.9991706284076477
9774,1,0.99960846,0.9996586615910945
10074,1,0.9998977,0.9997706651919207
32879,0,0.0033634477,0.00850703491864411
320,1,0.38834673,0.2652569933983791
2685,1,0.19625089,0.22095748603192344
37549,0,2.1554373e-05,6.229953350603352e-05
47965,1,0.99968874,0.9997318765437302
35915,0,6.516008e-05,9.876774596538098e-05
16562,1,0.0756963,0.0875378217579931
50898,1,0.99984074,0.9997467426972096
31555,1,0.9988863,0.998758633661683
51471,0,3.2882428e-05,8.343733638085318e-05
13138,0,0.04144884,0.03120665148532281
54821,0,7.781818e-05,0.00016706077999052653
12415,0,0.038133945,0.029133997054059543
3508,1,0.9998977,0.9997706651919207
11139,0,0.0005703608,0.001071495805575693
20805,1,0.9998348,0.9997868417256645
24975,0,0.17895351,0.2938262900061152
6937,1,0.9998605,0.999762365904194
42538,0,1.858339e-05,5.7682824285268054e-05
18392,0,2.2831762e-05,8.644112077342796e-05
48144,0,0.00037387418,0.0009009995161004899
24756,0,0.23317415,0.2012963306112689
4342,1,0.99950755,0.9994827745224767
28204,0,0.045749225,0.06500248607842238
4305,1,0.9998771,0.9997257920616716
29537,0,0.0023868722,0.004348543393565542
35560,1,0.99974924,0.9997117250860402
51760,0,0.0037226423,0.007693672302221323
48429,1,0.9998605,0.999762365904194
5537,0,3.2512304e-05,0.00016675108611990348
5901,1,0.9988863,0.9985935458446747
47591,1,0.9997979,0.9997792026699179
8453,1,0.9998977,0.9997706651919207
15245,1,0.9948343,0.9935501369553498
20391,0,0.19947918,0.19701100433478663
7463,1,0.9998977,0.9997706651919207
16011,1,0.9998977,0.9997706651919207
39177,0,0.003675057,0.004467802728363117
43732,1,0.99934214,0.9990032803773983
14909,0,0.12231604,0.1195939752602993
497,0,0.22553426,0.21228449134641145
21282,0,0.26378122,0.227831505360864
43573,1,0.9991204,0.9986078706714427
36089,0,0.22288427,0.2792391013102053
59803,1,0.99910647,0.9988732664723006
31944,1,0.9993611,0.999133763838274
14613,0,0.29706755,0.1483484947198953
49430,0,0.17919765,0.20749896862055414
21392,1,0.99110305,0.9952019979275303
50538,0,8.922673e-05,0.0002250005025092175
20101,1,0.2847698,0.34823048797100703
9353,0,2.9241459e-05,8.689890310562909e-05
34524,1,0.024175417,0.06273015390904713
47706,1,0.99943644,0.9991663387313183
49486,0,0.31164306,0.3318345139640755
34995,1,0.9998977,0.9997706651919207
55688,0,0.0034307644,0.004829704006617376
5698,1,0.99943644,0.9991968489767639
5283,1,0.41035274,0.2903503391902616
23502,0,0.071427785,0.08058346565578954
54,0,3.1273943e-05,8.820425848353358e-05
33090,0,0.092521496,0.0639810161257335
12961,1,0.99900407,0.9986567096462712
39869,0,0.0035829353,0.0036742447367478707
1745,1,0.3240327,0.3625044303770813
49521,0,1.9041536e-05,5.714094855978563e-05
38375,0,0.0810606,0.08652968536647145
7527,0,5.2481933e-05,0.00015277143359194295
7264,1,0.9998977,0.9997706651919207
15911,0,0.54125166,0.3156024957888552
24918,1,0.99919206,0.9989670515219883
14580,1,0.1875419,0.2951744867798824
55858,1,0.99934214,0.9990032803773983
51244,0,0.063004576,0.04351131001795157
54214,0,0.0003585185,0.0007324222513169138
59997,1,0.19436975,0.19038526123591093
27829,1,0.9987452,0.9985579365243544
60161,1,0.99930036,0.9990032803773983
22028,1,0.25782102,0.09227518604289997
57390,0,3.886938e-05,8.662395587284462e-05
43392,0,0.024155997,0.041264830722011925
26055,1,0.99976426,0.9997595588654128
28184,1,0.9998771,0.9997257920616716
16072,0,0.088540964,0.0941995332323447
34355,0,0.0785222,0.09701687842316546
35734,1,0.9998641,0.999775529462937
8618,0,0.0065245233,0.008042832635116105
543,0,2.8693787e-05,7.946283849825245e-05
13598,0,0.048694354,0.06241735911789478
21457,0,2.2523676e-05,7.917897314396472e-05
50533,1,0.99962807,0.999754512210344
16221,0,0.02647464,0.022808670739307764
33516,0,0.13558824,0.13304506770756513
57342,1,0.9997923,0.9997867282506548
56454,0,0.009007752,0.014032411986180274
7345,1,0.99967456,0.9996359401116222
24485,1,0.18760128,0.16167113374936828
38588,0,0.071731016,0.06827156556867431
46956,0,0.002521441,0.003295493451950543
34887,1,0.9998771,0.9997257920616716
9019,0,0.0004885619,0.000853025234940754
50959,0,0.0006746314,0.0005973651123055905
59120,0,0.052547842,0.043403277435026866
44584,0,9.422439e-05,0.0005107869934807695
30123,1,0.9998771,0.9997257920616716
45544,0,0.0007194764,0.0007955507476988876
52448,1,0.9998977,0.9997706651919207
26503,1,0.9998977,0.9997706651919207
56138,1,0.9997241,0.9995509751758566
45409,0,0.00092368387,0.0024574181742459205
55987,0,0.025808053,0.024364508629074237
16198,1,0.99901474,0.998606294677834
52708,0,0.14626195,0.16920300679670325
46390,1,0.9998605,0.999762365904194
37291,0,0.283803,0.3905666322972555
31961,0,0.043366898,0.048762963937129394
5720,1,0.9998155,0.9997861514624008
48035,1,0.9995441,0.9992590219079217
16963,1,0.999627,0.9995252326512033
38845,1,0.9998977,0.9997706651919207
22165,1,0.99943644,0.9991968489767639
46004,0,0.020743152,0.014039112471001378
48270,0,0.14019842,0.15516677775435225
45613,1,0.99943644,0.9991968489767639
2783,0,0.0012281109,0.0013880816880726347
49536,0,0.111187175,0.150459952688158
16798,1,0.99981505,0.999796613378121
12743,0,0.10602008,0.12460305850965103
47551,1,0.99930036,0.9990032803773983
31322,1,0.9997998,0.9994039505181165
30597,0,0.0011923448,0.0007559593074196237
30591,0,0.15058234,0.16570474055838086
1961,0,2.5461379e-05,0.00012415015486576332
54442,1,0.99969435,0.9995652464295308
16351,1,0.055090874,0.07388275895830243
14416,0,0.0009301002,0.0010167785419662723
51335,1,0.9970605,0.9947705888601973
27661,1,0.9998355,0.9997051120974529
31982,1,0.9998977,0.9997706651919207
26554,0,0.09689104,0.08595056152756635
27524,0,0.002121742,0.0021697120403862875
23272,0,2.0963414e-05,0.00012081867431193849
53561,0,0.23717472,0.21861093645588192
42087,1,0.99981004,0.9998045649434418
31579,0,0.018138342,0.013389028831892753
6005,1,0.9998977,0.9997706651919207
20085,1,0.9990387,0.9984780877317662
12349,1,0.089720055,0.05274182287246937
10098,1,0.996756,0.9942492625939685
12130,1,0.9993266,0.9990032803773983
22940,1,0.9993266,0.9990032803773983
22979,1,0.9998771,0.9997257920616716
45506,0,0.11844712,0.09856833197513094
40555,0,0.0026325327,0.0005764925824513514
12595,0,0.017851321,0.12491844274832561
28095,0,6.909514e-05,0.0001519325481101004
28636,0,0.00013670028,0.00040256305254542465
48836,1,0.9998178,0.999552101732608
29460,0,0.01004816,0.013612986310336797
5628,0,0.13740161,0.13587955787888936
49899,0,0.31164306,0.3389933732620015
19295,0,0.0016733101,0.0025766139164741884
27557,0,0.28464574,0.3226074956615753
10484,1,0.99971694,0.9997295201080874
50043,0,2.555045e-05,0.00011513259313036523
30829,1,0.999627,0.9994986199191551
23411,1,0.9993585,0.9991124582719435
44301,0,0.111501746,0.14299326600837076
3267,1,0.94283146,0.9280005334654834
29613,1,0.99986875,0.9996968577313506
21546,1,0.99983513,0.999789114134259
24345,0,3.0766383e-05,9.676003814482258e-05
38619,1,0.9998977,0.9997706651919207
55304,1,0.99955183,0.9994391545155353
34339,1,0.9998634,0.9997051120974529
54250,0,0.0041280226,0.00481703284222807
50770,0,0.005910301,0.008383574973988318
2310,1,0.99985003,0.9996834445226686
14550,0,4.3484928e-05,0.00010156503843681854
43243,0,7.0761365e-05,0.0001265622414205297
7506,1,0.99942243,0.9991968489767639
18119,1,0.19646882,0.1793683192032067
20891,1,0.99976915,0.999685430578843
39180,0,0.22926584,0.24069519447935098
1445,0,0.12723461,0.11447807265659452
36277,1,0.9998977,0.9997706651919207
11048,1,0.99984765,0.9997569290071437
22328,0,0.10693598,0.13872897921628308
34965,0,0.0044521824,0.005422288206080382
28470,1,0.20939566,0.30301316787338994
47382,1,0.9998653,0.9995782563890271
55331,1,0.99987495,0.9996920640091854
5839,1,0.9996853,0.9994868707210712
680,0,4.2058e-05,8.701636610619727e-05
52073,1,0.9998605,0.999762365904194
8304,0,0.004671557,0.0060594639074331704
41856,0,0.013102322,0.008072968295610584
33214,0,0.10464619,0.1091981124799281
27024,1,0.99984074,0.9997467426972096
54080,1,0.3334446,0.33609603703236113
57673,1,0.5062967,0.5894195394067259
28474,1,0.99986935,0.9997380544855949
57084,0,0.0027931172,0.0028723549554827052
2224,0,0.04072408,0.039841010465123124
55610,1,0.99964213,0.9995431992016693
46386,1,0.9998406,0.9997051120974529
839,1,0.99983203,0.999816029475257
9775,1,0.9993437,0.9990032803773983
18797,0,0.05116185,0.06582492094955662
19353,1,0.9998344,0.9997984243404957
18367,0,0.13640766,0.13685206073823392
22516,0,0.00022049258,0.00020783706696047546
38503,0,0.008635703,0.010011644972268363
35464,1,0.9993266,0.9990032803773983
54638,1,0.9998771,0.9997257920616716
32218,0,0.010550853,0.004487682596418754
57181,1,0.9997886,0.9997966834367178
19838,1,0.99918395,0.9987364268462429
54466,1,0.10995993,0.10083558996901153
51181,0,2.1152446e-05,6.229953350603352e-05
8454,1,0.9998771,0.9997257920616716
31550,0,0.78265667,0.5621778006796477
29997,0,0.006687382,0.013274285371428569
8616,0,0.048589382,0.03873169080815193
7540,1,0.9998605,0.999762365904194
17236,1,0.9998977,0.9997706651919207
28229,1,0.9990821,0.9987650264036245
25434,1,0.9990932,0.998606294677834
48403,0,0.07695516,0.06181208191072383
22058,0,0.010745184,0.00700180827622928
23693,0,0.08829336,0.07380027608320541
16611,1,0.99965334,0.9996681743322456
25416,1,0.9998977,0.9997706651919207
48780,1,0.9993266,0.9990032803773983
46752,0,6.9767106e-05,0.0001493802770590922
22745,0,0.0031423862,0.004062574785570376
53522,0,0.50031644,0.43587599782223985
16556,0,0.15735297,0.17068828058797142
27652,0,0.00012925622,0.00013390443282637024
34880,1,0.9998977,0.9997706651919207
42300,0,0.18309885,0.23273784930189817
14454,0,0.46777365,0.48215392516590727
518,1,0.9998977,0.9997706651919207
39764,1,0.9995291,0.9988450582950048
51424,0,0.22264892,0.16631313760439415
25637,1,0.9998977,0.9997706651919207
57173,1,0.9998605,0.999762365904194
3192,1,0.9998977,0.9997706651919207
6379,0,0.11223876,0.2621748082797609
49021,1,0.9997904,0.9997049912248528
44790,0,0.4945544,0.44267262909062405
57358,0,0.033517256,0.05662121134537132
29632,1,0.9998771,0.9997257920616716
3995,0,0.1180761,0.1381262388868379
55742,0,0.00050772825,0.0007546238431376482
40102,1,0.76617634,0.8058552019921816
44462,0,0.042047884,0.04987722555667175
1273,0,0.12459387,0.09989631182692056
33247,1,0.9990607,0.9986078706714427
47106,0,0.00013111741,0.00021289222471262227
36502,0,0.0148699405,0.02185427472370065
33853,0,4.532554e-05,8.728004637933846e-05
16337,1,0.9996001,0.9995110626495664
18456,0,0.0018774245,0.001070849106191249
33558,0,0.1275181,0.1343283929131004
39038,0,0.2657987,0.24101853295485395
51129,0,0.17251821,0.18097222861325546
8956,0,0.054976977,0.07145870813071856
3620,0,0.0038221662,0.005719160209251978
31805,1,0.123949155,0.13199643827360122
5386,1,0.7804605,0.5278483789322261
16663,1,0.9997789,0.999781655129943
47961,0,0.19223313,0.19920585992709047
57347,1,0.9998977,0.9997706651919207
45160,1,0.999778,0.9995973247178881
50491,1,0.9997706,0.9997679057167881
6021,1,0.95620614,0.9261954138279074
59023,0,0.11104077,0.12253738037773529
10901,1,0.9996081,0.9994868707210712
14059,0,0.004987686,0.006552977727018675
33296,0,3.7840397e-05,0.00010186083712339474
58113,0,0.16235688,0.14256764335342106
58736,0,0.0435217,0.05086137310737846
28964,0,6.5763474e-05,0.00011939235316891913
16722,1,0.9998771,0.9997257920616716
20767,0,0.00938784,0.01514819303361857
23809,0,0.0044701495,0.00238635046621471
59835,0,0.00501177,0.011200695842610436
9078,1,0.9998977,0.9997706651919207
37240,0,0.00088622444,0.0032280266287352884
5182,1,0.9994892,0.9980450186003026
24294,0,0.17605256,0.1311107764609754
1908,1,0.99984074,0.9997467426972096
10182,1,0.9954775,0.9840601334041118
2517,1,0.9998771,0.9997257920616716
30211,0,0.02091271,0.01880845221381786
2022,1,0.9998605,0.999762365904194
30840,1,0.9998605,0.999762365904194
5379,0,0.17199874,0.15299330730301017
7307,0,0.0030631416,0.0017301918977106023
2849,1,0.9998977,0.9997706651919207
55540,1,0.9998374,0.9997051120974529
9236,1,0.99934214,0.9990032803773983
528,1,0.9998977,0.9997706651919207
58763,1,0.9998336,0.9997051120974529
45896,0,0.24911515,0.22841265262291302
2367,0,0.089492925,0.09159497417336541
12109,1,0.31164306,0.3318345139640755
54827,0,4.5954053e-05,0.00010172959368036728
6473,1,0.9998605,0.999762365904194
12481,1,0.9998977,0.9997706651919207
42825,1,0.9994319,0.999133763838274
23489,1,0.99228376,0.9890583392160899
40998,1,0.99883765,0.998379898394733
44497,1,0.9875332,0.9944585044302472
60107,1,0.9998977,0.9997706651919207
43176,1,0.9963887,0.9930733787429474
30062,0,0.055759903,0.057225619506818114
24106,0,0.00035813928,0.0008335245467661615
30642,1,0.99972254,0.9996348120181867
30400,1,0.9998977,0.9997706651919207
29688,1,0.9997602,0.9995036923298561
42076,0,0.001969997,0.001912704253419466
14657,1,0.1631549,0.16067423190860938
46738,0,7.3115334e-05,0.00012467906140273271
36307,0,0.00048339105,0.0004641783994734792
12651,0,0.13068749,0.16768275774897598
34187,1,0.9919022,0.9849031047066593
29212,1,0.99934214,0.9990032803773983
48080,1,0.7382665,0.6984825834881974
23075,1,0.9998977,0.9997706651919207
38256,1,0.9998977,0.9997706651919207
59798,0,0.10262881,0.24125116982809344
2510,1,0.99976546,0.9996700305085191
49764,0,0.1398017,0.14231275128902218
28034,0,2.4635332e-05,8.661260253691831e-05
2313,0,0.1134259,0.12548859211387883
58970,0,0.12142584,0.13827784459468123
26262,0,0.07947175,0.09354887953296949
9840,0,0.001483483,0.002998564145769315
50052,0,6.550298e-05,0.00010584970760415417
46551,0,0.089527145,0.1403010309791808
45898,0,0.00035982204,0.0007627015586598862
40463,1,0.9996469,0.999507429540825
50132,0,4.0076455e-05,8.792767177865099e-05
49018,0,3.282052e-05,8.543681224096877e-05
8235,1,0.9992224,0.9993169131949174
42392,1,0.9998771,0.9997257920616716
15066,0,0.12875527,0.17526836904537818
6803,0,0.3340905,0.3386220825327771
4661,1,0.99900407,0.9986567096462712
22395,1,0.9998771,0.9997257920616716
28526,1,0.99987173,0.9995718881111106
6745,1,0.99727947,0.9938914893679672
54605,0,0.2320945,0.19598327718259512
48543,1,0.99942243,0.9991968489767639
20148,1,0.9998977,0.9997706651919207
49373,0,2.1560953e-05,6.229953350603352e-05
18539,0,0.002820646,0.003261646772978511
52528,1,0.9998977,0.9997706651919207
49919,1,0.9998473,0.9996572699805228
46006,0,0.035990722,0.01816617418768591
8641,1,0.9998977,0.9997706651919207
55903,0,0.1219968,0.11020553628146168
22488,0,0.015063287,0.008231577390443051
5914,0,2.946605e-05,0.00011008541111698167
40449,1,0.99943644,0.999133763838274
31797,0,0.036681395,0.05362580176731011
10392,0,0.042635366,0.05803204843872169
32140,0,0.0042101247,0.006577659711787092
13659,0,8.9483714e-05,0.0002647830299129292
25735,1,0.9997583,0.9997432929109357
29452,0,0.0031627573,0.003488193986151664
19212,1,0.99976426,0.9995966437815205
52962,0,0.2144055,0.28585765300576554
38394,1,0.9992204,0.9990776280352136
22266,1,0.9997614,0.9996175447953201
4140,1,0.9951202,0.9908289149809519
56568,0,0.020628005,0.027256315669145333
58737,1,0.9998771,0.9997257920616716
45994,0,0.048067864,0.07046842887294655
11944,1,0.9998771,0.9997257920616716
57890,1,0.50971764,0.6854490292701486
36823,0,0.07664759,0.09745139184838668
47982,0,0.0032738973,0.0060013855089509635
35236,0,0.11626784,0.12633583508206173
51841,0,0.15465122,0.13016201856581303
42616,1,0.9998771,0.9997257920616716
37474,0,0.08501098,0.10636443880890316
39485,1,0.9998977,0.9997706651919207
40483,0,0.0035285736,0.002424185124810056
17105,0,0.040897403,0.03470337603887808
33016,0,0.10335073,0.4188165629020099
14673,0,0.0029970233,0.0035030029368172803
56392,0,0.00049745146,0.00074691105979061
35540,0,0.039657705,0.03226926504427519
57801,0,0.07668183,0.08711126389397575
9263,1,0.17356588,0.23862847782114488
17993,0,0.057276525,0.08350887549851138
17635,0,0.23410802,0.14308112334460643
24758,0,0.161631,0.2599245732671515
19899,1,0.9997875,0.9993835157706832
54824,1,0.9994271,0.9994351398827497
17204,0,0.00049429806,0.0011757686910405523
44972,1,0.9998977,0.9997706651919207
36578,0,0.00024906694,0.0006792042613041855
32434,0,0.0002653593,0.00020082806337093988
6195,1,0.99940705,0.9991409598672374
34260,0,0.0027992532,0.003745231717417737
50806,1,0.9998771,0.9997257920616716
42230,1,0.271341,0.2465593111355526
14224,0,0.00057985785,0.0012257055048142066
10772,0,8.515108e-05,0.0001743606163965627
44321,0,0.0006831377,0.0010587805191771436
51821,0,0.006331943,0.014944055663379505
1039,0,0.0010641362,0.002833974557660884
41735,1,0.9994319,0.999133763838274
23186,0,3.3669086e-05,8.98708043573557e-05
33570,1,0.9998977,0.9997706651919207
12295,1,0.9998481,0.9996968577313506
30126,0,6.911531e-05,0.00011798312335644111
39931,1,0.9998977,0.9997706651919207
44270,1,0.9994236,0.9991968489767639
25298,0,0.048820656,0.08049654106073804
32463,0,0.006502221,0.009308151982444215
57059,1,0.99926513,0.9990813356274081
23521,1,0.9990017,0.998513649663813
5602,0,0.0012790754,0.001639077531232465
50246,0,4.9760543e-05,6.822461982810772e-05
35327,0,0.0011326666,0.0018390774499618657
49588,1,0.4965775,0.4840771521076293
20564,0,0.048256006,0.09441904194420588
33869,0,0.106193975,0.1426983072722674
23382,0,0.04812777,0.04818134064603085
52261,1,0.9990219,0.9988732664723006
41492,1,0.9998977,0.9997706651919207
35251,0,0.050791275,0.0699174263502227
54135,1,0.99883765,0.998379898394733
23395,0,0.07954171,0.060725505617126536
11704,1,0.9998977,0.9997706651919207
28628,1,0.9991204,0.9988195436685856
38050,1,0.999627,0.9994986199191551
5079,0,4.4163957e-05,6.526751786801881e-05
42920,0,0.14156234,0.12415705435197175
13031,1,0.2535601,0.24287386506503972
23975,1,0.9993585,0.9990045383921539
15375,1,0.99942243,0.9991968489767639
47814,1,0.20743015,0.1780522249406253
9180,0,0.21794015,0.08956813485169532
43223,0,0.0039146207,0.00853056176651447
34513,1,0.99883765,0.9984854998492732
28104,0,0.0069755674,0.01262827794702611
27327,1,0.9998977,0.9997706651919207
19362,1,0.9995788,0.9994868707210712
53898,1,0.999534,0.9995534448166004
13079,0,0.17411762,0.1613436827073122
51584,1,0.9998771,0.9997257920616716
1216,0,3.8670103e-05,8.636848167195372e-05
14883,0,3.244568e-05,0.00010399037198149651
37645,0,0.000460652,0.0007664539658337372
56761,1,0.9993685,0.9991409598672374
54798,1,0.9998977,0.9997706651919207
39081,0,0.11966215,0.19275977346679482
53377,0,0.05412198,0.10674660954482273
25524,0,3.7422247e-05,6.507502467274998e-05
4700,0,2.584943e-05,7.204112034137185e-05
34375,0,0.06123811,0.08467107847039096
2604,0,0.021081239,0.04396732175584117
10210,0,0.12501915,0.1343283929131004
47884,0,4.3896995e-05,8.554270702106863e-05
10231,1,0.9998178,0.9995475726679819
54116,1,0.9998977,0.9997706651919207
21911,1,0.99979347,0.9997237881672597
59958,1,0.99943644,0.9991968489767639
29052,0,0.19436975,0.19038526123591093
30220,0,0.004722267,0.007715015701478602
11621,0,3.6828074e-05,8.364854606980614e-05
16617,0,0.14243945,0.18542273325710404
36210,1,0.9737978,0.9829431115362748
37401,1,0.14642018,0.14447368589771944
35720,0,0.024016486,0.038425991737378824
41858,1,0.9192872,0.8559438789617572
18036,1,0.9996431,0.9994663490134845
56179,0,0.17945229,0.16222669026777647
54059,1,0.9998977,0.9997706651919207
13998,0,0.12721595,0.12591484574577924
19285,0,0.0004159886,0.0009199948498796282
