source_file,raw_dataframe_index,feature_hash_uint64,authorized_split,raw_timestamp,parsed_timestamp
03-01-2018.csv,43531,5689850574935239923,validation,01/03/2018 01:32:25,2018-03-01 01:32:25
03-01-2018.csv,43532,17131171623335301626,train,01/03/2018 01:32:28,2018-03-01 01:32:28
03-01-2018.csv,43536,10904959067161999663,train,01/03/2018 01:33:16,2018-03-01 01:33:16
03-01-2018.csv,43541,3439295055510026101,train,01/03/2018 09:43:56,2018-03-01 09:43:56
03-01-2018.csv,43545,1591268866598256589,train,01/03/2018 10:46:21,2018-03-01 10:46:21
03-01-2018.csv,43546,15249336988203918822,train,01/03/2018 01:36:06,2018-03-01 01:36:06
03-01-2018.csv,43548,12936354765718507316,train,01/03/2018 11:49:24,2018-03-01 11:49:24
03-01-2018.csv,43550,15528531300545824125,validation,01/03/2018 08:53:09,2018-03-01 08:53:09
03-01-2018.csv,43563,11874782947739499829,train,01/03/2018 01:36:08,2018-03-01 01:36:08
03-01-2018.csv,43575,6007494233520175712,train,01/03/2018 01:19:15,2018-03-01 01:19:15
03-01-2018.csv,43577,2810724875989272541,train,01/03/2018 01:36:39,2018-03-01 01:36:39
03-01-2018.csv,43585,16385351500910823092,train,01/03/2018 01:36:08,2018-03-01 01:36:08
03-01-2018.csv,43587,16849135317817169810,validation,01/03/2018 01:36:06,2018-03-01 01:36:06
03-01-2018.csv,43593,5880120701101680300,train,01/03/2018 01:36:09,2018-03-01 01:36:09
03-01-2018.csv,43607,2630204201837536052,validation,01/03/2018 01:38:59,2018-03-01 01:38:59
03-01-2018.csv,43632,11080918544768243455,train,01/03/2018 01:39:05,2018-03-01 01:39:05
03-01-2018.csv,43635,6505323995268146818,train,01/03/2018 01:39:38,2018-03-01 01:39:38
03-01-2018.csv,43637,15623166576963779171,train,01/03/2018 10:50:10,2018-03-01 10:50:10
03-01-2018.csv,43641,10507023435225001458,train,01/03/2018 01:36:07,2018-03-01 01:36:07
03-01-2018.csv,43642,5124043847559955729,train,01/03/2018 08:16:45,2018-03-01 08:16:45
03-01-2018.csv,43650,3520489497587646133,validation,01/03/2018 11:18:26,2018-03-01 11:18:26
03-01-2018.csv,43651,3319817864261668235,train,01/03/2018 08:30:02,2018-03-01 08:30:02
03-01-2018.csv,43653,11898060466129451999,train,01/03/2018 01:39:56,2018-03-01 01:39:56
03-01-2018.csv,43658,3471549788048936963,train,01/03/2018 01:39:56,2018-03-01 01:39:56
03-01-2018.csv,43659,5166390980861033947,train,01/03/2018 01:39:56,2018-03-01 01:39:56
03-01-2018.csv,43664,8222562328035926567,train,01/03/2018 01:39:56,2018-03-01 01:39:56
03-01-2018.csv,43668,9050324780025121469,validation,01/03/2018 10:54:04,2018-03-01 10:54:04
03-01-2018.csv,43677,3604406274933259044,train,01/03/2018 01:22:34,2018-03-01 01:22:34
03-01-2018.csv,43679,39677944796060421,train,01/03/2018 12:55:36,2018-03-01 12:55:36
03-01-2018.csv,43680,2429067785421804506,train,01/03/2018 01:39:58,2018-03-01 01:39:58
03-01-2018.csv,43687,6378863323812570183,train,01/03/2018 01:40:00,2018-03-01 01:40:00
03-01-2018.csv,43698,5680919761252941061,train,01/03/2018 01:39:58,2018-03-01 01:39:58
03-01-2018.csv,43700,8738678573836615916,train,01/03/2018 01:40:04,2018-03-01 01:40:04
03-01-2018.csv,43704,4744263235630866473,train,01/03/2018 01:29:20,2018-03-01 01:29:20
03-01-2018.csv,43710,14795979767278329853,train,01/03/2018 01:41:03,2018-03-01 01:41:03
03-01-2018.csv,43721,13681442703148932989,train,01/03/2018 01:41:52,2018-03-01 01:41:52
03-01-2018.csv,43727,11109062783307921321,train,01/03/2018 01:41:55,2018-03-01 01:41:55
03-01-2018.csv,43731,4848175732026197867,train,01/03/2018 01:39:59,2018-03-01 01:39:59
03-01-2018.csv,43732,13819307938028749701,train,01/03/2018 01:41:56,2018-03-01 01:41:56
03-01-2018.csv,43745,6776005081435895693,train,01/03/2018 01:42:47,2018-03-01 01:42:47
03-01-2018.csv,43759,11562341368330990073,train,01/03/2018 01:42:50,2018-03-01 01:42:50
03-01-2018.csv,43767,6736131701427678633,train,01/03/2018 01:42:51,2018-03-01 01:42:51
03-01-2018.csv,43788,14730708199306617152,train,01/03/2018 01:41:58,2018-03-01 01:41:58
03-01-2018.csv,43793,4469016719483689934,train,01/03/2018 01:45:02,2018-03-01 01:45:02
03-01-2018.csv,43797,11702414281882746489,train,01/03/2018 01:39:56,2018-03-01 01:39:56
03-01-2018.csv,43813,61633929138963526,train,01/03/2018 01:43:47,2018-03-01 01:43:47
03-01-2018.csv,43825,10535352966222685382,train,01/03/2018 09:40:57,2018-03-01 09:40:57
03-01-2018.csv,43828,16146214497590890821,train,01/03/2018 08:21:04,2018-03-01 08:21:04
03-01-2018.csv,43835,6212034573210683641,train,01/03/2018 11:03:03,2018-03-01 11:03:03
03-01-2018.csv,43839,412421739267674020,train,01/03/2018 01:47:40,2018-03-01 01:47:40
03-01-2018.csv,43840,15211938644347301354,train,01/03/2018 01:47:40,2018-03-01 01:47:40
03-01-2018.csv,43841,12072863721104879273,train,01/03/2018 09:47:36,2018-03-01 09:47:36
03-01-2018.csv,43852,9403211950680958773,train,01/03/2018 01:47:38,2018-03-01 01:47:38
03-01-2018.csv,43870,424581374125527408,train,01/03/2018 01:47:39,2018-03-01 01:47:39
03-01-2018.csv,43872,2932454044080799503,train,01/03/2018 01:47:39,2018-03-01 01:47:39
03-01-2018.csv,43877,11078057699059965866,train,01/03/2018 01:48:27,2018-03-01 01:48:27
03-01-2018.csv,43884,17159375219118873726,train,01/03/2018 01:47:41,2018-03-01 01:47:41
03-01-2018.csv,43892,10991916413741940665,train,01/03/2018 01:47:38,2018-03-01 01:47:38
03-01-2018.csv,43893,14716593163621378297,validation,01/03/2018 01:47:40,2018-03-01 01:47:40
03-01-2018.csv,43897,18231166511925712930,validation,01/03/2018 01:47:40,2018-03-01 01:47:40
03-01-2018.csv,43915,13911868029207295259,train,01/03/2018 01:50:29,2018-03-01 01:50:29
03-01-2018.csv,43916,9590272398743916119,train,01/03/2018 01:50:29,2018-03-01 01:50:29
03-01-2018.csv,43918,5651267176219013559,train,01/03/2018 01:50:29,2018-03-01 01:50:29
03-01-2018.csv,43923,5634634577197895940,validation,01/03/2018 01:50:31,2018-03-01 01:50:31
03-01-2018.csv,43929,18048795798723086529,train,01/03/2018 09:43:56,2018-03-01 09:43:56
03-01-2018.csv,43947,10523024058258348164,validation,01/03/2018 01:52:15,2018-03-01 01:52:15
03-01-2018.csv,43951,882753420268992626,train,01/03/2018 09:47:36,2018-03-01 09:47:36
03-01-2018.csv,43959,6621489635277824935,train,01/03/2018 08:21:50,2018-03-01 08:21:50
03-01-2018.csv,43976,15420186481715607821,train,01/03/2018 11:51:25,2018-03-01 11:51:25
03-01-2018.csv,43982,15799167878251571645,train,01/03/2018 09:47:36,2018-03-01 09:47:36
03-01-2018.csv,44004,8346824578102404862,train,01/03/2018 01:52:14,2018-03-01 01:52:14
03-01-2018.csv,44016,7441742104840344727,validation,01/03/2018 01:53:13,2018-03-01 01:53:13
03-01-2018.csv,44022,68704491378708827,train,01/03/2018 11:56:33,2018-03-01 11:56:33
03-01-2018.csv,44023,8052865642741837569,train,01/03/2018 01:56:18,2018-03-01 01:56:18
03-01-2018.csv,44024,4663577877469091109,train,01/03/2018 01:56:18,2018-03-01 01:56:18
03-01-2018.csv,44029,12977642023837962379,train,01/03/2018 09:40:23,2018-03-01 09:40:23
03-01-2018.csv,44030,7292248482420110701,train,01/03/2018 01:54:15,2018-03-01 01:54:15
03-01-2018.csv,44032,17509642335381172602,train,01/03/2018 08:49:18,2018-03-01 08:49:18
03-01-2018.csv,44037,101289735690269368,train,01/03/2018 01:55:51,2018-03-01 01:55:51
03-01-2018.csv,44042,8403432216365876276,validation,01/03/2018 09:07:37,2018-03-01 09:07:37
03-01-2018.csv,44043,13120957520293808397,train,01/03/2018 01:56:10,2018-03-01 01:56:10
03-01-2018.csv,44069,5582674582356335852,train,01/03/2018 01:56:20,2018-03-01 01:56:20
03-01-2018.csv,44081,6652413478010305924,validation,01/03/2018 12:55:46,2018-03-01 12:55:46
03-01-2018.csv,44084,14735197781547826072,train,01/03/2018 02:02:35,2018-03-01 02:02:35
03-01-2018.csv,44089,18040722554661216557,train,01/03/2018 02:03:11,2018-03-01 02:03:11
03-01-2018.csv,44095,577374605016925045,train,01/03/2018 11:23:47,2018-03-01 11:23:47
03-01-2018.csv,44101,8014945082100456678,validation,01/03/2018 12:02:02,2018-03-01 12:02:02
03-01-2018.csv,44110,11842257213266273207,train,01/03/2018 02:03:15,2018-03-01 02:03:15
03-01-2018.csv,44111,12962423225534922061,train,01/03/2018 02:03:15,2018-03-01 02:03:15
03-01-2018.csv,44114,1609417153694248941,train,01/03/2018 02:03:15,2018-03-01 02:03:15
03-01-2018.csv,44116,3172488311834166333,train,01/03/2018 02:03:15,2018-03-01 02:03:15
03-01-2018.csv,44123,11612101556491482990,train,01/03/2018 02:03:16,2018-03-01 02:03:16
03-01-2018.csv,44125,7737506455866334280,train,01/03/2018 02:03:11,2018-03-01 02:03:11
03-01-2018.csv,44140,5303083609572643634,train,01/03/2018 02:03:19,2018-03-01 02:03:19
03-01-2018.csv,44148,12280747878493119324,validation,01/03/2018 02:01:40,2018-03-01 02:01:40
03-01-2018.csv,44149,9968512596020922254,train,01/03/2018 02:04:31,2018-03-01 02:04:31
03-01-2018.csv,44160,7267347691541924349,train,01/03/2018 02:03:15,2018-03-01 02:03:15
03-01-2018.csv,44161,14986314297098735587,train,01/03/2018 02:03:11,2018-03-01 02:03:11
03-01-2018.csv,44163,1941869228303462105,train,01/03/2018 02:03:18,2018-03-01 02:03:18
03-01-2018.csv,44182,11608661311843121858,validation,01/03/2018 02:06:05,2018-03-01 02:06:05
03-01-2018.csv,44186,6695994409112571455,train,01/03/2018 02:06:05,2018-03-01 02:06:05
03-01-2018.csv,44193,535141443220341536,train,01/03/2018 02:06:06,2018-03-01 02:06:06
03-01-2018.csv,44204,2862276378942103429,validation,01/03/2018 02:06:07,2018-03-01 02:06:07
03-01-2018.csv,44206,15643465785831582301,train,01/03/2018 02:06:07,2018-03-01 02:06:07
03-01-2018.csv,44211,9513719900483977312,train,01/03/2018 02:06:07,2018-03-01 02:06:07
03-01-2018.csv,44215,8154630794911372377,validation,01/03/2018 02:03:17,2018-03-01 02:03:17
03-01-2018.csv,44216,6764875495581675920,train,01/03/2018 02:03:18,2018-03-01 02:03:18
03-01-2018.csv,44224,4381655344904283921,train,01/03/2018 02:06:08,2018-03-01 02:06:08
03-01-2018.csv,44228,7073482009998596022,train,01/03/2018 02:06:10,2018-03-01 02:06:10
03-01-2018.csv,44232,10485014947281578274,validation,01/03/2018 02:05:18,2018-03-01 02:05:18
03-01-2018.csv,44245,12071546566318722387,train,01/03/2018 02:07:39,2018-03-01 02:07:39
03-01-2018.csv,44248,15596076942734833450,train,01/03/2018 08:45:35,2018-03-01 08:45:35
03-01-2018.csv,44260,15210793288767123125,train,01/03/2018 09:40:41,2018-03-01 09:40:41
03-01-2018.csv,44264,10975433899371986044,train,01/03/2018 02:07:41,2018-03-01 02:07:41
03-01-2018.csv,44266,14566919926654994930,train,01/03/2018 08:25:32,2018-03-01 08:25:32
03-01-2018.csv,44267,8942861633225279870,train,01/03/2018 01:22:38,2018-03-01 01:22:38
03-01-2018.csv,44269,3001985945585185006,train,01/03/2018 10:38:36,2018-03-01 10:38:36
03-01-2018.csv,44270,654395320600244894,validation,01/03/2018 10:54:02,2018-03-01 10:54:02
03-01-2018.csv,44274,17968067405479350659,validation,01/03/2018 10:34:45,2018-03-01 10:34:45
03-01-2018.csv,44280,5594174066328927938,train,01/03/2018 08:21:04,2018-03-01 08:21:04
03-01-2018.csv,44281,13688162118506375222,train,01/03/2018 09:37:29,2018-03-01 09:37:29
03-01-2018.csv,44285,16826086937123514333,train,01/03/2018 02:07:42,2018-03-01 02:07:42
03-01-2018.csv,44287,12891003799032899656,train,01/03/2018 02:07:39,2018-03-01 02:07:39
03-01-2018.csv,44295,288432224555878257,train,01/03/2018 02:07:46,2018-03-01 02:07:46
03-01-2018.csv,44303,8131643473457615066,validation,01/03/2018 02:07:47,2018-03-01 02:07:47
03-01-2018.csv,44309,1879832280647159716,train,01/03/2018 02:07:41,2018-03-01 02:07:41
03-01-2018.csv,44310,599935505785653418,train,01/03/2018 02:07:41,2018-03-01 02:07:41
03-01-2018.csv,44312,91474924654280355,validation,01/03/2018 02:07:41,2018-03-01 02:07:41
03-01-2018.csv,44313,6714300159090689676,train,01/03/2018 02:07:39,2018-03-01 02:07:39
03-01-2018.csv,44317,11307771502857644547,train,01/03/2018 02:08:27,2018-03-01 02:08:27
03-01-2018.csv,44324,18314774321088450606,train,01/03/2018 02:09:08,2018-03-01 02:09:08
03-01-2018.csv,44325,12750612783081930888,train,01/03/2018 02:09:17,2018-03-01 02:09:17
03-01-2018.csv,44326,2622623216492043667,train,01/03/2018 02:07:18,2018-03-01 02:07:18
03-01-2018.csv,44330,10890761670763388406,train,01/03/2018 02:07:41,2018-03-01 02:07:41
03-01-2018.csv,44333,5100931664321728671,train,01/03/2018 02:07:41,2018-03-01 02:07:41
03-01-2018.csv,44343,17684287145230882207,train,01/03/2018 02:07:39,2018-03-01 02:07:39
03-01-2018.csv,44347,11282821900506159192,train,01/03/2018 02:07:18,2018-03-01 02:07:18
03-01-2018.csv,44349,8559294179019761158,train,01/03/2018 02:07:39,2018-03-01 02:07:39
03-01-2018.csv,44351,7950238882067928384,train,01/03/2018 02:07:39,2018-03-01 02:07:39
03-01-2018.csv,44364,1848719359590518585,train,01/03/2018 02:09:18,2018-03-01 02:09:18
03-01-2018.csv,44370,9501195090066074657,train,01/03/2018 09:43:56,2018-03-01 09:43:56
03-01-2018.csv,44389,197352365837589907,validation,01/03/2018 01:22:34,2018-03-01 01:22:34
03-01-2018.csv,44412,8941318123146938946,train,01/03/2018 02:12:21,2018-03-01 02:12:21
03-01-2018.csv,44413,10943137197522435400,train,01/03/2018 02:12:22,2018-03-01 02:12:22
03-01-2018.csv,44417,1976993662836038096,train,01/03/2018 02:13:52,2018-03-01 02:13:52
03-01-2018.csv,44426,16561593414846618849,train,01/03/2018 02:15:12,2018-03-01 02:15:12
03-01-2018.csv,44427,8999737385121112102,train,01/03/2018 02:15:12,2018-03-01 02:15:12
03-01-2018.csv,44428,6481513531165523827,train,01/03/2018 02:12:29,2018-03-01 02:12:29
03-01-2018.csv,44434,6341026133224027186,train,01/03/2018 02:15:21,2018-03-01 02:15:21
03-01-2018.csv,44440,10364591124695062982,train,01/03/2018 02:12:56,2018-03-01 02:12:56
03-01-2018.csv,44447,13551048041855137487,train,01/03/2018 09:27:57,2018-03-01 09:27:57
03-01-2018.csv,44454,4843033671943161758,train,01/03/2018 02:16:57,2018-03-01 02:16:57
03-01-2018.csv,44460,11651404194546855509,train,01/03/2018 10:54:01,2018-03-01 10:54:01
03-01-2018.csv,44464,5602705590308873288,train,01/03/2018 02:18:06,2018-03-01 02:18:06
03-01-2018.csv,44467,11554619385002813019,validation,01/03/2018 01:29:19,2018-03-01 01:29:19
03-01-2018.csv,44471,3381178839868954082,validation,01/03/2018 02:16:47,2018-03-01 02:16:47
03-01-2018.csv,44473,15218211758399131057,train,01/03/2018 02:16:56,2018-03-01 02:16:56
03-01-2018.csv,44475,10253854212457240262,train,01/03/2018 02:18:52,2018-03-01 02:18:52
03-01-2018.csv,44477,9778431491072574395,validation,01/03/2018 02:16:49,2018-03-01 02:16:49
03-01-2018.csv,44503,6706695135458849605,validation,01/03/2018 02:07:39,2018-03-01 02:07:39
03-01-2018.csv,44508,15988426928944802166,validation,01/03/2018 09:14:24,2018-03-01 09:14:24
03-01-2018.csv,44511,3437453870971616715,train,01/03/2018 02:21:22,2018-03-01 02:21:22
03-01-2018.csv,44521,11424467736094059348,train,01/03/2018 11:18:24,2018-03-01 11:18:24
03-01-2018.csv,44550,16012564144943495444,train,01/03/2018 02:21:40,2018-03-01 02:21:40
03-01-2018.csv,44559,4327417600456839301,validation,01/03/2018 08:45:32,2018-03-01 08:45:32
03-01-2018.csv,44560,18259063431806056356,train,01/03/2018 02:21:19,2018-03-01 02:21:19
03-01-2018.csv,44568,17853052266893643802,train,01/03/2018 02:24:13,2018-03-01 02:24:13
03-01-2018.csv,44577,15764646954882848963,train,01/03/2018 02:21:30,2018-03-01 02:21:30
03-01-2018.csv,44578,3338441205899005181,train,01/03/2018 02:21:30,2018-03-01 02:21:30
03-01-2018.csv,44582,286097287582433241,train,01/03/2018 02:24:21,2018-03-01 02:24:21
03-01-2018.csv,44594,15448373426422667251,validation,01/03/2018 02:24:24,2018-03-01 02:24:24
03-01-2018.csv,44597,17475661272579384693,validation,01/03/2018 02:21:38,2018-03-01 02:21:38
03-01-2018.csv,44607,6178495547417050939,validation,01/03/2018 02:24:49,2018-03-01 02:24:49
03-01-2018.csv,44610,9199880348235102782,train,01/03/2018 12:15:12,2018-03-01 12:15:12
03-01-2018.csv,44612,2907918720778830161,train,01/03/2018 02:23:40,2018-03-01 02:23:40
03-01-2018.csv,44613,18112219524230862055,validation,01/03/2018 02:23:40,2018-03-01 02:23:40
03-01-2018.csv,44622,4838844032782515755,validation,01/03/2018 02:26:30,2018-03-01 02:26:30
03-01-2018.csv,44623,16258276693659289262,validation,01/03/2018 02:26:30,2018-03-01 02:26:30
03-01-2018.csv,44626,11870835717456118440,train,01/03/2018 02:24:12,2018-03-01 02:24:12
03-01-2018.csv,44627,29529462751173029,train,01/03/2018 02:26:13,2018-03-01 02:26:13
03-01-2018.csv,44628,7699484935730137368,train,01/03/2018 02:27:20,2018-03-01 02:27:20
03-01-2018.csv,44631,11250062779610185648,train,01/03/2018 02:27:31,2018-03-01 02:27:31
03-01-2018.csv,44632,17552255571821191584,train,01/03/2018 02:27:39,2018-03-01 02:27:39
03-01-2018.csv,44640,527482654475384541,train,01/03/2018 02:29:41,2018-03-01 02:29:41
03-01-2018.csv,44647,8114314234058284179,train,01/03/2018 01:15:49,2018-03-01 01:15:49
03-01-2018.csv,44648,16589485834017722598,train,01/03/2018 02:30:17,2018-03-01 02:30:17
03-01-2018.csv,44650,8276153765601351128,train,01/03/2018 02:03:18,2018-03-01 02:03:18
03-01-2018.csv,44657,14549744775781119065,train,01/03/2018 09:16:35,2018-03-01 09:16:35
03-01-2018.csv,44681,6613359335362154428,train,01/03/2018 02:33:56,2018-03-01 02:33:56
03-01-2018.csv,44685,6722223624409360704,train,01/03/2018 01:41:59,2018-03-01 01:41:59
03-01-2018.csv,44691,3566812934363723371,train,01/03/2018 02:34:46,2018-03-01 02:34:46
03-01-2018.csv,44693,6794576990670045627,validation,01/03/2018 02:34:46,2018-03-01 02:34:46
03-01-2018.csv,44698,14823895666883145955,train,01/03/2018 02:34:46,2018-03-01 02:34:46
03-01-2018.csv,44699,18269094433176209168,train,01/03/2018 11:02:39,2018-03-01 11:02:39
03-01-2018.csv,44701,9249471096266615689,train,01/03/2018 02:34:46,2018-03-01 02:34:46
03-01-2018.csv,44703,3670815609331806458,train,01/03/2018 02:30:17,2018-03-01 02:30:17
03-01-2018.csv,44704,13841479060525712719,validation,01/03/2018 02:03:10,2018-03-01 02:03:10
03-01-2018.csv,44719,7442401417442333238,train,01/03/2018 01:09:06,2018-03-01 01:09:06
03-01-2018.csv,44720,6981190935180956375,train,01/03/2018 09:27:52,2018-03-01 09:27:52
03-01-2018.csv,44721,1754804434602822494,train,01/03/2018 09:56:27,2018-03-01 09:56:27
03-01-2018.csv,44723,9936570481431884406,train,01/03/2018 09:41:39,2018-03-01 09:41:39
03-01-2018.csv,44737,3515213313036574271,train,01/03/2018 01:22:34,2018-03-01 01:22:34
03-01-2018.csv,44741,829957493376709810,train,01/03/2018 02:34:49,2018-03-01 02:34:49
03-01-2018.csv,44754,7690203100427485139,train,01/03/2018 10:46:21,2018-03-01 10:46:21
03-01-2018.csv,44761,13865195330778137310,train,01/03/2018 02:35:27,2018-03-01 02:35:27
03-01-2018.csv,44766,16277060177910690971,train,01/03/2018 02:34:46,2018-03-01 02:34:46
03-01-2018.csv,44772,17294703052911272979,train,01/03/2018 11:03:03,2018-03-01 11:03:03
03-01-2018.csv,44775,13732178958363957653,train,01/03/2018 02:34:48,2018-03-01 02:34:48
03-01-2018.csv,44780,3574949182550609172,train,01/03/2018 02:34:49,2018-03-01 02:34:49
03-01-2018.csv,44785,18163365583776056524,train,01/03/2018 02:36:45,2018-03-01 02:36:45
03-01-2018.csv,44790,4440782638148606383,train,01/03/2018 02:34:53,2018-03-01 02:34:53
03-01-2018.csv,44792,3750173140051458756,train,01/03/2018 02:34:46,2018-03-01 02:34:46
03-01-2018.csv,44797,6660879273873865323,train,01/03/2018 02:34:48,2018-03-01 02:34:48
03-01-2018.csv,44798,4479854795067317316,train,01/03/2018 02:34:48,2018-03-01 02:34:48
03-01-2018.csv,44804,13183407642493274010,train,01/03/2018 02:37:38,2018-03-01 02:37:38
03-01-2018.csv,44807,12186423097336935480,train,01/03/2018 02:34:48,2018-03-01 02:34:48
03-01-2018.csv,44816,10626018570605529310,train,01/03/2018 02:36:46,2018-03-01 02:36:46
03-01-2018.csv,44818,16628370786955664004,train,01/03/2018 02:37:39,2018-03-01 02:37:39
03-01-2018.csv,44819,2644567397177461873,train,01/03/2018 02:37:39,2018-03-01 02:37:39
03-01-2018.csv,44823,1608883037041016798,train,01/03/2018 02:37:40,2018-03-01 02:37:40
03-01-2018.csv,44826,17250656299060103568,train,01/03/2018 09:31:31,2018-03-01 09:31:31
03-01-2018.csv,44830,13446016857947159469,train,01/03/2018 11:50:45,2018-03-01 11:50:45
03-01-2018.csv,44833,1079143486035286133,train,01/03/2018 02:24:12,2018-03-01 02:24:12
03-01-2018.csv,44835,11726935167362035419,train,01/03/2018 02:36:54,2018-03-01 02:36:54
03-01-2018.csv,44836,11696403237260962408,train,01/03/2018 10:34:46,2018-03-01 10:34:46
03-01-2018.csv,44838,14952838510561520164,train,01/03/2018 11:18:22,2018-03-01 11:18:22
03-01-2018.csv,44842,2167523267714093125,train,01/03/2018 08:49:21,2018-03-01 08:49:21
03-01-2018.csv,44843,13132273689309646834,train,01/03/2018 08:45:35,2018-03-01 08:45:35
03-01-2018.csv,44852,12432903836775598833,train,01/03/2018 02:39:17,2018-03-01 02:39:17
03-01-2018.csv,44854,7681165718395079628,train,01/03/2018 02:39:17,2018-03-01 02:39:17
03-01-2018.csv,44863,4322726945940264999,train,01/03/2018 02:39:52,2018-03-01 02:39:52
03-01-2018.csv,44868,12075375155540969330,train,01/03/2018 09:27:52,2018-03-01 09:27:52
03-01-2018.csv,44870,7641673148662139288,train,01/03/2018 10:42:28,2018-03-01 10:42:28
03-01-2018.csv,44871,7861430456903437361,train,01/03/2018 02:40:48,2018-03-01 02:40:48
03-01-2018.csv,44872,11326237961563755081,train,01/03/2018 02:38:49,2018-03-01 02:38:49
03-01-2018.csv,44874,2789608710257960254,validation,01/03/2018 02:38:17,2018-03-01 02:38:17
03-01-2018.csv,44891,14831986125130462723,train,01/03/2018 02:39:25,2018-03-01 02:39:25
03-01-2018.csv,44895,800381420273632499,validation,01/03/2018 02:39:16,2018-03-01 02:39:16
03-01-2018.csv,44898,17027128937035669297,train,01/03/2018 02:39:16,2018-03-01 02:39:16
03-01-2018.csv,44899,3917332985197694765,train,01/03/2018 02:39:16,2018-03-01 02:39:16
03-01-2018.csv,44904,18425912207552924919,train,01/03/2018 02:42:07,2018-03-01 02:42:07
03-01-2018.csv,44915,15530270398596203243,train,01/03/2018 02:39:17,2018-03-01 02:39:17
03-01-2018.csv,44916,2055164686678401951,train,01/03/2018 02:42:08,2018-03-01 02:42:08
03-01-2018.csv,44917,1981714236165049303,validation,01/03/2018 02:42:08,2018-03-01 02:42:08
03-01-2018.csv,44920,13156748071819111549,train,01/03/2018 02:42:08,2018-03-01 02:42:08
03-01-2018.csv,44929,4720167691758143285,train,01/03/2018 11:23:45,2018-03-01 11:23:45
03-01-2018.csv,44934,6211624408717970333,validation,01/03/2018 02:43:29,2018-03-01 02:43:29
03-01-2018.csv,44939,14717109478585964362,validation,01/03/2018 11:55:30,2018-03-01 11:55:30
03-01-2018.csv,44942,4114692838941002625,train,01/03/2018 08:30:04,2018-03-01 08:30:04
03-01-2018.csv,44943,15544038377858712028,train,01/03/2018 09:35:39,2018-03-01 09:35:39
03-01-2018.csv,44944,14778510894662231971,train,01/03/2018 09:43:56,2018-03-01 09:43:56
03-01-2018.csv,44948,11603398386419570652,train,01/03/2018 02:43:47,2018-03-01 02:43:47
03-01-2018.csv,44951,12735810781273287653,validation,01/03/2018 02:43:47,2018-03-01 02:43:47
03-01-2018.csv,44952,1429138351809505381,train,01/03/2018 02:43:47,2018-03-01 02:43:47
03-01-2018.csv,44953,4325033972252249077,train,01/03/2018 01:47:38,2018-03-01 01:47:38
03-01-2018.csv,44956,2296638598795479534,train,01/03/2018 09:41:06,2018-03-01 09:41:06
03-01-2018.csv,44959,6472714139397014550,train,01/03/2018 11:46:19,2018-03-01 11:46:19
03-01-2018.csv,44961,11008948835684466756,train,01/03/2018 09:33:31,2018-03-01 09:33:31
03-01-2018.csv,44963,4632062104191463074,validation,01/03/2018 01:22:35,2018-03-01 01:22:35
03-01-2018.csv,44972,4301055176045765515,train,01/03/2018 02:44:00,2018-03-01 02:44:00
03-01-2018.csv,44973,9872958783409700990,train,01/03/2018 02:43:50,2018-03-01 02:43:50
03-01-2018.csv,44976,14625861237053068027,train,01/03/2018 02:44:00,2018-03-01 02:44:00
03-01-2018.csv,44988,10987728992723156158,train,01/03/2018 02:44:59,2018-03-01 02:44:59
03-01-2018.csv,44992,8911869648387695265,train,01/03/2018 02:43:48,2018-03-01 02:43:48
03-01-2018.csv,44997,2154549807541110229,train,01/03/2018 02:43:48,2018-03-01 02:43:48
03-01-2018.csv,45001,2840299872231073807,validation,01/03/2018 02:43:49,2018-03-01 02:43:49
03-01-2018.csv,45004,1964732214612623081,train,01/03/2018 02:43:47,2018-03-01 02:43:47
03-01-2018.csv,45008,1058764834807441433,train,01/03/2018 02:16:17,2018-03-01 02:16:17
03-01-2018.csv,45017,747499058919562558,train,01/03/2018 02:46:39,2018-03-01 02:46:39
03-01-2018.csv,45028,757684424931744086,train,01/03/2018 02:46:40,2018-03-01 02:46:40
03-01-2018.csv,45034,6189567852991986092,train,01/03/2018 02:43:50,2018-03-01 02:43:50
03-01-2018.csv,45038,1657997102854120619,validation,01/03/2018 02:43:55,2018-03-01 02:43:55
03-01-2018.csv,45053,1436133645963386065,train,01/03/2018 11:18:27,2018-03-01 11:18:27
03-01-2018.csv,45059,16826086937123514333,train,01/03/2018 02:48:17,2018-03-01 02:48:17
03-01-2018.csv,45062,8313383196325604308,train,01/03/2018 02:48:17,2018-03-01 02:48:17
03-01-2018.csv,45080,6641970142841523761,train,01/03/2018 12:04:09,2018-03-01 12:04:09
03-01-2018.csv,45081,4327417600456839301,validation,01/03/2018 08:45:31,2018-03-01 08:45:31
03-01-2018.csv,45083,15372836751284055088,train,01/03/2018 02:48:17,2018-03-01 02:48:17
03-01-2018.csv,45086,14874376197147140175,validation,01/03/2018 02:48:17,2018-03-01 02:48:17
03-01-2018.csv,45090,7758145401078286225,train,01/03/2018 02:48:17,2018-03-01 02:48:17
03-01-2018.csv,45092,9626991013088979871,train,01/03/2018 02:48:22,2018-03-01 02:48:22
03-01-2018.csv,45098,551045598996684258,train,01/03/2018 02:48:23,2018-03-01 02:48:23
03-01-2018.csv,45116,7484254545975304666,validation,01/03/2018 11:40:00,2018-03-01 11:40:00
03-01-2018.csv,45121,9739812445702135548,train,01/03/2018 02:49:50,2018-03-01 02:49:50
