case_id,model,model_display,selected_outcome,holdout_position,original_row_index,y_true,attack_category,feature_index,feature_name,raw_feature_value,scaled_feature_value,attribution,absolute_attribution,absolute_rank,is_top10,reference_attribution_mean,reference_attribution_std,reference_attribution_minimum,reference_attribution_maximum,positive_reference_fraction,negative_reference_fraction,zero_reference_fraction,reference_sign_consistency,feature_reference_stability,attribution_direction,reference_reliability_class,recommended_reporting_role
CNN_FP_08,cnn,CNN,FP,9969,15869,0,Benign,41,Pkt Len Mean,0.0,-0.7634954452514648,1.029781254261367,1.029781254261367,7,True,1.0297812542613665,0.9073869697469946,-0.0,3.048848694033924,0.8125,0.0,0.1875,0.8125,Reference-stable direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat
CNN_FP_08,cnn,CNN,FP,9969,15869,0,Benign,42,Pkt Len Std,0.0,-0.7985594868659973,1.0606331149547925,1.0606331149547925,6,True,1.0606331149547925,1.0829306801390994,-0.0,3.3747367936505923,0.8125,0.0,0.1875,0.8125,Reference-stable direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat
CNN_FP_08,cnn,CNN,FP,9969,15869,0,Benign,47,PSH Flag Cnt,0.0,-1.0575153827667236,0.9756418758411456,0.9756418758411456,8,True,0.9756418758411456,1.0909084768527784,-0.4682079788359989,4.210344033449326,0.59375,0.03125,0.375,0.59375,Reference-sensitive direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat
CNN_FP_08,cnn,CNN,FP,9969,15869,0,Benign,48,ACK Flag Cnt,1.0,1.5607398748397827,2.359423693724961,2.359423693724961,2,True,2.359423693724961,1.909836542001124,0.0,7.376189762907204,0.78125,0.0,0.21875,0.78125,Reference-stable direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat
CNN_FP_08,cnn,CNN,FP,9969,15869,0,Benign,51,ECE Flag Cnt,0.0,-0.5218309164047241,-0.8888961743965285,0.8888961743965285,10,True,-0.8888961743965285,1.2792098313130356,-4.003103279917741,-0.0,0.0,0.375,0.625,0.625,Reference-sensitive direction,Decreases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat
CNN_FP_08,cnn,CNN,FP,9969,15869,0,Benign,69,Fwd Seg Size Min,32.0,0.9878281950950624,4.542423457771893,4.542423457771893,1,True,4.542423457771893,3.245322122342078,0.0,12.644195141902806,0.90625,0.0,0.09375,0.90625,Reference-stable direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat
CNN_TN_01,cnn,CNN,TN,36312,275065,0,Benign,10,Fwd Pkt Len Std,85.34967291,-0.1262657642364502,-0.8825122743442666,0.8825122743442666,3,True,-0.8825122743442666,1.3122235527699146,-4.713339645769391,0.1639982075459738,0.15625,0.84375,0.0,0.84375,Reference-stable direction,Decreases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat
CNN_TN_01,cnn,CNN,TN,36312,275065,0,Benign,11,Bwd Pkt Len Max,145.0,-0.364097386598587,0.5830616221593209,0.5830616221593209,6,True,0.583061622159321,0.9031204549326648,-0.4694372971083868,2.901798755692038,0.59375,0.40625,0.0,0.59375,Reference-sensitive direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat
CNN_TN_01,cnn,CNN,TN,36312,275065,0,Benign,14,Bwd Pkt Len Std,72.5,-0.3032875657081604,-0.8326628517522835,0.8326628517522835,4,True,-0.8326628517522834,1.379797578322884,-5.455925051945808,0.2613818880230162,0.1875,0.8125,0.0,0.8125,Reference-stable direction,Decreases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat
CNN_TN_01,cnn,CNN,TN,36312,275065,0,Benign,40,Pkt Len Max,219.0,-0.3504483997821808,0.4600669489145377,0.4600669489145377,9,True,0.4600669489145378,0.9575891627573414,-1.3350879434173517,1.8645766372412875,0.5625,0.4375,0.0,0.5625,Reference-sensitive direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat
CNN_TN_01,cnn,CNN,TN,36312,275065,0,Benign,46,RST Flag Cnt,1.0,1.9163296222686768,2.163696665412113,2.163696665412113,2,True,2.163696665412113,1.967822143584051,0.0,5.258780396694305,0.625,0.0,0.375,0.625,Reference-sensitive direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat
CNN_TN_01,cnn,CNN,TN,36312,275065,0,Benign,51,ECE Flag Cnt,1.0,1.9163296222686768,2.592741053855152,2.592741053855152,1,True,2.592741053855152,2.2880971629588864,0.0,6.116559213929905,0.625,0.0,0.375,0.625,Reference-sensitive direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat
CNN_TN_01,cnn,CNN,TN,36312,275065,0,Benign,52,Down/Up Ratio,0.0,-0.5546588897705078,0.5850349179213851,0.5850349179213851,5,True,0.5850349179213851,0.8608834420845332,-0.0,2.447312205951353,0.34375,0.0,0.65625,0.65625,Moderately stable direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat
CNN_TN_01,cnn,CNN,TN,36312,275065,0,Benign,53,Pkt Size Avg,44.6,-0.4070612490177154,0.5546749725431492,0.5546749725431492,7,True,0.5546749725431491,0.9300376667622424,-0.6978929812855619,3.0441642922510552,0.71875,0.28125,0.0,0.71875,Moderately stable direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat
CNN_TN_01,cnn,CNN,TN,36312,275065,0,Benign,55,Bwd Seg Size Avg,36.25,-0.4201026558876037,-0.4227201210868569,0.4227201210868569,10,True,-0.422720121086857,0.7678697105130317,-2.9226008671463286,0.4942696371037305,0.375,0.625,0.0,0.625,Reference-sensitive direction,Decreases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat
CNN_TN_01,cnn,CNN,TN,36312,275065,0,Benign,67,Init Bwd Win Byts,110.0,-0.4035870432853699,0.5263794934545712,0.5263794934545712,8,True,0.5263794934545711,0.876206070892808,-0.0976847346088656,2.575483831668377,0.5,0.5,0.0,0.5,Reference-sensitive direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat
CNN_TN_02,cnn,CNN,TN,14311,234281,0,Benign,0,Dst Port,53.0,-0.5525506734848022,0.3796486018954937,0.3796486018954937,8,True,0.3796486018954936,0.7522173534556427,-0.0126741155447185,2.372806446616636,0.53125,0.34375,0.125,0.53125,Reference-sensitive direction,Increases attack logit,Reference-sensitive,Supplementary diagnostic only
CNN_TN_02,cnn,CNN,TN,14311,234281,0,Benign,1,Protocol,17.0,2.216094970703125,0.7219787866722412,0.7219787866722412,3,True,0.7219787866722412,0.9918382805803632,-1.4418661689278245,2.29395938958311,0.71875,0.15625,0.125,0.71875,Moderately stable direction,Increases attack logit,Reference-sensitive,Supplementary diagnostic only
CNN_TN_02,cnn,CNN,TN,14311,234281,0,Benign,2,Flow Duration,36771.0,-0.3759293258190155,0.4332269593804959,0.4332269593804959,7,True,0.4332269593804959,0.9660575485970562,-0.0015097231126517,4.66599162705883,0.8125,0.1875,0.0,0.8125,Reference-stable direction,Increases attack logit,Reference-sensitive,Supplementary diagnostic only
CNN_TN_02,cnn,CNN,TN,14311,234281,0,Benign,8,Fwd Pkt Len Min,45.0,1.0042816400527954,0.4528427688865965,0.4528427688865965,6,True,0.4528427688865964,0.5279619893997194,-1.0612758664351356,1.1318085107107003,0.75,0.21875,0.03125,0.75,Reference-stable direction,Increases attack logit,Reference-sensitive,Supplementary diagnostic only
CNN_TN_02,cnn,CNN,TN,14311,234281,0,Benign,11,Bwd Pkt Len Max,61.0,-0.5497245192527771,0.2838347070186068,0.2838347070186068,10,True,0.2838347070186067,0.6452671713739884,-1.1315064132765702,1.800949646820082,0.5625,0.4375,0.0,0.5625,Reference-sensitive direction,Increases attack logit,Reference-sensitive,Supplementary diagnostic only
CNN_TN_02,cnn,CNN,TN,14311,234281,0,Benign,12,Bwd Pkt Len Min,61.0,1.08816397190094,0.6383546341876165,0.6383546341876165,4,True,0.6383546341876163,0.4997715088873595,-0.1013787747578113,1.6889297115587985,0.84375,0.15625,0.0,0.84375,Reference-stable direction,Increases attack logit,Reference-sensitive,Supplementary diagnostic only
CNN_TN_02,cnn,CNN,TN,14311,234281,0,Benign,46,RST Flag Cnt,0.0,-0.5218309164047241,-1.022367125532934,1.022367125532934,2,True,-1.0223671255329336,1.448700196002633,-3.820895909341517,-0.0,0.0,0.375,0.625,0.625,Reference-sensitive direction,Decreases attack logit,Reference-sensitive,Supplementary diagnostic only
CNN_TN_02,cnn,CNN,TN,14311,234281,0,Benign,47,PSH Flag Cnt,0.0,-1.0575153827667236,0.3709728352159188,0.3709728352159188,9,True,0.3709728352159188,0.503748411242061,-0.7115710348358547,1.4159373201763934,0.5625,0.0625,0.375,0.5625,Reference-sensitive direction,Increases attack logit,Reference-sensitive,Supplementary diagnostic only
CNN_TN_02,cnn,CNN,TN,14311,234281,0,Benign,67,Init Bwd Win Byts,-1.0,-0.4095837473869324,-0.5455213324828204,0.5455213324828204,5,True,-0.5455213324828204,1.3203531067138603,-4.072483669980873,0.9883261987622332,0.4375,0.25,0.3125,0.4375,Reference-sensitive direction,Decreases attack logit,Reference-sensitive,Supplementary diagnostic only
CNN_TN_02,cnn,CNN,TN,14311,234281,0,Benign,69,Fwd Seg Size Min,8.0,-1.4315420389175415,1.0535818784542403,1.0535818784542403,1,True,1.0535818784542403,1.2522936855051647,-2.074860237057844,3.78520929097692,0.75,0.125,0.125,0.75,Reference-stable direction,Increases attack logit,Reference-sensitive,Supplementary diagnostic only
CNN_TN_03,cnn,CNN,TN,2474,17871,0,Benign,0,Dst Port,443.0,-0.5331613421440125,0.4074274797058153,0.4074274797058153,6,True,0.4074274797058152,0.8063151526362,-0.1493611252466986,2.4638220087937523,0.46875,0.375,0.15625,0.46875,Reference-sensitive direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat
CNN_TN_03,cnn,CNN,TN,2474,17871,0,Benign,7,Fwd Pkt Len Max,46.0,-0.5420639514923096,0.5789448613535738,0.5789448613535738,3,True,0.5789448613535737,1.2243131413871646,-1.0906996486290588,3.1682611181838283,0.71875,0.25,0.03125,0.71875,Moderately stable direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat
CNN_TN_03,cnn,CNN,TN,2474,17871,0,Benign,10,Fwd Pkt Len Std,23.45918441,-0.5295787453651428,-0.3064159229816438,0.3064159229816438,9,True,-0.3064159229816438,0.4958788957915515,-1.5508339194533896,0.1680956448908903,0.25,0.71875,0.03125,0.71875,Moderately stable direction,Decreases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat
CNN_TN_03,cnn,CNN,TN,2474,17871,0,Benign,11,Bwd Pkt Len Max,0.0,-0.684525191783905,0.394054965021109,0.394054965021109,7,True,0.3940549650211089,0.5587953298203789,-0.0148690243350712,2.1641919645169923,0.625,0.125,0.25,0.625,Reference-sensitive direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat
CNN_TN_03,cnn,CNN,TN,2474,17871,0,Benign,14,Bwd Pkt Len Std,0.0,-0.6783645153045654,-0.4164168621829031,0.4164168621829031,5,True,-0.4164168621829032,0.7205315823194779,-2.315752979278952,0.0996839319414146,0.1875,0.4375,0.375,0.4375,Reference-sensitive direction,Decreases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat
CNN_TN_03,cnn,CNN,TN,2474,17871,0,Benign,31,Fwd PSH Flags,1.0,5.396814346313477,0.7940040625134636,0.7940040625134636,2,True,0.7940040625134634,1.4801332589661442,-5.298726423448628,3.368630161531761,0.75,0.21875,0.03125,0.75,Reference-stable direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat
CNN_TN_03,cnn,CNN,TN,2474,17871,0,Benign,40,Pkt Len Max,46.0,-0.6784002780914307,0.2592302518833157,0.2592302518833157,10,True,0.2592302518833157,0.3052754492791204,-0.0778116528683511,0.8764689319479637,0.84375,0.125,0.03125,0.84375,Reference-stable direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat
CNN_TN_03,cnn,CNN,TN,2474,17871,0,Benign,45,SYN Flag Cnt,1.0,5.396814346313477,1.3254460193698288,1.3254460193698288,1,True,1.3254460193698288,1.4471944529444591,-0.3981230566155175,6.5022613924164805,0.9375,0.03125,0.03125,0.9375,Reference-stable direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat
CNN_TN_03,cnn,CNN,TN,2474,17871,0,Benign,48,ACK Flag Cnt,1.0,1.5607398748397827,-0.4641885377594471,0.4641885377594471,4,True,-0.4641885377594471,0.5579141862288959,-2.055260809044668,0.1941165423567148,0.0625,0.71875,0.21875,0.71875,Moderately stable direction,Decreases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat
CNN_TN_03,cnn,CNN,TN,2474,17871,0,Benign,66,Init Fwd Win Byts,254.0,-0.7309809327125549,0.3505412020478213,0.3505412020478213,8,True,0.3505412020478212,1.2733035990291377,-0.0724962645024238,7.330591305751688,0.71875,0.28125,0.0,0.71875,Moderately stable direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat
CNN_TN_04,cnn,CNN,TN,1071,233184,0,Benign,0,Dst Port,3389.0,-0.3866970837116241,0.7040468219509981,0.7040468219509981,3,True,0.704046821950998,1.4912200084745764,-0.864611467533331,3.7380118353068528,0.40625,0.40625,0.1875,0.40625,Reference-sensitive direction,Increases attack logit,Reference-sensitive,Supplementary diagnostic only
CNN_TN_04,cnn,CNN,TN,1071,233184,0,Benign,2,Flow Duration,1398186.0,-0.3308746218681335,0.2338719656752986,0.2338719656752986,7,True,0.2338719656752987,0.5795727294659915,-0.0330739236336132,2.423047546737939,0.5,0.5,0.0,0.5,Reference-sensitive direction,Increases attack logit,Reference-sensitive,Supplementary diagnostic only
CNN_TN_04,cnn,CNN,TN,1071,233184,0,Benign,10,Fwd Pkt Len Std,228.1296624,0.8041684031486511,0.2699957493433137,0.2699957493433137,6,True,0.2699957493433138,0.4552499719455209,-0.5114686088852503,1.5057506761435002,0.625,0.375,0.0,0.625,Reference-sensitive direction,Increases attack logit,Reference-sensitive,Supplementary diagnostic only
CNN_TN_04,cnn,CNN,TN,1071,233184,0,Benign,11,Bwd Pkt Len Max,1173.0,1.9076251983642576,-0.1955974067668776,0.1955974067668776,10,True,-0.1955974067668776,0.443295978861953,-1.457996900904739,0.4944774420424911,0.40625,0.5,0.09375,0.5,Reference-sensitive direction,Decreases attack logit,Reference-sensitive,Supplementary diagnostic only
CNN_TN_04,cnn,CNN,TN,1071,233184,0,Benign,12,Bwd Pkt Len Min,0.0,-0.3786987066268921,-0.2029031841148612,0.2029031841148612,9,True,-0.2029031841148612,0.5557497512778639,-1.9565703360930533,-0.0,0.0,0.125,0.875,0.875,Reference-stable direction,Decreases attack logit,Reference-sensitive,Supplementary diagnostic only
CNN_TN_04,cnn,CNN,TN,1071,233184,0,Benign,14,Bwd Pkt Len Std,430.0986044,1.5467398166656494,0.821036011679439,0.821036011679439,2,True,0.8210360116794392,0.9435117209334214,-1.3057918840677152,2.769480773018711,0.8125,0.125,0.0625,0.8125,Reference-stable direction,Increases attack logit,Reference-sensitive,Supplementary diagnostic only
CNN_TN_04,cnn,CNN,TN,1071,233184,0,Benign,54,Fwd Seg Size Avg,143.5,0.9192044734954834,0.2732513265806274,0.2732513265806274,5,True,0.2732513265806274,0.3148895894192783,-0.2510045998230943,0.9904575907519816,0.875,0.125,0.0,0.875,Reference-stable direction,Increases attack logit,Reference-sensitive,Supplementary diagnostic only
CNN_TN_04,cnn,CNN,TN,1071,233184,0,Benign,66,Init Fwd Win Byts,8192.0,-0.3464187979698181,0.3371151229617268,0.3371151229617268,4,True,0.3371151229617268,0.9617483246003836,-0.5238822456323309,3.3973394811132964,0.21875,0.28125,0.5,0.5,Reference-sensitive direction,Increases attack logit,Reference-sensitive,Supplementary diagnostic only
CNN_TN_04,cnn,CNN,TN,1071,233184,0,Benign,67,Init Bwd Win Byts,62852.0,2.986013889312744,1.9976930327670892,1.9976930327670892,1,True,1.9976930327670896,1.6874572362492488,-0.005119239964095,5.551022050344431,0.84375,0.125,0.03125,0.84375,Reference-stable direction,Increases attack logit,Reference-sensitive,Supplementary diagnostic only
CNN_TN_04,cnn,CNN,TN,1071,233184,0,Benign,69,Fwd Seg Size Min,20.0,-0.221856951713562,-0.210447781420811,0.210447781420811,8,True,-0.210447781420811,0.5883042873335077,-1.8128736943550816,0.7439029774589008,0.0625,0.21875,0.71875,0.71875,Moderately stable direction,Decreases attack logit,Reference-sensitive,Supplementary diagnostic only
CNN_TN_05,cnn,CNN,TN,34205,176021,0,Benign,0,Dst Port,445.0,-0.5330619215965271,0.4537043063887773,0.4537043063887773,10,True,0.4537043063887773,0.9807293115024242,-0.0292779990595196,5.1670136552422665,0.5625,0.3125,0.125,0.5625,Reference-sensitive direction,Increases attack logit,Reference-sensitive,Supplementary diagnostic only
CNN_TN_05,cnn,CNN,TN,34205,176021,0,Benign,7,Fwd Pkt Len Max,0.0,-0.6599207520484924,0.5828617760927335,0.5828617760927335,6,True,0.5828617760927334,1.330074785108733,-2.212965127813243,3.36030966243277,0.5625,0.25,0.1875,0.5625,Reference-sensitive direction,Increases attack logit,Reference-sensitive,Supplementary diagnostic only
CNN_TN_05,cnn,CNN,TN,34205,176021,0,Benign,10,Fwd Pkt Len Std,0.0,-0.6824519038200378,-0.7214866564365721,0.7214866564365721,2,True,-0.7214866564365723,1.4474468012866368,-5.405589593061501,0.2744709097190583,0.15625,0.53125,0.3125,0.53125,Reference-sensitive direction,Decreases attack logit,Reference-sensitive,Supplementary diagnostic only
CNN_TN_05,cnn,CNN,TN,34205,176021,0,Benign,11,Bwd Pkt Len Max,0.0,-0.684525191783905,0.6591322732911579,0.6591322732911579,4,True,0.659132273291158,0.7899143532872004,-0.023891446290807,2.588344536865986,0.625,0.125,0.25,0.625,Reference-sensitive direction,Increases attack logit,Reference-sensitive,Supplementary diagnostic only
CNN_TN_05,cnn,CNN,TN,34205,176021,0,Benign,13,Bwd Pkt Len Mean,0.0,-0.6581581234931946,0.5110521409831728,0.5110521409831728,7,True,0.5110521409831728,0.6960724886681577,-0.672400741382535,2.306458774523179,0.71875,0.03125,0.25,0.71875,Moderately stable direction,Increases attack logit,Reference-sensitive,Supplementary diagnostic only
CNN_TN_05,cnn,CNN,TN,34205,176021,0,Benign,40,Pkt Len Max,0.0,-0.7656013369560242,1.1406153096320664,1.1406153096320664,1,True,1.140615309632066,1.1042045252109702,-0.0196181363372321,2.987958062036306,0.78125,0.03125,0.1875,0.78125,Reference-stable direction,Increases attack logit,Reference-sensitive,Supplementary diagnostic only
CNN_TN_05,cnn,CNN,TN,34205,176021,0,Benign,46,RST Flag Cnt,0.0,-0.5218309164047241,-0.6428219665317609,0.6428219665317609,5,True,-0.6428219665317607,0.9133794775115402,-2.970416797511528,-0.0,0.0,0.375,0.625,0.625,Reference-sensitive direction,Decreases attack logit,Reference-sensitive,Supplementary diagnostic only
CNN_TN_05,cnn,CNN,TN,34205,176021,0,Benign,51,ECE Flag Cnt,0.0,-0.5218309164047241,-0.5106692693707071,0.5106692693707071,8,True,-0.5106692693707071,0.803700333889514,-2.440893791035146,-0.0,0.0,0.375,0.625,0.625,Reference-sensitive direction,Decreases attack logit,Reference-sensitive,Supplementary diagnostic only
CNN_TN_05,cnn,CNN,TN,34205,176021,0,Benign,53,Pkt Size Avg,0.0,-0.8142153024673462,0.5085717860427345,0.5085717860427345,9,True,0.5085717860427345,0.8152728554257619,-0.9567478065443707,2.076241886564019,0.6875,0.125,0.1875,0.6875,Moderately stable direction,Increases attack logit,Reference-sensitive,Supplementary diagnostic only
CNN_TN_05,cnn,CNN,TN,34205,176021,0,Benign,67,Init Bwd Win Byts,8192.0,0.0330383963882923,-0.7057781358248494,0.7057781358248494,3,True,-0.7057781358248494,1.2214100378906243,-4.080098992392626,0.1174413167261715,0.15625,0.84375,0.0,0.84375,Reference-stable direction,Decreases attack logit,Reference-sensitive,Supplementary diagnostic only
CNN_TN_06,cnn,CNN,TN,46318,107806,0,Benign,2,Flow Duration,116992060.0,3.494592905044556,-1.756208644018146,1.756208644018146,2,True,-1.7562086440181464,1.0120730216508254,-4.231120923931012,0.0003592915658575,0.03125,0.96875,0.0,0.96875,Reference-stable direction,Decreases attack logit,Reference-robust,Eligible for direct case-level presentation
CNN_TN_06,cnn,CNN,TN,46318,107806,0,Benign,11,Bwd Pkt Len Max,0.0,-0.684525191783905,0.8299275146463745,0.8299275146463745,7,True,0.8299275146463745,0.9970762271611964,-0.0,3.7676437250994175,0.75,0.0,0.25,0.75,Reference-stable direction,Increases attack logit,Reference-robust,Eligible for direct case-level presentation
CNN_TN_06,cnn,CNN,TN,46318,107806,0,Benign,14,Bwd Pkt Len Std,0.0,-0.6783645153045654,-1.0291953063319437,1.0291953063319437,4,True,-1.0291953063319434,1.2312711958487057,-4.477658959480074,0.0,0.0,0.625,0.375,0.625,Reference-sensitive direction,Decreases attack logit,Reference-robust,Eligible for direct case-level presentation
CNN_TN_06,cnn,CNN,TN,46318,107806,0,Benign,18,Flow IAT Std,8977748.795,1.4686158895492554,0.7180024927829194,0.7180024927829194,9,True,0.7180024927829195,0.9139101715508026,-0.5971345004278428,2.4436835847813283,0.75,0.25,0.0,0.75,Reference-stable direction,Increases attack logit,Reference-robust,Eligible for direct case-level presentation
CNN_TN_06,cnn,CNN,TN,46318,107806,0,Benign,21,Fwd IAT Tot,117000000.0,3.512838840484619,-0.7041223895529043,0.7041223895529043,10,True,-0.7041223895529043,0.8143730889241116,-3.064704419196284,0.2922032396797416,0.15625,0.84375,0.0,0.84375,Reference-stable direction,Decreases attack logit,Reference-robust,Eligible for direct case-level presentation
CNN_TN_06,cnn,CNN,TN,46318,107806,0,Benign,24,Fwd IAT Max,24000000.0,1.154363036155701,-0.7697418134060077,0.7697418134060077,8,True,-0.7697418134060077,0.607027278526636,-1.993679095403888,0.6286174576725281,0.125,0.875,0.0,0.875,Reference-stable direction,Decreases attack logit,Reference-robust,Eligible for direct case-level presentation
CNN_TN_06,cnn,CNN,TN,46318,107806,0,Benign,46,RST Flag Cnt,0.0,-0.5218309164047241,-0.9748614690456902,0.9748614690456902,5,True,-0.9748614690456904,1.439493784834068,-3.8902917935355688,-0.0,0.0,0.375,0.625,0.625,Reference-sensitive direction,Decreases attack logit,Reference-robust,Eligible for direct case-level presentation
CNN_TN_06,cnn,CNN,TN,46318,107806,0,Benign,70,Active Mean,5983993.0,2.0725228786468506,-0.8818565564030345,0.8818565564030345,6,True,-0.8818565564030347,0.5622499153362661,-1.7643275510710252,1.014101141626274,0.09375,0.90625,0.0,0.90625,Reference-stable direction,Decreases attack logit,Reference-robust,Eligible for direct case-level presentation
CNN_TN_06,cnn,CNN,TN,46318,107806,0,Benign,71,Active Std,7076622.843,4.34105920791626,2.2286372147712874,2.2286372147712874,1,True,2.2286372147712874,0.9171534110185402,0.8858181006696914,3.9079051481284055,1.0,0.0,0.0,1.0,Reference-stable direction,Increases attack logit,Reference-robust,Eligible for direct case-level presentation
CNN_TN_06,cnn,CNN,TN,46318,107806,0,Benign,75,Idle Std,7445632.827,3.0374441146850586,1.2839001882051204,1.2839001882051204,3,True,1.2839001882051206,0.6505466828264095,-0.218433426262658,2.603250864219503,0.96875,0.03125,0.0,0.96875,Reference-stable direction,Increases attack logit,Reference-robust,Eligible for direct case-level presentation
CNN_TN_07,cnn,CNN,TN,30944,142297,0,Benign,0,Dst Port,443.0,-0.5331613421440125,0.6087111142367558,0.6087111142367558,8,True,0.6087111142367558,1.1245084665038494,-0.1509314700198198,2.966177249322594,0.53125,0.3125,0.15625,0.53125,Reference-sensitive direction,Increases attack logit,Reference-robust,Eligible for direct case-level presentation
CNN_TN_07,cnn,CNN,TN,30944,142297,0,Benign,11,Bwd Pkt Len Max,1460.0,2.541851282119751,-1.8037391269269676,1.8037391269269676,4,True,-1.803739126926968,1.0979011030892922,-3.749547581608877,-0.0,0.0,0.90625,0.09375,0.90625,Reference-stable direction,Decreases attack logit,Reference-robust,Eligible for direct case-level presentation
CNN_TN_07,cnn,CNN,TN,30944,142297,0,Benign,13,Bwd Pkt Len Mean,951.2666666667,5.588854789733887,1.937095803148539,1.937095803148539,3,True,1.937095803148539,1.19412780483262,-0.1459784861631716,3.771059824420032,0.96875,0.03125,0.0,0.96875,Reference-stable direction,Increases attack logit,Reference-robust,Eligible for direct case-level presentation
CNN_TN_07,cnn,CNN,TN,30944,142297,0,Benign,14,Bwd Pkt Len Std,652.7322210378,2.6985292434692383,-0.8944020524255969,0.8944020524255969,7,True,-0.8944020524255969,1.142036861042158,-2.8927195064244904,0.7423069741687066,0.34375,0.65625,0.0,0.65625,Moderately stable direction,Decreases attack logit,Reference-robust,Eligible for direct case-level presentation
CNN_TN_07,cnn,CNN,TN,30944,142297,0,Benign,40,Pkt Len Max,1460.0,2.002084970474243,-0.5503029079361195,0.5503029079361195,9,True,-0.5503029079361195,0.7698557536590437,-3.208828534513178,0.0611072925472258,0.09375,0.8125,0.09375,0.8125,Reference-stable direction,Decreases attack logit,Reference-robust,Eligible for direct case-level presentation
CNN_TN_07,cnn,CNN,TN,30944,142297,0,Benign,46,RST Flag Cnt,0.0,-0.5218309164047241,-1.1139857494392285,1.1139857494392285,6,True,-1.1139857494392285,1.4639675980075868,-3.8434722622177575,0.0,0.0,0.375,0.625,0.625,Reference-sensitive direction,Decreases attack logit,Reference-robust,Eligible for direct case-level presentation
CNN_TN_07,cnn,CNN,TN,30944,142297,0,Benign,51,ECE Flag Cnt,0.0,-0.5218309164047241,-1.3241260226291207,1.3241260226291207,5,True,-1.3241260226291207,1.7527148535663226,-4.96496974449944,0.0,0.0,0.375,0.625,0.625,Reference-sensitive direction,Decreases attack logit,Reference-robust,Eligible for direct case-level presentation
CNN_TN_07,cnn,CNN,TN,30944,142297,0,Benign,52,Down/Up Ratio,1.0,0.5059916377067566,-0.4445172485272024,0.4445172485272024,10,True,-0.4445172485272024,0.3507184253351968,-1.0043827943945394,-0.0,0.0,0.65625,0.34375,0.65625,Moderately stable direction,Decreases attack logit,Reference-robust,Eligible for direct case-level presentation
CNN_TN_07,cnn,CNN,TN,30944,142297,0,Benign,53,Pkt Size Avg,622.5,4.868596076965332,-2.0870200714003384,2.0870200714003384,2,True,-2.087020071400337,0.8671233027789388,-3.413997595515011,-0.1940289864011418,0.0,1.0,0.0,1.0,Reference-stable direction,Decreases attack logit,Reference-robust,Eligible for direct case-level presentation
CNN_TN_07,cnn,CNN,TN,30944,142297,0,Benign,55,Bwd Seg Size Avg,951.2666666667,5.588854789733887,2.1473439785084016,2.1473439785084016,1,True,2.147343978508402,1.6997459911012278,-2.8655789083703964,4.713702047181187,0.90625,0.09375,0.0,0.90625,Reference-stable direction,Increases attack logit,Reference-robust,Eligible for direct case-level presentation
CNN_TN_08,cnn,CNN,TN,46572,2010,0,Benign,0,Dst Port,445.0,-0.5330619215965271,0.3213126778422738,0.3213126778422738,10,True,0.3213126778422738,0.9983081292947088,-1.7431377409251445,4.073211393235305,0.4375,0.4375,0.125,0.4375,Reference-sensitive direction,Increases attack logit,Reference-sensitive,Supplementary diagnostic only
CNN_TN_08,cnn,CNN,TN,46572,2010,0,Benign,7,Fwd Pkt Len Max,103.0,-0.3960239291191101,0.5047920019220813,0.5047920019220813,6,True,0.5047920019220813,1.3757682241781228,-1.8265873254429648,3.4279648912754768,0.46875,0.5,0.03125,0.5,Reference-sensitive direction,Increases attack logit,Reference-sensitive,Supplementary diagnostic only
